et,brisque,piqe
1718636716,80.8275,41.99001
1718636717,80.60049,42.86835
1718636718,83.25996,44.33059
1718636719,81.17808,42.50593
1718636720,80.0547,44.78475
1718636721,84.10383,42.70988
1718636722,80.64679,40.90403
1718636723,79.53163,42.42058
1718636724,79.15196,43.81996
1718636725,79.21907,44.25274
1718636726,83.62518,42.46339
1718636727,81.67234,43.00189
1718636728,80.66195,45.28863
1718636729,80.39935,43.77154
1718636730,82.95185,41.84212
1718636731,81.23833,43.68978
1718636732,80.22276,40.9878
1718636733,79.60214,41.88005
1718636734,80.76793,42.7271
1718636735,79.77589,43.82104
1718636736,79.32887,43.58537
1718636737,79.59462,43.2523
1718636738,85.14771,46.31467
1718636739,82.44719,40.35562
1718636740,81.48013,42.77993
1718636741,81.07945,44.25055
1718636742,83.33476,41.6896
1718636743,81.35085,44.60461
1718636744,81.33653,41.94188
1718636745,81.44807,44.57566
1718636746,84.00714,43.00553
1718636747,82.29554,43.9679
1718636748,82.17121,41.95942
1718636749,82.36084,40.85399
1718636750,85.12479,41.75801
1718636751,81.98309,44.05207
1718636752,80.87213,40.88494
1718636753,80.42775,43.61869
1718636754,82.33216,45.40732
1718636755,81.02358,42.07616
1718636756,79.90919,42.28639
1718636757,79.75549,42.69787
1718636758,79.6374,41.5567
1718636759,82.77754,42.41053
1718636760,81.37308,43.69607
1718636761,80.57118,43.89746
1718636762,86.09265,43.00112
1718636763,82.5326,43.47552
1718636764,80.81839,41.27536
1718636765,80.4402,43.31623
1718636766,83.36663,42.86819
1718636767,80.6514,44.12834
1718636768,79.79737,43.32742
1718636769,79.64516,42.34858
1718636770,79.46213,44.46275
1718636771,81.93182,44.4633
1718636772,81.3145,41.33372
1718636773,80.75161,43.69148
1718636774,80.48487,43.44602
1718636775,83.00582,43.63586
1718636776,81.07421,45.37095
1718636777,80.44864,44.74178
1718636778,84.55001,44.51572
1718636779,81.01875,44.26663
1718636780,80.30591,41.49081
1718636781,81.11518,45.19662
1718636782,80.52852,47.07297
1718636783,83.78063,49.40617
1718636784,82.29099,46.65636
1718636785,80.14576,42.22759
1718636786,79.87226,44.70309
1718636787,83.89617,43.85147
1718636788,82.06774,43.27154
1718636789,80.33694,43.95481
1718636790,79.8507,41.1789
1718636791,81.04657,43.69259
1718636792,79.83103,44.31632
1718636793,79.33048,44.0912
1718636794,78.90654,42.74929
1718636795,81.80767,41.54391
1718636796,80.29764,42.94758
1718636797,80.0539,43.95895
1718636798,80.18614,43.1701
1718636799,85.50189,42.68192
1718636800,82.90421,43.57577
1718636801,81.52189,44.34047
1718636802,80.31482,42.73534
1718636803,82.70377,42.54085
1718636804,80.41801,42.47147
1718636805,79.87474,41.40173
1718636806,80.47971,44.66199
1718636807,82.00074,42.10785
1718636808,80.59727,42.04873
1718636809,80.68548,41.94825
1718636810,80.70399,42.36756
1718636811,85.33139,42.33173
1718636812,82.77583,43.92223
1718636813,81.21628,44.77508
1718636814,80.61323,43.2624
1718636815,83.59147,44.30413
1718636816,81.39995,42.79515
1718636817,79.90082,43.29661
1718636818,79.33951,42.66307
1718636819,82.55236,42.20515
1718636820,80.24753,43.05906
1718636821,79.72471,44.5235
1718636822,79.56564,42.97647
1718636823,79.62011,41.29451
1718636824,82.45989,42.47012
1718636825,80.86887,44.70882
1718636826,80.30052,43.93815
1718636827,79.83743,44.22281
1718636828,81.76448,41.42263
1718636829,81.4717,44.05437
1718636830,81.42706,42.97965
1718636831,85.10231,42.08018
1718636832,81.92141,42.81354
1718636833,80.67261,41.56203
1718636834,80.29247,43.09713
1718636835,83.68603,41.27367
1718636836,80.76202,41.43125
1718636837,79.77321,42.50783
1718636838,79.29445,41.20114
1718636839,79.13278,44.43942
1718636840,84.29111,42.88379
1718636841,82.23985,41.83334
1718636842,81.2362,42.34266
1718636843,80.63121,43.49458
1718636844,82.84499,44.52934
1718636845,80.8394,41.17379
1718636846,79.91979,41.70444
1718636847,84.021,39.78893
1718636848,80.89528,41.96295
1718636849,79.91571,42.05186
1718636850,79.4328,43.50068
1718636851,79.58111,42.08448
1718636852,84.27847,41.13513
1718636853,82.15459,42.75052
1718636854,81.05203,46.41815
1718636855,80.72276,42.45641
1718636856,82.78037,42.23488
1718636857,81.22103,41.82439
1718636858,80.33878,45.54124
1718636859,79.71764,43.94909
1718636860,81.95271,43.95459
1718636861,80.01107,41.77634
1718636862,79.38072,42.4268
1718636863,79.44903,42.95687
1718636864,79.53094,42.52116
1718636865,85.16611,41.41141
1718636866,83.55285,43.28405
1718636867,82.05206,42.99381
1718636868,86.7321,43.98347
1718636869,83.84251,41.11214
1718636870,82.0449,42.10919
1718636871,80.77676,41.52964
1718636872,83.57937,43.88581
1718636873,81.27318,42.45301
1718636874,80.0251,42.99078
1718636875,79.72149,44.73336
1718636876,81.90533,43.31182
1718636877,79.85734,42.82242
1718636878,79.20709,40.07345
1718636879,79.27417,42.37996
1718636880,79.40384,44.46807
1718636881,82.89551,43.49715
1718636882,81.24546,44.3324
1718636883,80.60375,44.85225
1718636884,85.08719,41.48653
1718636885,82.11821,43.25198
