fps,et,screenshots_num
1,1718636716,3
16,1718636717,33
16,1718636718,38
16,1718636719,41
17,1718636720,41
16,1718636721,42
17,1718636722,41
15,1718636723,41
11,1718636724,48
10,1718636725,48
16,1718636726,41
16,1718636727,41
15,1718636728,42
17,1718636729,41
16,1718636730,39
17,1718636731,42
16,1718636732,42
14,1718636733,43
16,1718636734,42
15,1718636735,43
12,1718636736,46
10,1718636737,47
16,1718636738,43
16,1718636739,40
17,1718636740,42
16,1718636741,42
16,1718636742,41
17,1718636743,41
15,1718636744,42
15,1718636745,42
9,1718636746,49
13,1718636747,43
17,1718636748,41
15,1718636749,41
16,1718636750,41
17,1718636751,42
17,1718636752,40
15,1718636753,43
15,1718636754,43
15,1718636755,43
13,1718636756,44
10,1718636757,48
11,1718636758,46
13,1718636759,36
17,1718636760,40
16,1718636761,30
17,1718636762,41
16,1718636763,41
17,1718636764,41
16,1718636765,41
16,1718636766,42
16,1718636767,42
15,1718636768,43
15,1718636769,41
11,1718636770,46
9,1718636771,50
17,1718636772,40
16,1718636773,41
16,1718636774,41
17,1718636775,42
16,1718636776,42
16,1718636777,40
17,1718636778,41
15,1718636779,43
15,1718636780,44
15,1718636781,43
9,1718636782,49
9,1718636783,48
13,1718636784,43
17,1718636785,42
16,1718636786,41
17,1718636787,41
16,1718636788,40
17,1718636789,42
15,1718636790,41
17,1718636791,42
16,1718636792,41
17,1718636793,42
15,1718636794,42
6,1718636795,51
11,1718636796,46
15,1718636797,42
17,1718636798,40
16,1718636799,41
16,1718636800,41
16,1718636801,42
16,1718636802,40
17,1718636803,42
15,1718636804,42
16,1718636805,39
17,1718636806,42
15,1718636807,43
13,1718636808,45
10,1718636809,49
13,1718636810,44
16,1718636811,41
17,1718636812,41
15,1718636813,41
17,1718636814,40
16,1718636815,42
16,1718636816,42
16,1718636817,42
15,1718636818,43
15,1718636819,43
14,1718636820,44
10,1718636821,34
11,1718636822,46
15,1718636823,41
17,1718636824,41
16,1718636825,42
17,1718636826,40
16,1718636827,42
12,1718636828,45
16,1718636829,43
17,1718636830,41
16,1718636831,41
17,1718636832,42
15,1718636833,42
15,1718636834,43
15,1718636835,43
15,1718636836,41
15,1718636837,43
14,1718636838,44
10,1718636839,46
11,1718636840,46
16,1718636841,39
17,1718636842,42
16,1718636843,42
16,1718636844,41
17,1718636845,41
16,1718636846,41
17,1718636847,39
15,1718636848,42
14,1718636849,43
10,1718636850,48
12,1718636851,45
17,1718636852,42
16,1718636853,42
17,1718636854,40
15,1718636855,42
16,1718636856,40
17,1718636857,41
15,1718636858,42
15,1718636859,42
15,1718636860,43
15,1718636861,42
13,1718636862,45
8,1718636863,49
7,1718636864,52
16,1718636865,40
15,1718636866,44
14,1718636867,43
16,1718636868,43
15,1718636869,41
15,1718636870,43
16,1718636871,43
16,1718636872,40
17,1718636873,42
16,1718636874,41
17,1718636875,40
15,1718636876,44
13,1718636877,44
10,1718636878,48
10,1718636879,48
16,1718636880,42
15,1718636881,32
17,1718636882,40
17,1718636883,42
16,1718636884,41
17,1718636885,42
16,1718636886,42
15,1718636887,41
16,1718636888,43
15,1718636889,42
12,1718636890,46
10,1718636891,48
14,1718636892,43
17,1718636893,41
16,1718636894,40
17,1718636895,42
16,1718636896,42
16,1718636897,40
17,1718636898,42
16,1718636899,43
11,1718636900,46
10,1718636901,48
15,1718636902,42
15,1718636903,42
17,1718636904,40
16,1718636905,41
17,1718636906,40
16,1718636907,42
16,1718636908,42
15,1718636909,41
15,1718636910,42
15,1718636911,42
14,1718636912,44
9,1718636913,49
14,1718636914,43
17,1718636915,41
16,1718636916,41
16,1718636917,41
17,1718636918,41
16,1718636919,41
16,1718636920,43
15,1718636921,43
15,1718636922,42
15,1718636923,43
15,1718636924,43
8,1718636925,49
11,1718636926,48
14,1718636927,42
17,1718636928,42
16,1718636929,40
17,1718636930,42
16,1718636931,42
17,1718636932,41
16,1718636933,42
16,1718636934,40
16,1718636935,42
15,1718636936,42
15,1718636937,42
15,1718636938,43
11,1718636939,47
9,1718636940,48
13,1718636941,33
17,1718636942,40
17,1718636943,41
16,1718636944,42
16,1718636945,41
17,1718636946,41
16,1718636947,42
17,1718636948,40
13,1718636949,43
10,1718636950,46
16,1718636951,43
16,1718636952,40
17,1718636953,42
16,1718636954,41
15,1718636955,42
16,1718636956,41
15,1718636957,42
