et,brisque,piqe
1719221161,44.64063,23.8831
1719221162,44.68454,22.511
1719221163,44.23675,22.48045
1719221164,44.31874,23.53777
1719221165,44.86577,23.00929
1719221166,44.95537,23.08021
1719221167,44.67094,23.26961
1719221168,45.00831,21.96613
1719221169,45.71463,23.01177
1719221170,45.88815,21.83181
1719221171,45.77581,21.57471
1719221172,45.37118,20.62766
1719221173,45.69931,21.45794
1719221174,45.30907,23.56607
1719221175,45.48051,23.13728
1719221176,45.47135,23.80555
1719221177,45.48134,20.96727
1719221178,45.16626,22.63859
1719221179,45.112,22.49689
1719221180,45.53708,22.1963
1719221181,45.50879,24.0698
1719221182,45.19491,23.20032
1719221183,46.04889,21.48669
1719221184,44.92947,20.23272
1719221185,45.28348,23.63718
1719221186,47.81113,25.88776
1719221187,46.56171,25.0167
1719221188,53.2536,37.54877
1719221189,49.53855,38.08715
1719221190,49.06804,37.3851
1719221191,47.57027,36.77473
1719221192,47.30736,35.73495
1719221193,48.00016,35.62345
1719221194,48.01438,35.05404
1719221195,50.24284,31.84711
1719221196,47.69562,28.05059
1719221197,46.24261,27.73085
1719221198,45.77698,26.42142
1719221199,45.7981,26.04504
1719221200,45.77592,26.62539
1719221201,45.35659,25.39357
1719221202,49.21369,37.35574
1719221203,47.94507,36.96805
1719221204,46.61105,36.18516
1719221205,45.86475,36.68315
1719221206,48.02401,35.983
1719221207,48.58609,35.48462
1719221208,51.42074,36.26837
1719221209,46.44231,35.86371
1719221210,46.61226,35.7765
1719221211,45.44837,35.40303
1719221212,46.05396,35.21907
1719221213,46.05185,35.4327
1719221214,46.62551,37.9839
1719221215,47.21708,37.01646
1719221216,49.98158,30.43228
1719221217,46.23799,27.75485
1719221218,44.90705,27.67125
1719221219,45.00565,26.29192
1719221220,44.94667,26.97304
1719221221,44.14264,26.05769
1719221222,49.20788,37.5706
1719221223,50.59346,36.84344
1719221224,50.42074,37.02863
1719221225,48.96412,35.76677
1719221226,49.63017,36.60848
1719221227,49.36698,36.16441
1719221228,49.40684,36.08796
1719221229,49.22729,36.15394
1719221230,49.14374,36.40022
1719221231,48.78818,36.47115
1719221232,49.24703,38.31242
1719221233,48.19144,37.66148
1719221234,48.71234,37.20015
1719221235,48.44441,36.01913
1719221236,48.96026,35.95657
1719221237,48.83184,35.96058
1719221238,49.40047,36.91854
1719221239,48.9843,36.4489
1719221240,48.55699,34.9533
1719221241,48.62839,34.91609
1719221242,49.47559,37.02821
1719221243,50.30901,36.91581
1719221244,49.69985,36.62472
1719221245,48.52745,36.18728
1719221246,49.00581,35.14137
1719221247,48.76632,35.37475
1719221248,48.86849,33.68543
1719221249,49.37581,35.8776
