et,brisque
1719221161,44.64063
1719221162,44.68454
1719221163,44.23675
1719221164,44.31874
1719221165,44.86577
1719221166,44.95537
1719221167,44.67094
1719221168,45.00831
1719221169,45.71463
1719221170,45.88815
1719221171,45.77581
1719221172,45.37118
1719221173,45.69931
1719221174,45.30907
1719221175,45.48051
1719221176,45.47135
1719221177,45.48134
1719221178,45.16626
1719221179,45.112
1719221180,45.53708
1719221181,45.50879
1719221182,45.19491
1719221183,46.04889
1719221184,44.92947
1719221185,45.28348
1719221186,47.81113
1719221187,46.56171
1719221188,53.2536
1719221189,49.53855
1719221190,49.06804
1719221191,47.57027
1719221192,47.30736
1719221193,48.00016
1719221194,48.01438
1719221195,50.24284
1719221196,47.69562
1719221197,46.24261
1719221198,45.77698
1719221199,45.7981
1719221200,45.77592
1719221201,45.35659
1719221202,49.21369
1719221203,47.94507
1719221204,46.61105
1719221205,45.86475
1719221206,48.02401
1719221207,48.58609
1719221208,51.42074
1719221209,46.44231
1719221210,46.61226
1719221211,45.44837
1719221212,46.05396
1719221213,46.05185
1719221214,46.62551
1719221215,47.21708
1719221216,49.98158
1719221217,46.23799
1719221218,44.90705
1719221219,45.00565
1719221220,44.94667
1719221221,44.14264
1719221222,49.20788
1719221223,50.59346
1719221224,50.42074
1719221225,48.96412
1719221226,49.63017
1719221227,49.36698
1719221228,49.40684
1719221229,49.22729
1719221230,49.14374
1719221231,48.78818
1719221232,49.24703
1719221233,48.19144
1719221234,48.71234
1719221235,48.44441
1719221236,48.96026
1719221237,48.83184
1719221238,49.40047
1719221239,48.9843
1719221240,48.55699
1719221241,48.62839
1719221242,49.47559
1719221243,50.30901
1719221244,49.69985
1719221245,48.52745
1719221246,49.00581
1719221247,48.76632
1719221248,48.86849
1719221249,49.37581
1719221250,49.26772
1719221251,49.00596
1719221252,49.16254
1719221253,48.99181
1719221254,48.68061
1719221255,47.98101
1719221256,47.83771
1719221257,47.80736
1719221258,48.10251
1719221259,47.64584
1719221260,47.27378
1719221261,47.81773
1719221262,47.36009
1719221263,46.88083
1719221264,46.83003
1719221265,46.73909
1719221266,46.95486
1719221267,46.31063
1719221268,47.42468
1719221269,47.11926
1719221270,46.9321
1719221271,47.20661
1719221272,46.82174
1719221273,47.09607
1719221274,47.31609
1719221275,46.8397
1719221276,47.34928
1719221277,48.36398
1719221278,48.41849
1719221279,47.71433
1719221280,46.80008
1719221281,47.74887
1719221282,47.34357
1719221283,46.92682
1719221284,47.2549
1719221285,47.14541
1719221286,47.05304
1719221287,47.17519
1719221288,47.49052
1719221289,46.88992
1719221290,46.43572
1719221291,47.63466
1719221292,46.70511
1719221293,47.04247
1719221294,46.74006
1719221295,46.39881
1719221296,46.56862
1719221297,46.9669
1719221298,46.89271
1719221299,47.36383
1719221300,47.43514
1719221301,46.90927
1719221302,47.29447
1719221303,46.88628
1719221304,47.06604
1719221305,46.35127
1719221306,46.47463
1719221307,46.80878
1719221308,46.9357
1719221309,46.57175
1719221310,46.52545
1719221311,46.44706
1719221312,46.53452
1719221313,46.76618
1719221314,48.26714
1719221315,47.87325
1719221316,46.81137
1719221317,46.92141
1719221318,46.66843
1719221319,47.10843
1719221320,47.09594
1719221321,47.49603
1719221322,46.8006
1719221323,47.00504
1719221324,46.74798
1719221325,46.64498
1719221326,46.55179
1719221327,47.30836
1719221328,47.78563
1719221329,47.61976
1719221330,46.89961
1719221331,46.91804
1719221332,47.29187
1719221333,46.67927
1719221334,46.83335
1719221335,46.43177
1719221336,46.44725
1719221337,46.77268
1719221338,46.57752
1719221339,46.16242
1719221340,46.37343
1719221341,46.80219
1719221342,46.09667
1719221343,46.57845
1719221344,45.81724
1719221345,46.37205
1719221346,46.36024
1719221347,46.42041
1719221348,46.10408
1719221349,46.06812
1719221350,46.17149
1719221351,45.599
1719221352,48.01128
1719221353,48.87755
1719221354,44.99478
1719221355,45.19726
1719221356,45.22899
1719221357,44.33413
1719221358,44.86042
1719221359,44.70462
1719221360,44.51343
1719221361,44.00626
1719221362,44.23139
1719221363,44.60194
1719221364,43.95018
1719221365,44.83637
1719221366,44.28594
1719221367,44.78874
1719221368,44.85565
1719221369,44.80086
1719221370,44.37423
1719221371,44.73475
1719221372,44.25285
1719221373,44.8105
1719221374,45.62415
1719221375,45.15495
1719221376,45.28977
1719221377,45.35192
1719221378,45.16253
1719221379,44.73327
1719221380,44.43422
1719221381,44.95022
1719221382,44.81197
1719221383,44.66221
1719221384,45.3757
1719221385,45.00523
1719221386,44.72574
1719221387,45.63087
1719221388,44.99214
1719221389,45.45961
1719221390,45.44833
1719221391,45.03329
1719221392,44.99098
1719221393,46.27335
1719221394,50.77438
1719221395,48.82526
1719221396,49.84878
1719221397,42.58746
1719221398,39.81609
1719221399,39.951
1719221400,39.59611
1719221401,39.49066
1719221402,39.65924
