et,brisque,piqe
1716565891,52.54856,31.17451
1716565892,52.05666,32.17875
1716565893,51.87596,32.4147
1716565894,52.01595,32.18086
1716565895,52.10012,31.82728
1716565896,51.9177,32.60267
1716565897,52.18989,31.65564
1716565898,51.89729,31.07217
1716565899,51.30453,32.62353
1716565900,51.39466,31.49752
1716565901,51.43542,31.40507
1716565902,51.07476,32.51176
1716565903,51.28929,31.75602
1716565904,51.11111,31.76971
1716565905,51.38294,33.28884
1716565906,50.8718,31.74192
1716565907,51.30652,32.49424
1716565908,51.01227,31.992
1716565909,51.00091,31.81408
1716565910,50.75261,31.67833
1716565911,50.98076,31.70361
1716565912,50.65631,31.44132
1716565913,50.88723,29.78072
1716565914,50.99002,31.49484
1716565915,50.84225,32.28836
1716565916,50.81174,30.39918
1716565917,51.24658,30.59845
1716565918,51.41785,30.59881
1716565919,51.39475,32.06813
1716565920,51.33185,31.09329
1716565921,51.14836,30.65027
1716565922,52.02988,32.62279
1716565923,52.04146,32.63947
1716565924,51.89356,32.73966
1716565925,51.74275,33.23266
1716565926,52.2591,31.17769
1716565927,53.3012,32.63855
1716565928,52.59143,31.52254
1716565929,52.54226,31.21432
1716565930,52.36349,33.2591
1716565931,51.18988,32.74736
1716565932,51.5601,32.05661
1716565933,51.10809,31.97012
1716565934,51.24674,32.58772
1716565935,51.17702,31.80966
1716565936,51.54443,31.42628
1716565937,52.60641,32.53771
1716565938,49.8338,31.26806
1716565939,49.62626,31.70238
1716565940,49.26805,29.12131
1716565941,49.43653,30.46197
1716565942,49.60607,31.90954
1716565943,50.29603,30.76049
1716565944,49.70844,30.85724
1716565945,49.51717,29.32295
1716565946,52.74993,34.39998
1716565947,50.23298,31.43691
1716565948,50.04836,31.91018
1716565949,49.63265,31.75254
1716565950,50.1745,30.67652
1716565951,49.85663,30.92017
1716565952,50.01623,30.83141
1716565953,49.83269,30.48587
1716565954,49.41034,30.35638
1716565955,49.40316,31.03113
1716565956,49.76806,30.2617
1716565957,79.0483,19.93766
1716565958,50.60642,29.85289
1716565959,49.92161,31.25672
1716565960,50.34488,30.98922
1716565961,50.57201,31.59948
1716565962,50.05552,31.65791
1716565963,50.31819,30.6234
1716565964,50.13269,30.06827
1716565965,49.93,31.4889
1716565966,49.91103,31.68435
1716565967,49.84435,31.7051
1716565968,49.4611,33.0069
1716565969,50.65056,31.26363
1716565970,50.00088,30.35718
1716565971,50.01278,32.14877
1716565972,49.98972,30.94935
1716565973,50.29795,30.57866
1716565974,49.66909,30.30515
1716565975,50.58177,31.7364
1716565976,49.80833,31.21225
1716565977,50.10452,30.6489
1716565978,49.64741,30.56387
1716565979,49.79147,31.26278
1716565980,50.65322,30.08392
1716565981,79.82294,19.82626
1716565982,50.49679,31.23122
1716565983,49.70869,31.2373
1716565984,49.20765,31.98301
1716565985,49.48336,32.13438
1716565986,48.68516,31.74241
1716565987,47.98772,31.63363
1716565988,48.19226,31.06707
1716565989,48.27406,30.918
1716565990,47.98676,31.39933
1716565991,47.66992,31.38652
1716565992,47.84552,31.53889
1716565993,48.10866,30.93597
1716565994,47.68461,29.00509
1716565995,49.30025,30.47032
1716565996,48.43856,31.87193
1716565997,48.90026,32.23179
1716565998,48.61273,32.43036
1716565999,48.90021,30.72241
1716566000,48.58715,30.8495
1716566001,48.03953,30.66617
1716566002,47.78098,31.31365
1716566003,48.57594,31.11636
1716566004,48.26254,30.55677
1716566005,48.02759,30.44115
1716566006,51.26839,34.68181
1716566007,48.97684,31.32953
1716566008,48.84011,31.19123
1716566009,49.7442,33.83937
1716566010,48.37687,30.17225
1716566011,50.39507,31.02969
1716566012,48.68815,31.10279
1716566013,48.86273,30.18343
1716566014,48.88908,30.43047
1716566015,48.62534,31.60472
1716566016,49.0789,31.08889
1716566017,49.01988,31.98604
1716566018,48.7312,30.93609
1716566019,48.58376,32.00384
1716566020,48.86937,31.56657
1716566021,48.63374,30.98585
1716566022,48.81021,31.63173
1716566023,48.10128,29.57635
1716566024,48.19341,31.1726
1716566025,49.94849,31.26506
1716566026,51.30162,33.1391
1716566027,50.79983,30.89266
1716566028,50.52412,32.84544
1716566029,48.56769,32.02039
1716566030,48.20567,31.29805
1716566031,48.50862,31.16303
1716566032,48.55619,32.27194
1716566033,49.09906,32.92609
1716566034,48.95947,32.79654
1716566035,49.07869,32.78634
1716566036,49.07728,32.89217
1716566037,49.09448,32.96498
1716566038,49.04216,32.51243
1716566039,49.10325,32.61063
1716566040,51.09875,42.77467
1716566041,51.14,43.74211
1716566042,50.67657,42.31344
1716566043,50.95947,42.87223
1716566044,50.60037,43.00475
1716566045,49.93124,42.96472
1716566046,50.16593,42.00677
1716566047,50.45339,42.80984
1716566048,49.89366,42.39333
1716566049,50.4481,42.6387
1716566050,50.29772,44.08261
1716566051,50.33926,42.48942
1716566052,56.13301,34.92705
1716566053,53.62606,33.54339
1716566054,53.04237,33.65879
1716566055,52.58832,32.92648
1716566056,51.30523,32.855
1716566057,50.31432,30.87924
1716566058,50.02791,32.19752
1716566059,49.81745,31.14032
1716566060,49.75007,31.40379
1716566061,49.32633,31.38986
1716566062,49.64895,30.97372
1716566063,49.10154,33.15882
1716566064,48.615,31.52449
1716566065,49.12101,31.32355
1716566066,49.23782,32.16237
1716566067,49.55495,31.44825
1716566068,49.79129,32.73205
1716566069,49.82588,30.38119
1716566070,48.80144,31.10463
1716566071,48.51884,32.31235
1716566072,48.1504,31.22004
1716566073,48.93731,31.52091
1716566074,48.55893,31.80772
1716566075,48.80562,31.70252
1716566076,48.41227,31.32148
1716566077,48.6298,30.40995
1716566078,48.29839,31.80614
1716566079,48.67462,30.84628
1716566080,48.10405,31.3313
1716566081,47.71642,30.49532
1716566082,48.54737,31.21024
1716566083,48.41144,31.28387
1716566084,48.12062,30.89933
1716566085,48.01166,31.74832
1716566086,47.74343,30.33334
1716566087,47.84122,30.66167
1716566088,47.63568,29.1861
1716566089,48.37205,30.94117
1716566090,48.27009,30.7629
1716566091,48.1891,32.30881
1716566092,47.74219,32.06598
1716566093,47.77872,32.59307
1716566094,47.61796,30.12574
1716566095,48.4445,30.53915
1716566096,49.34527,32.01981
1716566097,48.84917,32.7346
1716566098,52.93362,33.95357
1716566099,52.8692,34.66511
1716566100,52.55798,32.83301
1716566101,52.43547,33.22743
1716566102,52.35618,31.86388
1716566103,52.84269,33.77391
1716566104,52.31352,32.35281
1716566105,52.85004,34.16471
1716566106,52.85121,33.6026
1716566107,52.25314,32.95613
1716566108,52.29785,33.4759
1716566109,51.8879,34.90963
1716566110,51.80781,33.81106
1716566111,52.14034,33.36728
1716566112,53.37073,33.57461
1716566113,52.49985,32.64815
1716566114,51.53769,31.7672
1716566115,52.84487,32.9863
1716566116,52.0322,31.75183
1716566117,51.52463,34.58366
1716566118,51.62174,33.15779
1716566119,51.11106,32.44336
1716566120,51.13451,32.892
1716566121,51.7178,33.94187
1716566122,51.5243,32.24656
1716566123,50.98308,32.33372
1716566124,51.61714,33.68854
1716566125,52.24514,33.12381
1716566126,51.59801,33.56221
1716566127,51.10983,32.90978
1716566128,51.56247,32.30422
1716566129,51.65897,34.21691
1716566130,51.37371,33.78576
1716566131,51.70254,33.82007
1716566132,51.80437,32.76564
