et,brisque
1714924512,47.68607
1714924513,47.97715
1714924514,48.56505
1714924515,47.86289
1714924516,48.48363
1714924517,47.47956
1714924518,47.17706
1714924519,47.39643
1714924520,47.7296
1714924521,47.2181
1714924522,47.96427
1714924523,48.11537
1714924524,48.10639
1714924525,47.99356
1714924526,47.57909
1714924527,47.57394
1714924528,47.43039
1714924529,47.55324
1714924530,48.62219
1714924531,47.61448
1714924532,47.45289
1714924533,47.36312
1714924534,47.77089
1714924535,47.91228
1714924536,47.36215
1714924537,46.97539
1714924538,47.86137
1714924539,48.13252
1714924540,47.66104
1714924541,47.2578
1714924542,47.98386
1714924543,47.10751
1714924544,47.74613
1714924545,46.29552
1714924546,46.0167
1714924547,46.97695
1714924548,46.30186
1714924549,46.67761
1714924550,46.6485
1714924551,46.83758
1714924552,46.30449
1714924553,46.55423
1714924554,46.30575
1714924555,46.86894
1714924556,46.61696
1714924557,47.19209
1714924558,47.00695
1714924559,46.50507
1714924560,46.54539
1714924561,45.3968
1714924562,47.23162
1714924563,47.33832
1714924564,47.02139
1714924565,45.89475
1714924566,46.0938
1714924567,46.20083
1714924568,46.42367
1714924569,47.32285
1714924570,46.97443
1714924571,46.70812
1714924572,46.77463
1714924573,46.87531
1714924574,47.21879
1714924575,46.46299
1714924576,81.44129
1714924577,81.76812
1714924578,79.24774
1714924579,78.09586
1714924580,77.60891
1714924581,81.22567
1714924582,78.41711
1714924583,78.77973
1714924584,78.31063
1714924585,81.53959
1714924586,78.82724
1714924587,78.27135
1714924588,78.05671
1714924589,81.3319
1714924590,78.83493
1714924591,78.43224
1714924592,78.10124
1714924593,81.13584
1714924594,79.29515
1714924595,78.0774
1714924596,78.38575
1714924597,80.42282
1714924598,79.01145
1714924599,77.76023
1714924600,76.5806
1714924601,78.68921
1714924602,76.9566
1714924603,76.24822
1714924604,76.55483
1714924605,80.21815
1714924606,77.96918
1714924607,77.65651
1714924608,77.09079
1714924609,79.96782
1714924610,77.85249
1714924611,77.41114
1714924612,74.9106
1714924613,74.10815
1714924614,73.29469
1714924615,73.0618
1714924616,73.10306
1714924617,72.99846
1714924618,72.90939
1714924619,52.23154
1714924620,52.05485
1714924621,74.7016
1714924622,73.63652
1714924623,73.44131
1714924624,72.41229
1714924625,73.02427
1714924626,53.87463
1714924627,52.62324
1714924628,51.5993
1714924629,51.03526
1714924630,50.75514
1714924631,54.25514
1714924632,53.19368
1714924633,52.20518
1714924634,51.30966
1714924635,50.62087
1714924636,50.61709
1714924637,49.17804
1714924638,48.60561
1714924639,51.30401
1714924640,48.93049
1714924641,48.19822
1714924642,50.51346
1714924643,48.99989
1714924644,48.33405
1714924645,48.79165
1714924646,48.46909
1714924647,48.57545
1714924648,47.90863
1714924649,49.27499
1714924650,49.23219
1714924651,48.63519
1714924652,48.12653
1714924653,80.18104
1714924654,78.21186
1714924655,77.61508
1714924656,77.38927
1714924657,80.8749
1714924658,78.43208
1714924659,77.70839
1714924660,77.2025
1714924661,79.87638
1714924662,78.1799
1714924663,77.70516
1714924664,78.11793
1714924665,80.69295
1714924666,78.04433
1714924667,77.37434
1714924668,76.77614
1714924669,80.37948
1714924670,77.8946
1714924671,77.67119
1714924672,78.14589
1714924673,80.09378
1714924674,78.71984
1714924675,78.46396
1714924676,77.61581
1714924677,74.96303
1714924678,74.28695
1714924679,74.06352
1714924680,73.99539
1714924681,73.53249
1714924682,73.15141
1714924683,54.35286
1714924684,53.9866
1714924685,53.32897
1714924686,52.861
1714924687,52.41802
1714924688,51.94887
1714924689,51.41387
1714924690,51.55916
1714924691,50.98431
1714924692,51.98237
1714924693,50.69961
1714924694,50.17209
1714924695,50.11881
1714924696,49.49654
1714924697,49.39881
1714924698,49.83191
1714924699,48.36109
1714924700,48.78666
1714924701,48.35739
1714924702,47.93952
1714924703,47.92142
1714924704,47.5933
1714924705,47.65698
1714924706,51.59645
1714924707,50.49829
1714924708,49.63572
1714924709,80.58784
1714924710,79.36032
1714924711,79.3233
1714924712,78.67404
1714924713,80.34375
1714924714,78.43316
1714924715,77.53408
1714924716,77.05744
1714924717,80.16336
1714924718,79.22265
1714924719,78.06644
1714924720,77.47535
1714924721,80.21304
1714924722,78.46953
1714924723,76.64093
1714924724,76.34807
1714924725,79.94739
1714924726,78.09251
1714924727,77.28642
1714924728,76.20014
1714924729,79.41217
1714924730,77.06157
1714924731,76.4209
1714924732,76.11758
1714924733,79.11432
1714924734,73.73313
1714924735,72.31
1714924736,72.68572
1714924737,72.90356
1714924738,72.78787
1714924739,73.0162
1714924740,73.09284
1714924741,54.326
1714924742,52.38186
1714924743,52.03477
1714924744,51.77782
1714924745,53.73721
1714924746,52.82173
1714924747,52.86637
1714924748,53.26834
1714924749,51.78527
1714924750,51.69522
1714924751,51.46603
1714924752,51.98196
1714924753,51.45226
