fps,et,screenshots_num
6,1718614353,12
21,1718614354,34
22,1718614355,35
19,1718614356,38
16,1718614357,39
21,1718614358,35
19,1718614359,38
20,1718614360,36
19,1718614361,41
20,1718614362,38
16,1718614363,41
14,1718614364,44
8,1718614365,49
23,1718614366,35
17,1718614367,41
17,1718614368,43
16,1718614369,40
16,1718614370,41
17,1718614371,42
16,1718614372,41
20,1718614373,37
20,1718614374,39
19,1718614375,39
20,1718614376,36
21,1718614377,37
20,1718614378,39
20,1718614379,38
18,1718614380,41
15,1718614381,37
9,1718614382,45
15,1718614383,42
19,1718614384,40
17,1718614385,41
16,1718614386,42
16,1718614387,41
16,1718614388,43
18,1718614389,41
21,1718614390,36
22,1718614391,37
20,1718614392,37
20,1718614393,37
20,1718614394,37
20,1718614395,39
19,1718614396,40
16,1718614397,42
13,1718614398,44
13,1718614399,46
19,1718614400,38
17,1718614401,41
17,1718614402,42
16,1718614403,42
16,1718614404,41
16,1718614405,41
21,1718614406,37
22,1718614407,37
18,1718614408,39
19,1718614409,38
19,1718614410,38
19,1718614411,38
19,1718614412,37
16,1718614413,42
15,1718614414,43
7,1718614415,52
20,1718614416,37
20,1718614417,39
17,1718614418,41
16,1718614419,41
17,1718614420,42
16,1718614421,42
20,1718614422,36
21,1718614423,35
22,1718614424,35
21,1718614425,37
23,1718614426,36
16,1718614427,41
20,1718614428,38
19,1718614429,39
19,1718614430,38
19,1718614431,39
20,1718614432,38
16,1718614433,45
13,1718614434,45
21,1718614435,38
17,1718614436,41
16,1718614437,40
19,1718614438,40
21,1718614439,37
20,1718614440,37
20,1718614441,34
20,1718614442,38
17,1718614443,42
18,1718614444,39
20,1718614445,37
19,1718614446,39
21,1718614447,37
19,1718614448,40
19,1718614449,37
15,1718614450,45
14,1718614451,45
12,1718614452,46
24,1718614453,33
17,1718614454,42
16,1718614455,41
17,1718614456,40
19,1718614457,39
20,1718614458,37
21,1718614459,36
21,1718614460,36
20,1718614461,37
18,1718614462,40
20,1718614463,39
19,1718614464,38
19,1718614465,38
20,1718614466,38
20,1718614467,39
16,1718614468,40
15,1718614469,45
9,1718614470,48
20,1718614471,37
21,1718614472,38
14,1718614473,44
15,1718614474,41
16,1718614475,43
19,1718614476,37
21,1718614477,36
18,1718614478,41
20,1718614479,38
20,1718614480,38
19,1718614481,39
19,1718614482,38
20,1718614483,38
15,1718614484,43
15,1718614485,43
9,1718614486,48
22,1718614487,37
18,1718614488,41
18,1718614489,38
22,1718614490,37
22,1718614491,37
21,1718614492,35
21,1718614493,39
21,1718614494,36
22,1718614495,36
22,1718614496,38
20,1718614497,39
17,1718614498,40
15,1718614499,43
17,1718614500,41
21,1718614501,31
22,1718614502,37
22,1718614503,37
22,1718614504,38
22,1718614505,36
19,1718614506,38
20,1718614507,40
16,1718614508,41
20,1718614509,39
20,1718614510,38
21,1718614511,37
18,1718614512,40
20,1718614513,38
17,1718614514,40
16,1718614515,44
9,1718614516,48
18,1718614517,39
20,1718614518,38
17,1718614519,41
16,1718614520,41
17,1718614521,40
21,1718614522,37
22,1718614523,36
21,1718614524,37
21,1718614525,37
21,1718614526,36
21,1718614527,39
19,1718614528,39
18,1718614529,39
15,1718614530,43
13,1718614531,44
12,1718614532,47
19,1718614533,39
16,1718614534,44
16,1718614535,42
17,1718614536,41
16,1718614537,42
19,1718614538,38
21,1718614539,38
18,1718614540,40
19,1718614541,40
19,1718614542,37
20,1718614543,39
20,1718614544,40
19,1718614545,39
15,1718614546,42
15,1718614547,45
7,1718614548,51
21,1718614549,39
18,1718614550,38
17,1718614551,41
21,1718614552,37
22,1718614553,37
22,1718614554,37
20,1718614555,36
21,1718614556,36
22,1718614557,37
21,1718614558,37
21,1718614559,37
20,1718614560,39
18,1718614561,36
14,1718614562,41
15,1718614563,44
17,1718614564,41
17,1718614565,39
16,1718614566,40
22,1718614567,37
21,1718614568,38
22,1718614569,36
19,1718614570,38
21,1718614571,38
15,1718614572,42
20,1718614573,39
20,1718614574,39
20,1718614575,38
19,1718614576,40
18,1718614577,40
15,1718614578,43
17,1718614579,42
21,1718614580,38
20,1718614581,36
23,1718614582,36
20,1718614583,37
21,1718614584,37
19,1718614585,41
20,1718614586,40
21,1718614587,36
17,1718614588,42
20,1718614589,39
14,1718614590,43
20,1718614591,35
21,1718614592,33
19,1718614593,38
15,1718614594,43
