et,brisque
1716743010,45.33788
1716743011,45.34122
1716743012,45.61544
1716743013,45.15148
1716743014,46.98495
1716743015,45.54266
1716743016,46.05496
1716743017,45.65387
1716743018,44.99189
1716743019,45.27313
1716743020,45.32101
1716743021,45.99693
1716743022,45.62383
1716743023,44.9808
1716743024,44.84096
1716743025,45.17816
1716743026,46.34767
1716743027,45.45669
1716743028,45.17457
1716743029,44.57943
1716743030,44.23653
1716743031,44.27657
1716743032,45.99037
1716743033,44.71924
1716743034,48.31638
1716743035,45.50493
1716743036,44.71411
1716743037,43.99793
1716743038,44.45742
1716743039,44.94653
1716743040,44.903
1716743041,44.21369
1716743042,44.03044
1716743043,44.39008
1716743044,43.53611
1716743045,44.17565
1716743046,44.09392
1716743047,43.61216
1716743048,43.42156
1716743049,43.1447
1716743050,43.45347
1716743051,43.79998
1716743052,43.91724
1716743053,43.2974
1716743054,43.05121
1716743055,42.99528
1716743056,42.98453
1716743057,44.76537
1716743058,44.84626
1716743059,44.79513
1716743060,44.24408
1716743061,44.03863
1716743062,45.1647
1716743063,44.32217
1716743064,44.33968
1716743065,44.24119
1716743066,47.48121
1716743067,45.37802
1716743068,46.16402
1716743069,48.14275
1716743070,45.4937
1716743071,44.80307
1716743072,44.60172
1716743073,44.2394
1716743074,45.95532
1716743075,44.21737
1716743076,44.64183
1716743077,47.53131
1716743078,46.61574
1716743079,45.67161
1716743080,45.96843
1716743081,45.95827
1716743082,44.56195
1716743083,43.57008
1716743084,43.2131
1716743085,43.64204
1716743086,43.55084
1716743087,43.4178
1716743088,43.39693
1716743089,45.82882
1716743090,44.96456
1716743091,45.0588
1716743092,44.69025
1716743093,44.7477
1716743094,46.3124
1716743095,43.90942
1716743096,43.55162
1716743097,43.46129
1716743098,43.24578
1716743099,44.08143
1716743100,43.26251
1716743101,43.2613
1716743102,43.56235
1716743103,45.25478
1716743104,43.4247
1716743105,43.93267
1716743106,43.49755
1716743107,44.17668
1716743108,44.77011
1716743109,43.48172
1716743110,44.35588
1716743111,43.78705
1716743112,43.62146
1716743113,42.9934
1716743114,43.30588
1716743115,43.35723
1716743116,43.45868
1716743117,42.60648
1716743118,42.65193
1716743119,43.03182
1716743120,43.14873
1716743121,43.07494
1716743122,42.38189
1716743123,42.91466
1716743124,43.00273
1716743125,42.67397
1716743126,42.5596
1716743127,43.07608
1716743128,42.77764
1716743129,43.04962
1716743130,43.06925
1716743131,43.05472
1716743132,42.78917
1716743133,42.58334
1716743134,42.34916
1716743135,42.25896
1716743136,42.44774
1716743137,45.49775
1716743138,43.61744
1716743139,43.1128
1716743140,43.37824
1716743141,42.86705
1716743142,43.22936
1716743143,43.16973
1716743144,42.67378
1716743145,43.19424
1716743146,43.87869
1716743147,44.69432
1716743148,43.50048
1716743149,44.30454
1716743150,44.89555
1716743151,44.61265
1716743152,43.8113
1716743153,43.85055
1716743154,46.78394
1716743155,43.73122
1716743156,43.45346
1716743157,43.7408
1716743158,43.68158
1716743159,43.64238
1716743160,43.66476
1716743161,45.30089
1716743162,44.00129
1716743163,43.61371
1716743164,43.75943
1716743165,43.43191
1716743166,44.16587
1716743167,43.66392
1716743168,43.51993
1716743169,43.45275
1716743170,43.60427
1716743171,43.65733
1716743172,43.51997
1716743173,43.75606
1716743174,43.97669
1716743175,43.56689
1716743176,43.90269
1716743177,43.95389
1716743178,43.67284
1716743179,43.78214
1716743180,43.4308
1716743181,43.67516
1716743182,42.811
1716743183,44.18602
1716743184,43.44491
1716743185,43.32103
1716743186,44.92146
1716743187,44.49628
1716743188,44.16528
1716743189,43.82995
1716743190,44.15802
1716743191,43.68127
1716743192,43.76816
1716743193,43.05808
1716743194,45.4822
1716743195,44.9814
1716743196,45.24054
1716743197,44.13147
1716743198,44.40464
1716743199,44.2857
1716743200,44.52322
1716743201,44.46375
1716743202,45.15869
1716743203,44.37392
1716743204,44.77032
1716743205,44.40658
1716743206,44.38638
1716743207,44.41256
1716743208,46.65343
1716743209,47.33598
1716743210,46.34761
1716743211,45.74723
1716743212,44.59165
1716743213,47.27038
1716743214,46.19588
1716743215,45.90345
1716743216,45.2975
1716743217,44.24424
1716743218,44.41871
1716743219,44.84347
1716743220,44.42252
1716743221,44.46153
1716743222,44.04352
1716743223,44.68253
1716743224,44.41879
1716743225,44.60717
1716743226,44.6772
1716743227,44.37362
1716743228,44.71865
1716743229,44.26228
1716743230,44.36555
1716743231,44.78782
1716743232,43.84184
1716743233,44.73705
1716743234,43.5809
1716743235,44.23808
1716743236,47.32181
1716743237,45.29336
1716743238,45.01185
1716743239,44.65387
1716743240,44.32505
1716743241,44.30021
1716743242,43.74967
1716743243,42.77039
1716743244,44.84104
1716743245,44.58082
1716743246,43.84581
1716743247,44.08183
1716743248,44.24416
1716743249,47.08625
1716743250,44.75792
1716743251,44.85332
