et,brisque,piqe
1719226268,44.65336,26.05238
1719226269,43.58743,25.7827
1719226270,43.5448,24.85512
1719226271,43.66815,25.29612
1719226272,43.71353,24.91782
1719226273,43.54094,23.57351
1719226274,44.33886,25.12755
1719226275,45.55096,26.65859
1719226276,45.24342,24.22234
1719226277,44.99163,25.34948
1719226278,44.05073,24.74066
1719226279,43.64634,26.05483
1719226280,43.08783,26.04575
1719226281,43.27139,23.99479
1719226282,42.69888,25.67535
1719226283,42.24241,23.4882
1719226284,42.10723,22.54963
1719226285,41.5892,23.86459
1719226286,42.65847,23.02705
1719226287,42.17886,24.65601
1719226288,42.23259,24.09081
1719226289,42.41152,24.60199
1719226290,41.76911,24.17719
1719226291,41.36072,20.96365
1719226292,42.01274,24.23775
1719226293,42.77943,24.50591
1719226294,42.05813,23.89275
1719226295,42.4078,23.12107
1719226296,42.5937,24.05706
1719226297,42.5129,23.24791
1719226298,43.48648,24.9476
1719226299,43.5696,23.9007
1719226300,43.60467,24.41412
1719226301,43.6258,23.89728
1719226302,70.48501,54.25321
1719226303,69.02965,55.20272
1719226304,69.20152,55.98417
1719226305,68.89055,55.17609
1719226306,69.35227,56.56234
1719226307,68.87742,55.43945
1719226308,48.0298,37.64112
1719226309,47.67242,35.88395
1719226310,47.51006,35.54324
1719226311,47.98336,36.02665
1719226312,47.54388,34.8305
1719226313,47.43374,36.41166
1719226314,47.02406,34.64037
1719226315,47.03934,35.15923
1719226316,46.89952,33.69071
1719226317,47.33316,34.08339
1719226318,48.24504,32.00587
1719226319,69.72846,57.78323
1719226320,69.04824,57.70435
1719226321,68.67667,57.08752
1719226322,68.54421,57.05836
1719226323,68.5438,55.45557
1719226324,49.28235,36.79082
1719226325,48.02559,36.33624
1719226326,47.97591,35.27725
1719226327,47.78719,34.8449
1719226328,47.41502,35.65621
1719226329,47.60908,33.99629
1719226330,47.58299,33.54615
1719226331,47.45839,34.7528
1719226332,46.81462,35.30681
1719226333,46.74437,37.32094
1719226334,49.90122,30.40636
1719226335,48.98213,27.64693
1719226336,47.70333,26.96071
1719226337,47.23757,25.36948
1719226338,46.5332,25.40022
1719226339,45.86055,25.13349
1719226340,46.30553,24.77827
1719226341,45.13015,22.86827
1719226342,44.83882,23.81161
1719226343,44.95264,23.95249
1719226344,45.87038,28.54801
1719226345,44.83119,25.77926
1719226346,45.27475,24.62936
1719226347,44.43885,22.82894
1719226348,44.36028,23.06921
1719226349,44.30649,24.15433
1719226350,44.98641,23.6837
1719226351,44.41753,22.59883
1719226352,44.92559,22.90022
1719226353,44.8613,22.93079
1719226354,44.82952,23.00971
1719226355,72.11932,55.79797
1719226356,70.88688,55.3182
1719226357,70.51423,56.43417
1719226358,70.46401,55.61302
1719226359,51.15416,38.35771
