et,brisque
1719226268,44.65336
1719226269,43.58743
1719226270,43.5448
1719226271,43.66815
1719226272,43.71353
1719226273,43.54094
1719226274,44.33886
1719226275,45.55096
1719226276,45.24342
1719226277,44.99163
1719226278,44.05073
1719226279,43.64634
1719226280,43.08783
1719226281,43.27139
1719226282,42.69888
1719226283,42.24241
1719226284,42.10723
1719226285,41.5892
1719226286,42.65847
1719226287,42.17886
1719226288,42.23259
1719226289,42.41152
1719226290,41.76911
1719226291,41.36072
1719226292,42.01274
1719226293,42.77943
1719226294,42.05813
1719226295,42.4078
1719226296,42.5937
1719226297,42.5129
1719226298,43.48648
1719226299,43.5696
1719226300,43.60467
1719226301,43.6258
1719226302,70.48501
1719226303,69.02965
1719226304,69.20152
1719226305,68.89055
1719226306,69.35227
1719226307,68.87742
1719226308,48.0298
1719226309,47.67242
1719226310,47.51006
1719226311,47.98336
1719226312,47.54388
1719226313,47.43374
1719226314,47.02406
1719226315,47.03934
1719226316,46.89952
1719226317,47.33316
1719226318,48.24504
1719226319,69.72846
1719226320,69.04824
1719226321,68.67667
1719226322,68.54421
1719226323,68.5438
1719226324,49.28235
1719226325,48.02559
1719226326,47.97591
1719226327,47.78719
1719226328,47.41502
1719226329,47.60908
1719226330,47.58299
1719226331,47.45839
1719226332,46.81462
1719226333,46.74437
1719226334,49.90122
1719226335,48.98213
1719226336,47.70333
1719226337,47.23757
1719226338,46.5332
1719226339,45.86055
1719226340,46.30553
1719226341,45.13015
1719226342,44.83882
1719226343,44.95264
1719226344,45.87038
1719226345,44.83119
1719226346,45.27475
1719226347,44.43885
1719226348,44.36028
1719226349,44.30649
1719226350,44.98641
1719226351,44.41753
1719226352,44.92559
1719226353,44.8613
1719226354,44.82952
1719226355,72.11932
1719226356,70.88688
1719226357,70.51423
1719226358,70.46401
1719226359,51.15416
1719226360,49.66612
1719226361,49.58269
1719226362,49.34157
1719226363,48.97515
1719226364,48.84982
1719226365,48.7528
1719226366,49.25323
1719226367,49.04265
1719226368,48.2068
1719226369,48.30775
1719226370,47.81125
1719226371,47.92475
1719226372,47.7674
1719226373,47.33949
1719226374,47.70195
1719226375,47.10396
1719226376,47.51258
1719226377,47.5613
1719226378,47.83899
1719226379,47.46052
1719226380,47.61444
1719226381,47.77618
1719226382,47.60761
1719226383,47.83387
1719226384,47.65172
1719226385,47.77176
1719226386,47.29342
1719226387,47.19012
1719226388,47.52472
1719226389,47.26802
1719226390,47.57699
1719226391,47.42486
1719226392,47.25029
1719226393,47.40286
1719226394,49.32933
1719226395,48.77636
1719226396,48.69945
1719226397,48.47292
1719226398,48.21814
1719226399,48.36057
1719226400,48.64888
1719226401,48.61363
1719226402,49.43572
1719226403,50.24391
1719226404,48.91081
1719226405,47.53011
1719226406,46.75672
1719226407,47.14948
1719226408,46.93315
1719226409,47.28232
1719226410,47.24328
1719226411,47.05343
1719226412,46.8631
1719226413,47.32134
1719226414,46.89814
1719226415,46.93763
1719226416,46.81594
1719226417,46.15751
1719226418,46.47951
1719226419,46.79529
1719226420,46.42357
1719226421,45.91142
1719226422,45.77276
1719226423,45.9737
1719226424,46.19865
1719226425,46.15368
1719226426,46.82027
1719226427,46.49624
1719226428,45.84029
1719226429,46.44745
1719226430,46.94636
1719226431,46.33086
1719226432,46.38012
1719226433,45.91789
1719226434,45.9777
1719226435,45.95543
1719226436,46.32399
1719226437,46.46985
1719226438,46.27822
1719226439,46.72224
1719226440,46.40714
1719226441,46.43622
1719226442,46.37569
1719226443,46.08914
1719226444,46.27963
1719226445,46.61253
1719226446,46.61068
1719226447,48.72472
1719226448,47.94794
1719226449,47.09211
1719226450,46.68484
1719226451,46.81394
1719226452,47.23329
1719226453,46.62596
1719226454,47.07964
1719226455,46.66178
1719226456,46.95398
1719226457,46.74885
1719226458,46.76776
1719226459,46.93507
1719226460,46.9077
1719226461,46.66706
1719226462,46.49022
1719226463,47.01762
1719226464,47.13204
1719226465,45.9836
1719226466,46.51548
1719226467,46.95878
1719226468,46.99235
1719226469,47.04178
1719226470,46.52578
1719226471,46.56835
1719226472,46.69302
1719226473,46.54767
1719226474,46.7386
1719226475,46.70933
1719226476,47.11747
1719226477,47.08197
1719226478,46.96536
1719226479,46.84729
1719226480,46.74864
1719226481,47.05496
1719226482,47.04867
1719226483,46.58214
1719226484,46.94945
1719226485,46.93143
1719226486,46.07994
1719226487,45.75674
1719226488,45.88789
1719226489,45.25337
1719226490,45.39446
1719226491,45.52631
1719226492,45.13741
1719226493,44.38545
1719226494,45.37945
1719226495,44.77545
1719226496,45.34635
1719226497,47.56705
1719226498,46.42785
1719226499,46.31456
1719226500,47.62407
1719226501,47.71194
1719226502,46.72583
1719226503,46.14324
1719226504,45.5842
1719226505,47.40177
1719226506,46.40773
1719226507,46.04237
1719226508,46.10087
1719226509,45.45063
