et,brisque,piqe
1714918564,50.74997,40.78741
1714918565,50.21939,39.99667
1714918566,50.57776,40.296
1714918567,50.10326,38.54986
1714918568,49.71296,38.80437
1714918569,50.05521,39.17502
1714918570,49.33996,38.75377
1714918571,49.43765,40.59398
1714918572,49.74952,40.38301
1714918573,49.4256,40.64706
1714918574,49.57731,41.56594
1714918575,49.28714,40.47579
1714918576,49.76206,41.0858
1714918577,49.74199,40.21907
1714918578,49.99758,40.848
1714918579,49.43034,40.97383
1714918580,49.20396,40.62305
1714918581,49.80482,41.72893
1714918582,49.3764,40.53339
1714918583,49.69623,40.77336
1714918584,50.09926,41.14341
1714918585,49.93761,39.38671
1714918586,49.8409,40.70535
1714918587,49.56797,41.31043
1714918588,49.61445,39.7976
1714918589,49.94906,40.29666
1714918590,50.03653,40.87401
1714918591,84.43404,47.58898
1714918592,84.669,48.19509
1714918593,84.13266,47.55964
1714918594,84.59133,46.82121
1714918595,84.01769,48.16117
1714918596,84.72291,45.98674
1714918597,84.55608,45.59789
1714918598,85.07148,46.51139
1714918599,83.34362,47.44839
1714918600,84.8021,44.82976
1714918601,83.66168,45.48568
1714918602,83.02365,46.87515
1714918603,83.99346,46.28408
1714918604,82.45594,46.82354
1714918605,82.57009,47.51637
1714918606,81.52553,47.87489
1714918607,80.97189,48.5571
1714918608,83.84035,48.43121
1714918609,81.27623,48.30272
1714918610,80.2634,49.83153
1714918611,79.42169,49.86132
1714918612,79.4964,49.39303
1714918613,80.05268,50.03362
1714918614,79.15244,49.33728
1714918615,78.87355,49.12445
1714918616,82.01939,48.87176
1714918617,79.6263,48.18326
1714918618,78.61657,46.34085
1714918619,78.11275,48.00907
1714918620,77.82595,46.84021
1714918621,78.5733,47.64505
1714918622,77.93852,48.65027
1714918623,78.39622,49.18438
1714918624,77.7317,48.08955
1714918625,79.62711,48.87819
1714918626,78.67122,49.4246
1714918627,76.52569,55.0228
1714918628,75.71394,55.99757
1714918629,75.23731,55.54089
1714918630,75.19797,55.02554
1714918631,75.0446,54.08268
1714918632,74.87274,54.98774
1714918633,74.55622,55.67185
1714918634,74.0034,55.15504
1714918635,74.45213,55.20476
1714918636,74.1987,54.88241
1714918637,73.97129,54.8286
1714918638,55.82674,42.87025
1714918639,52.65456,42.63185
1714918640,52.4514,40.77075
1714918641,52.21472,41.33379
1714918642,51.50886,41.03633
1714918643,52.04752,41.84796
1714918644,51.90288,41.08612
1714918645,52.06973,41.33879
1714918646,51.76254,43.46296
1714918647,53.67261,40.74912
1714918648,51.62605,41.22307
1714918649,51.76178,40.71242
1714918650,51.36738,41.80877
1714918651,51.29664,40.50953
1714918652,51.36177,41.36556
1714918653,51.33699,39.77773
1714918654,51.27611,40.69541
1714918655,51.33072,40.6947
1714918656,51.2184,40.73005
1714918657,51.0276,40.71714
1714918658,51.53988,40.57702
1714918659,51.31567,40.66833
1714918660,50.88775,40.66832
1714918661,51.19155,40.30549
1714918662,51.02628,41.53551
1714918663,51.08254,40.4724
1714918664,50.96841,42.11841
1714918665,51.05144,40.34828
1714918666,52.4897,41.39423
1714918667,52.14627,40.67128
1714918668,51.45909,39.83835
1714918669,51.69627,40.8084
1714918670,51.45779,39.8228
1714918671,51.87535,39.59784
1714918672,51.16982,41.14268
1714918673,51.39189,41.15759
1714918674,51.05183,39.33406
1714918675,51.22507,41.9436
1714918676,51.13116,40.71548
1714918677,50.8865,41.30908
1714918678,51.39293,40.70741
1714918679,50.99595,40.45058
1714918680,51.10993,41.16263
1714918681,50.98039,40.35976
1714918682,50.5894,40.85042
1714918683,50.95912,40.28212
1714918684,50.90085,40.64155
1714918685,50.65145,40.7306
1714918686,51.02863,41.06823
1714918687,50.75913,40.7839
1714918688,50.78784,40.83157
1714918689,50.93766,41.40175
1714918690,51.19165,39.04777
1714918691,50.83316,39.43867
1714918692,50.54224,39.65509
1714918693,50.7836,41.03942
1714918694,50.85078,39.46081
1714918695,51.06858,39.56699
1714918696,51.36981,39.28355
1714918697,52.48116,39.97586
1714918698,52.6015,40.55783
1714918699,51.92867,40.0612
1714918700,52.12209,40.05039
1714918701,51.58799,41.11907
1714918702,51.50013,41.47463
1714918703,51.43515,40.95764
1714918704,50.86665,40.57776
1714918705,51.3193,40.4247
1714918706,51.1528,41.1687
1714918707,51.43713,40.57209
1714918708,52.87161,42.54929
1714918709,52.26259,41.27167
1714918710,52.17404,41.20695
1714918711,51.81573,40.63896
1714918712,52.60145,41.44185
1714918713,52.22979,41.16282
1714918714,52.40927,41.35838
1714918715,52.7283,41.49461
1714918716,52.23843,40.27587
1714918717,51.91077,42.0035
1714918718,51.51162,40.63373
1714918719,51.26706,40.68296
1714918720,51.33396,40.63943
1714918721,51.26344,41.00759
1714918722,51.07433,40.19425
1714918723,51.2065,40.68764
1714918724,52.29851,41.30914
1714918725,52.79398,39.06541
1714918726,52.46228,39.07465
1714918727,52.26139,39.75018
1714918728,51.35956,39.98458
1714918729,50.96772,40.29802
1714918730,50.47953,41.25394
1714918731,51.18339,39.84098
1714918732,51.17824,39.7033
1714918733,51.20849,39.61125
1714918734,51.83221,41.25853
1714918735,51.61052,42.48547
1714918736,51.49027,42.32164
1714918737,51.86362,42.55788
1714918738,51.88666,41.07571
1714918739,51.67539,41.36439
1714918740,85.80293,49.25762
1714918741,85.3107,47.84514
1714918742,86.09658,48.30894
1714918743,85.59252,49.25838
1714918744,86.25242,47.40979
1714918745,85.73668,48.33159
1714918746,86.22202,48.93187
1714918747,85.77706,46.37664
1714918748,84.51896,48.82738
1714918749,85.18729,47.86314
1714918750,83.80169,46.70892
1714918751,85.57235,46.85038
1714918752,83.6915,46.90954
