fps,et,screenshots_num
6,1718629798,28
0,1718629799,55
1,1718629800,56
3,1718629801,38
22,1718629802,32
19,1718629803,36
10,1718629804,47
5,1718629805,51
22,1718629806,36
21,1718629807,36
19,1718629808,39
18,1718629809,39
8,1718629810,51
20,1718629811,36
17,1718629812,42
2,1718629813,56
14,1718629814,45
22,1718629815,37
18,1718629816,36
21,1718629817,38
19,1718629818,39
15,1718629819,42
21,1718629820,37
19,1718629821,40
18,1718629822,40
20,1718629823,37
19,1718629824,39
15,1718629825,43
7,1718629826,50
10,1718629827,47
7,1718629828,51
26,1718629829,38
21,1718629830,35
21,1718629831,37
17,1718629832,38
13,1718629833,46
20,1718629834,40
11,1718629835,47
16,1718629836,42
10,1718629837,50
7,1718629838,50
24,1718629839,35
20,1718629840,38
19,1718629841,39
8,1718629842,49
12,1718629843,46
20,1718629844,38
21,1718629845,37
20,1718629846,38
19,1718629847,39
18,1718629848,38
7,1718629849,51
19,1718629850,39
17,1718629851,40
13,1718629852,45
21,1718629853,38
19,1718629854,41
19,1718629855,38
19,1718629856,40
17,1718629857,40
6,1718629858,53
20,1718629859,40
14,1718629860,44
17,1718629861,37
20,1718629862,39
19,1718629863,41
17,1718629864,41
5,1718629865,53
5,1718629866,53
22,1718629867,35
21,1718629868,37
18,1718629869,39
17,1718629870,39
15,1718629871,44
11,1718629872,45
19,1718629873,40
16,1718629874,45
13,1718629875,45
10,1718629876,47
22,1718629877,37
20,1718629878,37
20,1718629879,39
18,1718629880,40
14,1718629881,40
21,1718629882,38
19,1718629883,38
19,1718629884,38
19,1718629885,39
19,1718629886,31
8,1718629887,47
2,1718629888,37
18,1718629889,31
20,1718629890,39
18,1718629891,38
15,1718629892,44
11,1718629893,46
4,1718629894,53
25,1718629895,34
21,1718629896,34
21,1718629897,36
19,1718629898,38
9,1718629899,49
17,1718629900,42
18,1718629901,38
7,1718629902,50
25,1718629903,36
21,1718629904,39
19,1718629905,37
17,1718629906,41
12,1718629907,44
13,1718629908,46
19,1718629909,37
19,1718629910,39
5,1718629911,53
21,1718629912,36
21,1718629913,36
19,1718629914,40
18,1718629915,41
17,1718629916,41
7,1718629917,50
20,1718629918,37
16,1718629919,40
3,1718629920,56
20,1718629921,31
20,1718629922,38
20,1718629923,39
17,1718629924,38
15,1718629925,44
10,1718629926,47
19,1718629927,38
18,1718629928,38
22,1718629929,37
10,1718629930,49
23,1718629931,33
20,1718629932,37
21,1718629933,38
19,1718629934,38
17,1718629935,40
15,1718629936,41
20,1718629937,38
14,1718629938,44
10,1718629939,48
10,1718629940,50
8,1718629941,49
21,1718629942,38
20,1718629943,37
19,1718629944,39
19,1718629945,38
12,1718629946,45
13,1718629947,44
20,1718629948,35
17,1718629949,38
8,1718629950,49
15,1718629951,43
20,1718629952,38
20,1718629953,38
18,1718629954,40
18,1718629955,38
8,1718629956,50
18,1718629957,38
17,1718629958,33
18,1718629959,37
12,1718629960,45
23,1718629961,43
20,1718629962,40
22,1718629963,35
18,1718629964,43
15,1718629965,42
20,1718629966,38
9,1718629967,48
4,1718629968,54
19,1718629969,43
19,1718629970,39
19,1718629971,39
17,1718629972,40
17,1718629973,42
5,1718629974,53
13,1718629975,45
21,1718629976,38
18,1718629977,39
19,1718629978,41
14,1718629979,44
8,1718629980,50
13,1718629981,38
21,1718629982,36
19,1718629983,40
19,1718629984,39
20,1718629985,39
15,1718629986,43
12,1718629987,46
19,1718629988,39
21,1718629989,38
21,1718629990,35
20,1718629991,38
17,1718629992,41
17,1718629993,43
6,1718629994,51
22,1718629995,38
21,1718629996,38
18,1718629997,40
18,1718629998,39
19,1718629999,39
6,1718630000,52
22,1718630001,38
16,1718630002,39
19,1718630003,40
11,1718630004,48
19,1718630005,38
21,1718630006,37
18,1718630007,40
18,1718630008,36
18,1718630009,40
7,1718630010,50
18,1718630011,41
13,1718630012,44
12,1718630013,48
20,1718630014,40
19,1718630015,39
20,1718630016,41
18,1718630017,40
15,1718630018,43
20,1718630019,39
19,1718630020,40
5,1718630021,54
2,1718630022,56
0,1718630023,57
18,1718630024,41
20,1718630025,42
22,1718630026,36
21,1718630027,37
16,1718630028,44
21,1718630029,37
17,1718630030,41
18,1718630031,40
18,1718630032,40
18,1718630033,40
18,1718630034,39
10,1718630035,48
5,1718630036,54
9,1718630037,49
23,1718630038,35
19,1718630039,38
