et,brisque
1718629798,52.42098
1718629799,52.23954
1718629800,56.6851
1718629801,54.89947
1718629802,54.08456
1718629803,53.19334
1718629804,53.84414
1718629805,55.62133
1718629806,53.39843
1718629807,53.16421
1718629808,52.99073
1718629809,52.7966
1718629810,53.87204
1718629811,52.40226
1718629812,52.54441
1718629813,52.71749
1718629814,55.01062
1718629815,53.84465
1718629816,52.58149
1718629817,53.31959
1718629818,53.12567
1718629819,53.21681
1718629820,52.37481
1718629821,51.68143
1718629822,51.83488
1718629823,51.42623
1718629824,51.5768
1718629825,51.63013
1718629826,56.26392
1718629827,54.26089
1718629828,55.15058
1718629829,54.98155
1718629830,54.35429
1718629831,54.19702
1718629832,53.54134
1718629833,55.39301
1718629834,53.01833
1718629835,53.10802
1718629836,56.85019
1718629837,56.44992
1718629838,54.75298
1718629839,54.90338
1718629840,53.56598
1718629841,53.00414
1718629842,53.52827
1718629843,56.49811
1718629844,54.06074
1718629845,53.55839
1718629846,53.46919
1718629847,52.87003
1718629848,52.97635
1718629849,53.63586
1718629850,53.40915
1718629851,53.04139
1718629852,55.63637
1718629853,53.55155
1718629854,53.08016
1718629855,53.04583
1718629856,52.96738
1718629857,52.65719
1718629858,53.75477
1718629859,53.53046
1718629860,56.25191
1718629861,53.81055
1718629862,53.00994
1718629863,52.38327
1718629864,52.43892
1718629865,52.29294
1718629866,54.71403
1718629867,53.09201
1718629868,53.37985
1718629869,52.78795
1718629870,52.30957
1718629871,52.63179
1718629872,53.01751
1718629873,53.10195
1718629874,52.45575
1718629875,53.5773
1718629876,55.84216
1718629877,53.95693
1718629878,54.5738
1718629879,54.85181
1718629880,54.68999
1718629881,53.76249
1718629882,53.14848
1718629883,52.45581
1718629884,52.78252
1718629885,52.46584
1718629886,51.82458
1718629887,51.68353
1718629888,55.75913
1718629889,54.3287
1718629890,53.87222
1718629891,53.67238
1718629892,53.5636
1718629893,57.74811
1718629894,55.93839
1718629895,55.56562
1718629896,54.36417
1718629897,54.6375
1718629898,53.45658
1718629899,53.76654
1718629900,54.79748
1718629901,54.65925
1718629902,53.70023
1718629903,52.77581
1718629904,52.18086
1718629905,51.44894
1718629906,51.22086
1718629907,51.53751
1718629908,50.90933
1718629909,51.05266
1718629910,52.02476
1718629911,53.10505
1718629912,52.82674
1718629913,52.0955
1718629914,51.93791
1718629915,51.43942
1718629916,51.89333
1718629917,51.47121
1718629918,52.35809
1718629919,52.74232
1718629920,54.54197
1718629921,53.46331
1718629922,52.46994
1718629923,51.6219
1718629924,52.0912
1718629925,51.39421
1718629926,50.92324
1718629927,54.26713
1718629928,52.69543
1718629929,51.88717
1718629930,54.68929
1718629931,52.52043
1718629932,53.21297
1718629933,52.63079
1718629934,51.911
1718629935,55.54645
1718629936,51.83789
1718629937,51.23131
1718629938,50.73336
1718629939,55.44934
1718629940,52.63809
1718629941,54.88011
1718629942,53.85997
1718629943,52.35421
1718629944,52.17693
1718629945,52.27768
1718629946,51.73917
1718629947,51.38561
1718629948,51.20649
1718629949,50.43089
1718629950,50.47066
1718629951,52.82951
1718629952,51.7039
1718629953,51.7786
1718629954,51.63329
1718629955,51.18609
1718629956,53.77084
1718629957,54.33543
1718629958,53.89846
1718629959,57.36546
1718629960,53.73582
1718629961,52.94039
1718629962,52.85643
1718629963,52.27223
1718629964,52.54599
1718629965,53.84531
1718629966,55.15441
1718629967,54.38052
1718629968,101.33424
1718629969,55.30134
1718629970,54.7065
1718629971,54.28858
1718629972,54.16791
1718629973,54.41493
1718629974,57.18577
1718629975,55.67083
1718629976,54.1537
1718629977,54.18081
1718629978,54.0717
1718629979,54.30235
1718629980,57.52559
1718629981,54.79256
1718629982,53.91615
1718629983,53.33098
1718629984,52.76132
1718629985,52.5041
1718629986,52.6694
1718629987,52.65646
1718629988,51.83838
1718629989,52.33289
1718629990,56.6141
1718629991,56.39719
1718629992,57.12275
1718629993,55.20318
1718629994,55.90802
1718629995,54.8464
1718629996,54.61667
1718629997,54.45936
1718629998,53.70983
1718629999,53.55977
1718630000,54.85832
1718630001,54.40358
1718630002,56.95248
1718630003,55.04648
1718630004,57.1798
1718630005,55.13923
1718630006,55.69429
1718630007,55.30502
1718630008,54.98808
1718630009,55.4414
1718630010,57.51332
1718630011,58.26903
1718630012,56.19439
1718630013,56.97297
1718630014,55.90114
1718630015,56.77773
1718630016,55.01533
1718630017,54.82849
1718630018,55.35991
1718630019,54.16714
1718630020,53.41223
1718630021,53.5086
1718630022,58.17653
1718630023,57.91938
1718630024,55.38907
1718630025,54.3917
1718630026,54.71999
1718630027,54.14651
1718630028,55.96325
1718630029,53.96041
1718630030,54.43318
1718630031,53.96811
1718630032,53.67116
1718630033,53.36401
1718630034,52.62291
1718630035,52.52822
1718630036,58.42955
1718630037,55.37973
1718630038,54.61532
1718630039,54.4152
