et,brisque,piqe
1716734229,43.17574,23.67418
1716734230,43.61188,23.64968
1716734231,43.3802,25.20962
1716734232,43.11836,22.03713
1716734233,43.11122,21.53778
1716734234,43.32384,24.46766
1716734235,43.16291,23.81755
1716734236,43.40017,24.46131
1716734237,43.45465,23.84335
1716734238,43.57429,22.44025
1716734239,43.81737,22.96245
1716734240,43.43757,23.7938
1716734241,43.4079,22.85801
1716734242,43.59653,23.45304
1716734243,43.68985,22.77961
1716734244,43.33158,24.50144
1716734245,43.19977,23.37612
1716734246,43.06047,23.9895
1716734247,43.38594,24.25014
1716734248,43.69338,21.78133
1716734249,43.31606,22.96337
1716734250,43.74043,23.91298
1716734251,43.73004,24.36911
1716734252,43.29527,24.36875
1716734253,43.78737,24.26834
1716734254,43.49922,24.40477
1716734255,43.77744,23.11703
1716734256,43.75809,25.3905
1716734257,43.23676,23.96048
1716734258,43.90186,23.72083
1716734259,43.36196,23.29422
1716734260,43.33125,23.40358
1716734261,43.54632,24.10852
1716734262,47.25026,26.1199
1716734263,44.1891,25.35332
1716734264,43.96127,24.09081
1716734265,44.20865,24.31058
1716734266,44.08937,24.18788
1716734267,43.79547,24.93028
1716734268,43.20205,24.19823
1716734269,46.16546,26.37758
1716734270,44.89133,27.46475
1716734271,44.94716,25.41358
1716734272,45.0186,27.24702
1716734273,44.57262,25.86556
1716734274,43.5288,25.89351
1716734275,44.79765,24.69762
1716734276,43.71219,24.20413
1716734277,43.73935,24.79142
1716734278,43.60609,24.00343
1716734279,43.49569,25.14727
1716734280,44.02422,25.39932
1716734281,43.57113,24.9038
1716734282,43.98753,24.67904
1716734283,43.71338,24.55805
1716734284,44.2461,26.1544
1716734285,43.53091,26.64716
1716734286,44.22615,25.75011
1716734287,43.56061,25.00762
1716734288,43.56394,27.92173
1716734289,43.97007,25.67181
1716734290,44.61258,26.27457
1716734291,43.90084,25.36798
1716734292,43.53539,25.21062
1716734293,43.89685,26.12662
1716734294,43.02205,25.86685
1716734295,43.5254,25.6817
1716734296,44.19434,25.39121
1716734297,44.26948,25.70781
1716734298,44.20908,25.56761
1716734299,44.4557,25.86754
1716734300,44.30721,25.13879
1716734301,44.21256,25.03934
1716734302,52.82186,38.66998
1716734303,52.48604,37.27629
1716734304,52.334,38.58482
1716734305,49.82526,37.99015
1716734306,49.36575,36.82518
1716734307,49.15423,36.75746
1716734308,49.06129,35.98977
1716734309,49.06171,36.90257
1716734310,48.50225,35.99538
1716734311,48.42381,29.53318
1716734312,47.7412,28.55378
1716734313,47.6602,30.04496
1716734314,47.25788,28.43696
1716734315,46.66345,28.6288
1716734316,46.22858,27.63346
1716734317,46.62277,29.50976
1716734318,45.87342,26.79814
1716734319,45.67989,28.42759
1716734320,45.54666,27.96394
1716734321,45.26723,28.17904
1716734322,45.0588,27.61034
1716734323,45.07269,28.56509
1716734324,44.95295,28.06997
1716734325,45.05925,27.58607
1716734326,45.27606,27.73409
1716734327,45.28713,27.68207
1716734328,45.0591,26.62721
1716734329,45.34496,27.94122
1716734330,45.02176,27.14773
1716734331,44.8678,27.14362
1716734332,45.57051,27.45844
1716734333,45.45506,28.47858
1716734334,45.34204,27.22951
1716734335,45.81666,28.64823
1716734336,45.52509,27.99623
1716734337,45.56924,27.5
1716734338,45.3787,28.81909
1716734339,45.45066,29.27383
1716734340,46.82338,28.97246
1716734341,46.8313,29.63585
1716734342,45.88931,28.79739
1716734343,45.38483,27.68133
1716734344,45.08509,27.05351
1716734345,45.67842,28.9021
1716734346,46.01763,28.25753
1716734347,45.25869,27.70436
1716734348,45.84382,29.23803
1716734349,45.48627,26.58537
1716734350,45.71644,27.22281
1716734351,45.46959,27.42979
1716734352,46.27626,26.99413
1716734353,45.69194,27.45146
1716734354,45.44957,26.07746
1716734355,45.18743,26.96326
1716734356,45.80855,27.62098
1716734357,45.96138,27.76417
1716734358,45.91404,27.5321
1716734359,45.86072,27.46578
1716734360,45.84611,27.53386
1716734361,45.47352,27.08801
1716734362,45.78702,28.461
1716734363,45.3496,27.65683
1716734364,45.47198,26.03314
1716734365,45.15444,27.71923
1716734366,44.99278,27.54587
1716734367,45.08662,26.36703
