bps,et
2006240,1716734229
1993280,1716734230
1998480,1716734231
2002000,1716734232
2001600,1716734233
2003120,1716734234
2002960,1716734235
1999120,1716734236
2003680,1716734237
2005120,1716734238
2009360,1716734239
2003920,1716734240
1992000,1716734241
2003520,1716734242
2003200,1716734243
2007680,1716734244
2000240,1716734245
2000960,1716734246
1996640,1716734247
2000960,1716734248
2006640,1716734249
2002720,1716734250
2012960,1716734251
2004640,1716734252
2009760,1716734253
2006480,1716734254
2006480,1716734255
2007280,1716734256
2008000,1716734257
2013600,1716734258
2005840,1716734259
1991680,1716734260
2005600,1716734261
1992000,1716734262
1983360,1716734263
2002960,1716734264
1991120,1716734265
1984320,1716734266
1987280,1716734267
1992000,1716734268
1984240,1716734269
1996320,1716734270
2014160,1716734271
1992000,1716734272
2004320,1716734273
2011120,1716734274
2008560,1716734275
2011040,1716734276
2022080,1716734277
2009680,1716734278
2012160,1716734279
2017600,1716734280
2013600,1716734281
2017680,1716734282
2023840,1716734283
2027440,1716734284
2016720,1716734285
2033760,1716734286
2022240,1716734287
2027280,1716734288
2028720,1716734289
2020480,1716734290
2020480,1716734291
2027840,1716734292
2016960,1716734293
2018400,1716734294
2012400,1716734295
2019200,1716734296
2015280,1716734297
2009680,1716734298
2005360,1716734299
1993360,1716734300
2004080,1716734301
2005840,1716734302
2020880,1716734303
1869840,1716734304
1639280,1716734305
1466400,1716734306
1315920,1716734307
1179280,1716734308
1027599,1716734309
894240,1716734310
756240,1716734311
783280,1716734312
883040,1716734313
948800,1716734314
992400,1716734315
1023600,1716734316
1071120,1716734317
1112400,1716734318
1147760,1716734319
1198160,1716734320
1251600,1716734321
1304720,1716734322
1342800,1716734323
1382560,1716734324
1411200,1716734325
1411200,1716734326
1437200,1716734327
1454240,1716734328
1455360,1716734329
1459600,1716734330
1456080,1716734331
1462720,1716734332
1471760,1716734333
1472080,1716734334
1472480,1716734335
1472800,1716734336
1481360,1716734337
1481360,1716734338
1488080,1716734339
1490480,1716734340
1485360,1716734341
1496800,1716734342
1500640,1716734343
1505120,1716734344
1505760,1716734345
1514400,1716734346
1516400,1716734347
1517360,1716734348
1520960,1716734349
1515600,1716734350
1523040,1716734351
1526080,1716734352
1534080,1716734353
1534960,1716734354
1530880,1716734355
1536160,1716734356
1546320,1716734357
1550480,1716734358
1554400,1716734359
1564960,1716734360
1555520,1716734361
1566560,1716734362
1568960,1716734363
1570800,1716734364
1570800,1716734365
1572800,1716734366
1573280,1716734367
1574160,1716734368
1569440,1716734369
1580080,1716734370
1573760,1716734371
1599040,1716734372
1590880,1716734373
1588640,1716734374
1592960,1716734375
1594240,1716734376
1607280,1716734377
1610240,1716734378
1615120,1716734379
1603360,1716734380
1615680,1716734381
1621280,1716734382
1627440,1716734383
1629920,1716734384
1630000,1716734385
1632000,1716734386
1638000,1716734387
1641200,1716734388
1645920,1716734389
1649200,1716734390
1648800,1716734391
1659440,1716734392
1653760,1716734393
1662800,1716734394
1663280,1716734395
1663280,1716734396
1662480,1716734397
1664560,1716734398
1672960,1716734399
1677360,1716734400
1677760,1716734401
1679200,1716734402
1684320,1716734403
1686160,1716734404
1685280,1716734405
1692240,1716734406
1686640,1716734407
1693280,1716734408
1689840,1716734409
1706800,1716734410
1698080,1716734411
1701520,1716734412
1713120,1716734413
1707440,1716734414
1712000,1716734415
1719200,1716734416
1719200,1716734417
1725600,1716734418
1731680,1716734419
1734560,1716734420
1734560,1716734421
1732720,1716734422
1748000,1716734423
1749600,1716734424
1752000,1716734425
1753840,1716734426
1757120,1716734427
1758080,1716734428
1763280,1716734429
1768960,1716734430
1775280,1716734431
1776800,1716734432
1775920,1716734433
1783920,1716734434
1786880,1716734435
1784000,1716734436
1783840,1716734437
1787680,1716734438
1791200,1716734439
1795520,1716734440
1796720,1716734441
1789280,1716734442
1798800,1716734443
1792000,1716734444
1811120,1716734445
1801920,1716734446
1798720,1716734447
1805760,1716734448
1806400,1716734449
1812640,1716734450
1813120,1716734451
1824320,1716734452
1820240,1716734453
1836160,1716734454
1831840,1716734455
1831520,1716734456
1847120,1716734457
1848560,1716734458
1855200,1716734459
1848000,1716734460
1861040,1716734461
1856160,1716734462
1869040,1716734463
1872000,1716734464
1872000,1716734465
1881360,1716734466
1872000,1716734467
1872000,1716734468
1872000,1716734469
1886400,1716734470
