et,brisque
1716734229,43.17574
1716734230,43.61188
1716734231,43.3802
1716734232,43.11836
1716734233,43.11122
1716734234,43.32384
1716734235,43.16291
1716734236,43.40017
1716734237,43.45465
1716734238,43.57429
1716734239,43.81737
1716734240,43.43757
1716734241,43.4079
1716734242,43.59653
1716734243,43.68985
1716734244,43.33158
1716734245,43.19977
1716734246,43.06047
1716734247,43.38594
1716734248,43.69338
1716734249,43.31606
1716734250,43.74043
1716734251,43.73004
1716734252,43.29527
1716734253,43.78737
1716734254,43.49922
1716734255,43.77744
1716734256,43.75809
1716734257,43.23676
1716734258,43.90186
1716734259,43.36196
1716734260,43.33125
1716734261,43.54632
1716734262,47.25026
1716734263,44.1891
1716734264,43.96127
1716734265,44.20865
1716734266,44.08937
1716734267,43.79547
1716734268,43.20205
1716734269,46.16546
1716734270,44.89133
1716734271,44.94716
1716734272,45.0186
1716734273,44.57262
1716734274,43.5288
1716734275,44.79765
1716734276,43.71219
1716734277,43.73935
1716734278,43.60609
1716734279,43.49569
1716734280,44.02422
1716734281,43.57113
1716734282,43.98753
1716734283,43.71338
1716734284,44.2461
1716734285,43.53091
1716734286,44.22615
1716734287,43.56061
1716734288,43.56394
1716734289,43.97007
1716734290,44.61258
1716734291,43.90084
1716734292,43.53539
1716734293,43.89685
1716734294,43.02205
1716734295,43.5254
1716734296,44.19434
1716734297,44.26948
1716734298,44.20908
1716734299,44.4557
1716734300,44.30721
1716734301,44.21256
1716734302,52.82186
1716734303,52.48604
1716734304,52.334
1716734305,49.82526
1716734306,49.36575
1716734307,49.15423
1716734308,49.06129
1716734309,49.06171
1716734310,48.50225
1716734311,48.42381
1716734312,47.7412
1716734313,47.6602
1716734314,47.25788
1716734315,46.66345
1716734316,46.22858
1716734317,46.62277
1716734318,45.87342
1716734319,45.67989
1716734320,45.54666
1716734321,45.26723
1716734322,45.0588
1716734323,45.07269
1716734324,44.95295
1716734325,45.05925
1716734326,45.27606
1716734327,45.28713
1716734328,45.0591
1716734329,45.34496
1716734330,45.02176
1716734331,44.8678
1716734332,45.57051
1716734333,45.45506
1716734334,45.34204
1716734335,45.81666
1716734336,45.52509
1716734337,45.56924
1716734338,45.3787
1716734339,45.45066
1716734340,46.82338
1716734341,46.8313
1716734342,45.88931
1716734343,45.38483
1716734344,45.08509
1716734345,45.67842
1716734346,46.01763
1716734347,45.25869
1716734348,45.84382
1716734349,45.48627
1716734350,45.71644
1716734351,45.46959
1716734352,46.27626
1716734353,45.69194
1716734354,45.44957
1716734355,45.18743
1716734356,45.80855
1716734357,45.96138
1716734358,45.91404
1716734359,45.86072
1716734360,45.84611
1716734361,45.47352
1716734362,45.78702
1716734363,45.3496
1716734364,45.47198
1716734365,45.15444
1716734366,44.99278
1716734367,45.08662
1716734368,45.01666
1716734369,45.04899
1716734370,45.27067
1716734371,46.97716
1716734372,46.25893
1716734373,45.35651
1716734374,45.79096
1716734375,46.63802
1716734376,46.3269
1716734377,45.71148
1716734378,45.26872
1716734379,44.94307
1716734380,45.51578
1716734381,45.69297
1716734382,45.59415
1716734383,45.64944
1716734384,45.59834
1716734385,45.25838
1716734386,45.55386
1716734387,45.33919
1716734388,45.77564
1716734389,45.35144
1716734390,45.40012
1716734391,45.37551
1716734392,45.51736
1716734393,45.24198
1716734394,45.45559
1716734395,45.53875
1716734396,45.5668
1716734397,45.27485
1716734398,45.20704
1716734399,44.98062
1716734400,45.34355
1716734401,45.09744
1716734402,45.03949
1716734403,45.30554
1716734404,44.87726
1716734405,45.46356
1716734406,45.4016
1716734407,45.01478
1716734408,44.92576
1716734409,45.48369
1716734410,44.82344
1716734411,44.96236
1716734412,45.11722
1716734413,45.07043
1716734414,45.02145
1716734415,44.73098
1716734416,45.18043
1716734417,45.06572
1716734418,45.13183
1716734419,44.90119
1716734420,44.94498
1716734421,44.62827
1716734422,44.81141
1716734423,45.44457
1716734424,45.38478
1716734425,44.82641
1716734426,45.12135
1716734427,44.84271
1716734428,44.7715
1716734429,44.89094
1716734430,44.66182
1716734431,46.05165
1716734432,46.00232
1716734433,45.77833
1716734434,45.49523
1716734435,45.58698
1716734436,45.23517
1716734437,45.18761
1716734438,45.23694
1716734439,45.1327
1716734440,45.1522
1716734441,45.93981
1716734442,44.61457
1716734443,44.6962
1716734444,44.73592
1716734445,44.60765
1716734446,44.73048
1716734447,45.57052
1716734448,44.64662
1716734449,45.31217
1716734450,45.03627
1716734451,44.91773
1716734452,44.73149
1716734453,44.12117
1716734454,44.94728
1716734455,44.16427
1716734456,44.21999
1716734457,44.132
1716734458,44.55152
1716734459,44.40506
1716734460,43.83362
1716734461,44.36561
1716734462,44.84296
1716734463,44.28194
1716734464,43.9894
1716734465,43.89994
1716734466,43.69556
1716734467,43.61156
1716734468,43.98391
1716734469,43.87425
1716734470,43.36761
