fps,et,screenshots_num
16,1718614650,36
16,1718614651,40
17,1718614652,40
16,1718614653,42
13,1718614654,46
16,1718614655,43
13,1718614656,46
10,1718614657,46
11,1718614658,48
12,1718614659,47
16,1718614660,42
17,1718614661,41
16,1718614662,41
17,1718614663,42
16,1718614664,41
17,1718614665,42
15,1718614666,43
16,1718614667,42
14,1718614668,44
15,1718614669,42
12,1718614670,47
11,1718614671,47
9,1718614672,49
15,1718614673,42
17,1718614674,43
16,1718614675,41
16,1718614676,41
17,1718614677,41
16,1718614678,42
16,1718614679,42
16,1718614680,41
14,1718614681,37
14,1718614682,43
15,1718614683,44
13,1718614684,45
9,1718614685,47
10,1718614686,49
15,1718614687,44
16,1718614688,41
17,1718614689,42
16,1718614690,40
17,1718614691,41
16,1718614692,41
16,1718614693,42
14,1718614694,43
15,1718614695,44
15,1718614696,44
15,1718614697,43
9,1718614698,48
10,1718614699,48
13,1718614700,45
16,1718614701,42
15,1718614702,42
17,1718614703,41
16,1718614704,42
17,1718614705,41
15,1718614706,42
16,1718614707,40
14,1718614708,45
15,1718614709,43
15,1718614710,43
12,1718614711,47
10,1718614712,47
9,1718614713,49
15,1718614714,42
17,1718614715,42
16,1718614716,41
17,1718614717,43
16,1718614718,42
16,1718614719,41
17,1718614720,42
16,1718614721,42
13,1718614722,45
15,1718614723,43
16,1718614724,43
14,1718614725,43
13,1718614726,44
10,1718614727,48
10,1718614728,48
12,1718614729,46
16,1718614730,42
17,1718614731,42
16,1718614732,41
16,1718614733,42
17,1718614734,43
16,1718614735,42
16,1718614736,43
16,1718614737,42
16,1718614738,41
14,1718614739,44
15,1718614740,41
14,1718614741,38
11,1718614742,48
10,1718614743,48
10,1718614744,49
15,1718614745,43
17,1718614746,41
16,1718614747,41
17,1718614748,42
16,1718614749,41
17,1718614750,42
16,1718614751,40
14,1718614752,45
15,1718614753,43
15,1718614754,43
13,1718614755,44
10,1718614756,49
9,1718614757,47
13,1718614758,46
16,1718614759,42
16,1718614760,42
17,1718614761,42
16,1718614762,44
16,1718614763,41
17,1718614764,42
17,1718614765,41
15,1718614766,43
15,1718614767,43
14,1718614768,43
11,1718614769,48
10,1718614770,47
10,1718614771,49
15,1718614772,41
17,1718614773,42
16,1718614774,42
17,1718614775,41
17,1718614776,42
16,1718614777,41
16,1718614778,41
17,1718614779,41
15,1718614780,41
16,1718614781,45
14,1718614782,44
15,1718614783,43
11,1718614784,44
12,1718614785,47
14,1718614786,44
16,1718614787,42
16,1718614788,41
17,1718614789,42
17,1718614790,42
16,1718614791,42
16,1718614792,42
17,1718614793,43
13,1718614794,45
14,1718614795,44
15,1718614796,42
16,1718614797,43
13,1718614798,44
11,1718614799,48
10,1718614800,48
10,1718614801,36
15,1718614802,43
17,1718614803,39
16,1718614804,41
16,1718614805,41
17,1718614806,42
16,1718614807,42
17,1718614808,41
15,1718614809,44
15,1718614810,42
15,1718614811,43
12,1718614812,45
10,1718614813,49
8,1718614814,49
16,1718614815,44
16,1718614816,40
17,1718614817,42
16,1718614818,41
17,1718614819,41
16,1718614820,40
17,1718614821,44
14,1718614822,44
15,1718614823,43
15,1718614824,42
12,1718614825,47
10,1718614826,47
11,1718614827,47
12,1718614828,45
16,1718614829,43
15,1718614830,42
17,1718614831,41
16,1718614832,42
17,1718614833,42
16,1718614834,42
17,1718614835,41
14,1718614836,44
16,1718614837,41
15,1718614838,43
11,1718614839,46
11,1718614840,46
7,1718614841,50
16,1718614842,42
16,1718614843,42
17,1718614844,42
16,1718614845,42
16,1718614846,41
17,1718614847,42
16,1718614848,40
17,1718614849,42
15,1718614850,43
15,1718614851,42
17,1718614852,42
11,1718614853,47
10,1718614854,47
12,1718614855,44
16,1718614856,40
17,1718614857,43
15,1718614858,42
16,1718614859,41
17,1718614860,41
15,1718614861,37
17,1718614862,41
12,1718614863,45
16,1718614864,42
15,1718614865,42
14,1718614866,44
14,1718614867,44
10,1718614868,47
9,1718614869,49
14,1718614870,43
16,1718614871,41
17,1718614872,41
16,1718614873,41
17,1718614874,41
16,1718614875,41
17,1718614876,42
16,1718614877,41
14,1718614878,44
15,1718614879,43
15,1718614880,43
15,1718614881,42
15,1718614882,41
11,1718614883,46
10,1718614884,48
13,1718614885,43
15,1718614886,40
16,1718614887,36
16,1718614888,40
17,1718614889,42
16,1718614890,41
16,1718614891,42
