et,brisque,piqe
1714917840,47.13461,28.79743
1714917841,46.8473,28.1706
1714917842,46.3795,29.71505
1714917843,46.62411,29.46927
1714917844,46.6231,30.78845
1714917845,46.84733,28.43294
1714917846,46.75418,29.39465
1714917847,46.88628,27.5596
1714917848,45.92788,28.59212
1714917849,47.19536,28.32184
1714917850,46.73385,28.86843
1714917851,46.13626,28.10785
1714917852,46.88252,27.8824
1714917853,45.53569,27.88147
1714917854,45.88663,28.81073
1714917855,46.17642,28.06556
1714917856,46.01596,27.63839
1714917857,45.63688,28.28218
1714917858,46.06513,28.61194
1714917859,45.96373,28.63776
1714917860,45.54816,29.08061
1714917861,45.49406,28.60421
1714917862,45.57044,28.80536
1714917863,45.49755,29.07404
1714917864,45.49788,28.90305
1714917865,81.26537,48.11045
1714917866,82.40608,48.38314
1714917867,81.66152,49.21998
1714917868,80.43593,47.26455
1714917869,79.70259,47.41644
1714917870,81.65478,47.17311
1714917871,80.97086,47.93275
1714917872,80.38196,46.68965
1714917873,80.04787,47.64033
1714917874,79.66867,47.81541
1714917875,79.56195,47.88059
1714917876,79.04656,48.41886
1714917877,79.6769,49.07074
1714917878,79.10446,47.01103
1714917879,78.69366,48.49611
1714917880,78.18443,48.52761
1714917881,80.51507,47.44529
1714917882,79.36725,48.78502
1714917883,79.00688,48.67979
1714917884,78.4364,47.71593
1714917885,79.86879,48.03979
1714917886,78.34812,47.85509
1714917887,77.91973,48.14414
1714917888,81.49751,46.88642
1714917889,79.82092,46.48801
1714917890,79.28956,48.22712
1714917891,78.95179,48.11788
1714917892,82.80619,47.99055
1714917893,79.85749,47.27473
1714917894,80.03587,46.95392
1714917895,78.97003,49.44615
1714917896,80.48963,46.93732
1714917897,78.91702,47.82167
1714917898,78.40334,47.88266
1714917899,78.15729,47.61245
1714917900,78.37021,47.42624
1714917901,80.10424,46.0277
1714917902,78.66716,47.39866
1714917903,78.08178,46.26391
1714917904,78.19828,48.54537
1714917905,80.00619,47.28223
1714917906,78.72596,46.52324
1714917907,78.9702,47.53071
1714917908,79.2491,48.1816
1714917909,80.65224,48.79602
1714917910,79.59648,48.8033
1714917911,79.87858,48.24778
1714917912,79.82829,49.11998
1714917913,80.17623,48.34772
1714917914,79.06716,48.6074
1714917915,78.91572,48.10349
1714917916,81.0537,46.33427
1714917917,79.38563,47.28042
1714917918,78.52437,46.60414
1714917919,77.70415,47.69268
1714917920,80.7146,47.46717
1714917921,78.56427,47.6696
1714917922,77.8123,49.02006
1714917923,77.57143,48.27498
1714917924,80.83973,48.26062
1714917925,78.22679,47.26377
1714917926,78.09311,49.12855
1714917927,77.52649,46.75481
1714917928,77.71579,47.43119
1714917929,80.64927,48.35669
1714917930,79.15795,48.27073
1714917931,79.33236,47.26706
1714917932,78.61467,47.33588
1714917933,79.38878,48.5664
1714917934,78.4821,47.82149
1714917935,78.41359,48.56912
1714917936,78.42927,49.60034
1714917937,78.98177,49.38512
1714917938,78.28727,48.68901
1714917939,77.63186,48.25387
1714917940,77.91138,48.07407
1714917941,78.91119,48.1733
1714917942,78.32285,47.99766
1714917943,78.14713,47.17438
1714917944,78.0214,49.49881
1714917945,80.12607,47.23294
1714917946,76.16205,54.72618
1714917947,74.43429,55.16493
1714917948,74.55759,54.02811
1714917949,74.22722,55.71915
1714917950,74.16938,55.86406
1714917951,73.86226,53.73347
1714917952,73.57832,54.52897
1714917953,73.43885,55.14548
1714917954,73.07998,55.75107
1714917955,52.28533,42.63115
1714917956,51.49576,41.77375
1714917957,50.9831,41.28245
1714917958,50.71797,40.51464
1714917959,50.55775,39.67112
1714917960,50.61121,41.41188
1714917961,50.32286,39.65349
1714917962,50.37778,41.26305
1714917963,50.21183,40.10034
1714917964,51.12279,40.4851
1714917965,50.45104,40.67995
1714917966,50.33454,39.5147
1714917967,51.45468,40.76583
1714917968,50.73521,31.59128
1714917969,49.35871,32.31452
1714917970,48.79955,30.28746
1714917971,48.63282,29.11708
1714917972,49.16926,31.27007
1714917973,48.4982,30.48276
1714917974,49.40326,29.86461
1714917975,48.71407,28.72695
1714917976,48.45874,29.1184
1714917977,48.5303,29.68761
1714917978,47.99083,30.32719
1714917979,48.06487,31.13167
1714917980,48.28029,29.70609
1714917981,47.99741,29.0811
1714917982,47.70133,29.70566
1714917983,50.06103,30.69101
1714917984,48.47405,30.99801
1714917985,48.41958,30.16851
1714917986,48.51306,29.77038
1714917987,47.93547,29.3088
1714917988,47.616,29.9978
1714917989,48.56318,32.02023
1714917990,47.32377,29.54181
1714917991,47.63657,29.80538
1714917992,47.49028,30.49896
1714917993,47.45626,29.22512
1714917994,48.11431,30.01285
1714917995,47.89536,30.71795
1714917996,47.04165,30.36945
1714917997,46.82426,30.65975
1714917998,47.01523,30.63994
1714917999,49.10726,30.95648
1714918000,47.64576,31.94023
1714918001,47.18075,31.32703
1714918002,47.02405,29.39387
1714918003,46.99192,29.48517
1714918004,47.11392,30.27116
1714918005,47.03781,30.35656
1714918006,47.01936,30.58227
1714918007,82.17391,46.34634
1714918008,79.82394,47.31977
1714918009,78.79035,46.56303
1714918010,78.13271,47.56705
1714918011,78.22117,46.64584
1714918012,81.02,48.55458
1714918013,81.93286,49.53589
1714918014,79.40477,48.21181
1714918015,78.42738,48.54828
1714918016,78.10492,48.51057
1714918017,80.74972,48.02597
1714918018,78.80469,48.93955
1714918019,78.26621,49.90595
1714918020,78.20303,48.00793
1714918021,79.97506,48.92721
1714918022,79.19766,48.08946
1714918023,78.79531,47.0965
1714918024,78.52329,48.83552
1714918025,78.11096,48.34919
1714918026,79.03239,48.06292
1714918027,78.57467,47.93633
1714918028,78.10396,47.92091
1714918029,81.21378,47.08353
1714918030,79.47342,47.90723
1714918031,78.86275,47.62588
1714918032,78.02593,49.20084
1714918033,77.64472,49.29075
1714918034,79.86116,47.67537
1714918035,78.55441,48.11741
1714918036,77.95345,48.30855
1714918037,78.68352,48.01515
1714918038,78.7806,48.91206
1714918039,77.92474,48.53742
1714918040,77.02923,47.041
1714918041,77.37748,47.74802
1714918042,74.28749,54.92096
1714918043,73.66453,55.88306
1714918044,72.50714,55.88504
1714918045,72.8158,54.56196
1714918046,72.50634,55.61582
1714918047,72.10836,55.30673
1714918048,71.94428,54.60659
1714918049,72.11976,53.41877
1714918050,72.05599,55.9508
1714918051,71.68376,55.04826
1714918052,71.78599,55.44463
1714918053,46.99247,39.95239
1714918054,45.62368,39.66309
1714918055,45.31979,38.67872
1714918056,47.31414,39.24519
1714918057,52.12254,41.57959
1714918058,51.0974,41.5243
1714918059,50.51685,40.79106
1714918060,50.07428,40.23484
1714918061,49.71198,39.48615
1714918062,49.87707,40.99432
1714918063,50.15083,40.47753
1714918064,50.24752,39.93638
1714918065,50.03041,41.32118
1714918066,49.41725,40.81003
1714918067,50.01395,40.35505
1714918068,49.44463,40.5157
1714918069,49.68522,39.67848
1714918070,49.76173,41.03875
1714918071,49.69002,40.38925
1714918072,49.4928,40.47257
1714918073,49.58605,39.77094
1714918074,49.42366,40.12814
1714918075,49.56185,40.91252
1714918076,49.98505,40.60181
1714918077,49.96655,40.11629
1714918078,50.03856,40.90736
1714918079,49.26852,39.32466
1714918080,49.03645,40.71525
1714918081,49.20305,40.18251
