et,brisque
1716562928,45.41958
1716562929,45.41989
1716562930,45.33274
1716562931,46.01211
1716562932,45.73518
1716562933,45.69878
1716562934,45.70548
1716562935,45.97868
1716562936,46.15666
1716562937,45.1136
1716562938,44.73902
1716562939,45.40099
1716562940,45.41393
1716562941,46.25527
1716562942,46.04094
1716562943,45.83752
1716562944,45.84402
1716562945,45.61352
1716562946,45.38889
1716562947,46.04464
1716562948,45.98514
1716562949,45.51638
1716562950,104.20106
1716562951,47.57053
1716562952,45.78906
1716562953,45.39357
1716562954,46.31945
1716562955,45.45765
1716562956,47.61594
1716562957,46.47011
1716562958,47.44242
1716562959,105.41286
1716562960,46.72468
1716562961,47.21224
1716562962,47.34181
1716562963,47.21993
1716562964,46.48336
1716562965,45.66034
1716562966,47.01783
1716562967,47.32529
1716562968,48.93333
1716562969,46.66031
1716562970,46.39398
1716562971,46.78178
1716562972,46.82127
1716562973,46.67129
1716562974,47.91444
1716562975,45.68558
1716562976,46.3877
1716562977,45.97866
1716562978,44.80221
1716562979,45.67479
1716562980,48.17697
1716562981,44.91535
1716562982,47.7808
1716562983,47.50101
1716562984,46.96334
1716562985,47.01614
1716562986,46.22123
1716562987,105.90641
1716562988,47.56001
1716562989,45.51055
1716562990,46.74432
1716562991,46.10718
1716562992,46.43715
1716562993,48.01435
1716562994,46.57177
1716562995,48.21062
1716562996,47.08217
1716562997,48.25727
1716562998,46.84832
1716562999,45.63817
1716563000,46.75791
1716563001,47.64766
1716563002,48.60765
1716563003,49.80649
1716563004,47.9158
1716563005,48.3345
1716563006,47.88041
1716563007,47.20858
1716563008,51.13226
1716563009,47.80977
1716563010,47.76334
1716563011,47.30128
1716563012,49.85213
1716563013,46.32868
1716563014,46.83368
1716563015,45.30761
1716563016,45.90966
1716563017,50.61506
1716563018,47.09836
1716563019,46.78134
1716563020,46.53574
1716563021,46.52463
1716563022,46.68269
1716563023,46.40689
1716563024,45.11803
1716563025,45.90813
1716563026,45.47785
1716563027,44.32486
1716563028,44.73184
1716563029,45.92081
1716563030,44.83865
1716563031,46.28301
1716563032,45.28668
1716563033,47.4316
1716563034,44.00996
1716563035,46.19331
1716563036,45.03249
1716563037,46.0526
1716563038,45.4803
1716563039,44.1867
1716563040,44.91686
1716563041,45.45363
1716563042,45.39792
1716563043,44.63525
1716563044,45.20863
1716563045,45.34324
1716563046,45.1424
1716563047,45.90367
1716563048,44.30072
1716563049,43.99805
1716563050,44.37493
1716563051,45.13912
1716563052,44.1604
1716563053,46.21348
1716563054,46.31911
1716563055,45.53167
1716563056,44.25446
1716563057,48.39059
1716563058,45.52563
1716563059,47.77636
1716563060,48.59503
1716563061,48.60234
1716563062,44.86506
1716563063,45.80143
1716563064,44.82234
1716563065,45.53895
1716563066,45.21041
1716563067,44.75124
1716563068,44.47162
1716563069,44.0978
1716563070,43.99511
1716563071,45.2702
1716563072,44.7755
1716563073,45.08659
1716563074,44.80083
1716563075,44.09972
1716563076,44.54974
1716563077,44.5053
1716563078,45.90957
1716563079,44.59715
1716563080,45.1831
1716563081,45.57834
1716563082,43.81484
1716563083,44.97847
1716563084,44.19449
1716563085,45.51511
1716563086,45.62215
1716563087,45.25402
1716563088,44.8344
1716563089,45.53674
1716563090,45.44946
1716563091,45.15099
1716563092,44.71575
1716563093,46.53235
1716563094,45.76734
1716563095,45.48024
1716563096,46.83732
1716563097,44.83464
1716563098,44.88593
1716563099,45.08622
1716563100,46.21487
1716563101,45.73526
1716563102,45.57721
1716563103,45.64184
1716563104,45.79421
1716563105,45.69867
1716563106,45.12475
1716563107,45.30872
1716563108,45.82085
1716563109,46.63393
1716563110,46.09278
1716563111,47.05477
1716563112,46.11226
1716563113,46.82122
1716563114,46.52985
1716563115,49.28285
1716563116,47.17053
1716563117,47.46566
1716563118,47.24062
1716563119,46.88255
1716563120,47.01831
1716563121,44.31611
1716563122,45.83888
1716563123,45.75742
1716563124,45.84268
1716563125,44.8496
1716563126,45.65608
1716563127,46.89283
1716563128,47.77819
1716563129,47.00122
1716563130,48.94005
1716563131,48.05881
1716563132,47.66284
1716563133,47.59703
1716563134,46.71058
1716563135,47.40185
1716563136,46.50048
1716563137,45.56166
1716563138,44.11263
1716563139,45.29631
1716563140,48.31665
1716563141,47.75347
1716563142,48.21264
1716563143,48.54554
1716563144,48.882
1716563145,43.96223
1716563146,44.57886
1716563147,44.45716
1716563148,45.88144
1716563149,47.10827
1716563150,46.60756
1716563151,44.62408
1716563152,46.46584
1716563153,44.2288
1716563154,45.00565
1716563155,46.54977
1716563156,47.15211
1716563157,46.5939
1716563158,45.79993
1716563159,47.12222
1716563160,47.95876
1716563161,45.01562
1716563162,45.56265
1716563163,44.21263
1716563164,47.09666
1716563165,50.34161
1716563166,49.23201
1716563167,46.58705
1716563168,46.13391
1716563169,46.71237
