bps,et
1987840,1716562928
2030320,1716562929
2008880,1716562930
2016560,1716562931
2016000,1716562932
2014800,1716562933
2026080,1716562934
2016720,1716562935
2059920,1716562936
2037040,1716562937
1999360,1716562938
2012000,1716562939
2030400,1716562940
2026160,1716562941
2009200,1716562942
2009200,1716562943
2009360,1716562944
1996000,1716562945
2012960,1716562946
2045920,1716562947
2026480,1716562948
2023840,1716562949
1977040,1716562950
1984560,1716562951
1995440,1716562952
1994160,1716562953
1976560,1716562954
1960240,1716562955
1987760,1716562956
1936080,1716562957
1973040,1716562958
1929360,1716562959
1944880,1716562960
1922240,1716562961
1922240,1716562962
1930160,1716562963
1954400,1716562964
1907680,1716562965
1955600,1716562966
1956400,1716562967
2011600,1716562968
2012400,1716562969
2011680,1716562970
1997760,1716562971
1981280,1716562972
1984880,1716562973
2002320,1716562974
1990640,1716562975
1988720,1716562976
1993040,1716562977
2027120,1716562978
2027040,1716562979
2028880,1716562980
2054880,1716562981
2021440,1716562982
2054000,1716562983
2025040,1716562984
2024560,1716562985
2009440,1716562986
2012960,1716562987
2017920,1716562988
2012480,1716562989
2002000,1716562990
2019280,1716562991
2014080,1716562992
1995520,1716562993
1987280,1716562994
1916800,1716562995
1883760,1716562996
1856720,1716562997
1836000,1716562998
1794560,1716562999
1784000,1716563000
1793040,1716563001
1765360,1716563002
1781760,1716563003
1684640,1716563004
1553680,1716563005
1437840,1716563006
1301680,1716563007
1218800,1716563008
1093680,1716563009
1055680,1716563010
1055680,1716563011
1089840,1716563012
1137520,1716563013
1205440,1716563014
1273200,1716563015
1328080,1716563017
1394000,1716563018
1419040,1716563019
1444320,1716563020
1444320,1716563021
1449200,1716563022
1551600,1716563023
1612720,1716563024
1676800,1716563025
1708480,1716563026
1802560,1716563027
1846640,1716563028
1913760,1716563029
1917840,1716563031
1924320,1716563032
1959760,1716563033
2003440,1716563034
1992000,1716563035
2021200,1716563036
2016480,1716563037
2017760,1716563038
2046960,1716563039
2026000,1716563040
1998160,1716563041
2017760,1716563042
2022960,1716563043
1974720,1716563044
2028640,1716563045
2012400,1716563046
2015920,1716563047
1994320,1716563048
2028480,1716563049
2036720,1716563050
2014480,1716563051
2025040,1716563052
2024000,1716563054
2005440,1716563055
2020640,1716563056
2006400,1716563058
1982240,1716563059
2016320,1716563060
1945440,1716563061
2022160,1716563062
1974400,1716563063
1977120,1716563065
2002640,1716563066
2009120,1716563067
2026160,1716563069
2047280,1716563070
2036160,1716563071
2036320,1716563072
2016320,1716563073
2005200,1716563074
2005200,1716563075
2055840,1716563076
2024640,1716563077
2014000,1716563078
1943040,1716563079
1983840,1716563080
2010800,1716563081
1897120,1716563082
1897120,1716563083
1832400,1716563084
1839040,1716563085
1834800,1716563086
1886240,1716563087
1818720,1716563088
1788960,1716563089
1774560,1716563090
1808880,1716563092
1846240,1716563093
1894560,1716563094
1918320,1716563095
1982640,1716563096
2012720,1716563097
2091600,1716563099
2059520,1716563101
2022720,1716563102
1987040,1716563103
2031440,1716563104
1999040,1716563105
2002560,1716563106
1981280,1716563107
1989920,1716563108
1996880,1716563109
1989200,1716563110
1970000,1716563111
2036560,1716563113
2040800,1716563114
2016080,1716563115
1943040,1716563117
1920480,1716563118
1857280,1716563119
1792000,1716563120
1801360,1716563121
1801360,1716563122
1781760,1716563123
1796160,1716563124
1842400,1716563125
1879200,1716563126
1936000,1716563127
1966800,1716563129
1985120,1716563130
1988640,1716563131
2007680,1716563132
2008080,1716563133
2015680,1716563134
2032000,1716563135
2007680,1716563136
2023840,1716563137
2013280,1716563138
2020560,1716563139
2007920,1716563140
2029280,1716563141
1997200,1716563142
2000080,1716563143
1994480,1716563144
1940640,1716563145
1994640,1716563146
2033920,1716563147
2002800,1716563148
1970320,1716563149
2018400,1716563150
2013760,1716563151
2016800,1716563152
2063760,1716563153
2006480,1716563154
1961040,1716563155
2007680,1716563156
1993440,1716563157
1985680,1716563158
2004560,1716563159
2002000,1716563160
2002160,1716563161
2005200,1716563162
2030400,1716563163
2012000,1716563165
2023120,1716563166
2051840,1716563167
2023040,1716563169
2010480,1716563170
