fps,et,screenshots_num
16,1718630769,35
17,1718630770,42
16,1718630771,41
15,1718630772,41
15,1718630773,43
11,1718630774,47
16,1718630775,42
16,1718630776,42
17,1718630777,41
15,1718630778,43
15,1718630779,43
15,1718630780,43
12,1718630781,46
10,1718630782,47
15,1718630783,42
17,1718630784,42
16,1718630785,41
17,1718630786,41
16,1718630787,38
16,1718630788,27
16,1718630789,37
15,1718630790,43
15,1718630791,44
15,1718630792,42
14,1718630793,43
12,1718630794,47
14,1718630795,42
16,1718630796,42
17,1718630797,42
16,1718630798,41
15,1718630799,45
15,1718630800,42
15,1718630801,44
15,1718630802,42
12,1718630803,45
11,1718630804,49
15,1718630805,43
17,1718630806,40
15,1718630807,42
17,1718630808,42
16,1718630809,41
16,1718630810,43
15,1718630811,43
14,1718630812,42
16,1718630813,43
15,1718630814,42
15,1718630815,44
15,1718630816,43
10,1718630817,47
9,1718630818,48
10,1718630819,48
15,1718630820,41
17,1718630821,36
16,1718630822,40
16,1718630823,41
17,1718630824,42
16,1718630825,41
17,1718630826,42
17,1718630827,41
15,1718630828,42
16,1718630829,41
17,1718630830,42
12,1718630831,46
9,1718630832,48
11,1718630833,48
16,1718630834,41
17,1718630835,42
15,1718630836,41
17,1718630837,42
16,1718630838,42
16,1718630839,41
17,1718630840,43
17,1718630841,42
16,1718630842,41
15,1718630843,43
15,1718630844,42
12,1718630845,46
9,1718630846,49
11,1718630847,47
17,1718630848,43
16,1718630849,43
17,1718630850,41
16,1718630851,41
17,1718630852,42
16,1718630853,41
15,1718630854,42
17,1718630855,41
14,1718630856,44
12,1718630857,47
13,1718630858,45
17,1718630859,42
16,1718630860,42
16,1718630861,40
17,1718630862,42
15,1718630863,42
16,1718630864,43
15,1718630865,43
14,1718630866,43
16,1718630867,43
13,1718630868,44
10,1718630869,48
12,1718630870,46
16,1718630871,41
17,1718630872,42
16,1718630873,42
17,1718630874,42
16,1718630875,42
14,1718630876,42
16,1718630877,43
14,1718630878,43
16,1718630879,43
14,1718630880,44
13,1718630881,36
10,1718630882,47
13,1718630883,44
17,1718630884,42
16,1718630885,42
17,1718630886,41
17,1718630887,41
16,1718630888,42
17,1718630889,42
15,1718630890,42
15,1718630891,44
13,1718630892,44
10,1718630893,47
13,1718630894,45
17,1718630895,41
16,1718630896,42
17,1718630897,42
16,1718630898,41
17,1718630899,42
16,1718630900,41
15,1718630901,44
15,1718630902,42
15,1718630903,43
11,1718630904,46
8,1718630905,50
15,1718630906,44
17,1718630907,42
16,1718630908,41
17,1718630909,42
16,1718630910,43
17,1718630911,41
16,1718630912,42
17,1718630913,41
15,1718630914,43
14,1718630915,43
10,1718630916,47
14,1718630917,44
16,1718630918,42
15,1718630919,41
17,1718630920,43
16,1718630921,41
17,1718630922,43
15,1718630923,43
15,1718630924,43
15,1718630925,42
15,1718630926,42
12,1718630927,46
8,1718630928,49
12,1718630929,45
17,1718630930,42
17,1718630931,41
16,1718630932,42
17,1718630933,41
15,1718630934,42
17,1718630935,41
16,1718630936,42
17,1718630937,41
15,1718630938,43
15,1718630939,43
15,1718630940,43
10,1718630941,35
9,1718630942,47
16,1718630943,42
16,1718630944,41
17,1718630945,41
16,1718630946,42
16,1718630947,41
17,1718630948,42
16,1718630949,42
17,1718630950,42
15,1718630951,43
15,1718630952,42
12,1718630953,45
9,1718630954,47
14,1718630955,45
16,1718630956,41
16,1718630957,43
17,1718630958,41
16,1718630959,42
17,1718630960,42
16,1718630961,41
17,1718630962,42
12,1718630963,45
12,1718630964,46
14,1718630965,44
17,1718630966,40
16,1718630967,42
17,1718630968,40
16,1718630969,42
16,1718630970,41
15,1718630971,44
15,1718630972,43
14,1718630973,43
11,1718630974,48
14,1718630975,44
17,1718630976,41
16,1718630977,42
16,1718630978,40
17,1718630979,42
14,1718630980,43
16,1718630981,43
14,1718630982,43
16,1718630983,43
14,1718630984,43
10,1718630985,48
11,1718630986,47
14,1718630987,44
16,1718630988,41
17,1718630989,42
16,1718630990,42
17,1718630991,42
16,1718630992,42
17,1718630993,43
16,1718630994,41
15,1718630995,42
14,1718630996,43
16,1718630997,43
12,1718630998,47
12,1718630999,45
13,1718631000,45
16,1718631001,35
17,1718631002,40
17,1718631003,41
16,1718631004,41
17,1718631005,42
15,1718631006,42
15,1718631007,45
15,1718631008,43
14,1718631009,43
16,1718631010,43
