et,brisque,piqe
1719221459,44.05889,24.87952
1719221460,44.23819,24.04344
1719221461,44.76477,23.65304
1719221462,43.92137,24.91771
1719221463,43.98927,25.28183
1719221464,43.84989,24.09346
1719221465,46.16042,25.40158
1719221466,45.1702,24.07334
1719221467,44.90775,24.51024
1719221468,44.78595,22.84319
1719221469,44.88812,23.58315
1719221470,44.76718,24.17202
1719221471,44.68475,25.18146
1719221472,44.89592,25.41695
1719221473,44.9902,25.41422
1719221474,44.91609,24.18113
1719221475,44.73383,25.14971
1719221476,44.97571,25.38587
1719221477,45.00251,25.16234
1719221478,46.15227,26.92942
1719221479,45.56706,24.67296
1719221480,44.48142,24.29006
1719221481,46.40107,27.75959
1719221482,46.38262,28.91775
1719221483,44.95952,25.56239
1719221484,43.58142,23.13708
1719221485,43.93142,22.85203
1719221486,46.46994,26.3062
1719221487,44.6293,23.76386
1719221488,44.36697,21.76377
1719221489,43.84052,23.11112
1719221490,45.82928,27.55047
1719221491,45.83768,27.59011
1719221492,45.88514,27.55754
1719221493,52.11426,39.22565
1719221494,51.6704,38.82358
1719221495,49.63578,37.8804
1719221496,48.42835,36.82339
1719221497,48.72054,36.28584
1719221498,48.84248,37.17561
1719221499,48.48065,35.74549
1719221500,48.54092,36.50193
1719221501,48.51009,36.92284
1719221502,47.41373,36.26824
1719221503,51.94341,31.95411
1719221504,47.67494,28.4045
1719221505,46.31801,28.42276
1719221506,46.02247,27.26145
1719221507,45.79145,27.73535
1719221508,46.08523,28.40845
1719221509,45.43845,26.07994
1719221510,48.37535,34.87866
1719221511,47.77099,35.9792
1719221512,47.69073,35.78575
1719221513,47.99054,36.28106
1719221514,47.87134,34.74296
1719221515,47.57401,35.14802
1719221516,47.22561,35.59638
1719221517,47.2935,35.16618
1719221518,47.62231,36.65411
1719221519,49.3649,29.88887
1719221520,48.01527,29.51959
1719221521,46.04014,28.40267
1719221522,46.79956,27.7166
1719221523,45.52802,26.74112
1719221524,44.61484,24.79542
1719221525,44.04949,25.40723
1719221526,43.19181,24.78996
1719221527,43.49106,24.85991
1719221528,43.16688,24.65203
1719221529,42.88229,23.13715
1719221530,43.64465,23.4809
1719221531,43.25523,23.52017
1719221532,42.80021,24.05494
1719221533,43.18983,23.26573
1719221534,42.82513,23.47472
1719221535,43.14479,23.37315
1719221536,43.03258,23.26896
1719221537,44.8401,24.21568
1719221538,44.5796,24.48656
1719221539,44.57221,24.21494
1719221540,43.96222,24.38498
1719221541,44.44812,24.76815
1719221542,45.15068,24.44324
1719221543,44.29987,25.47079
1719221544,53.00423,40.61683
1719221545,48.13421,36.29649
1719221546,47.75175,35.08323
1719221547,47.77847,35.4376
1719221548,47.50944,36.00083
1719221549,47.55709,35.66202
1719221550,47.07547,34.72558
1719221551,47.08183,34.7144
1719221552,47.46569,34.66489
1719221553,47.37471,33.99806
1719221554,47.86805,33.881
1719221555,48.78531,35.67805
1719221556,48.24213,34.96699
1719221557,48.30729,35.57475
1719221558,48.38646,34.11314
1719221559,47.72402,34.89569
1719221560,48.14084,35.31024
1719221561,47.8585,35.27711
1719221562,47.57764,36.0449
1719221563,48.00723,36.0654
1719221564,47.63239,36.08543
1719221565,47.54825,36.11238
1719221566,47.56456,34.97447
1719221567,47.56719,35.52704
1719221568,47.64508,35.77318
1719221569,47.66837,35.39601
1719221570,47.82937,35.18641
1719221571,47.45702,35.37138
1719221572,47.77051,35.80827
1719221573,47.97057,36.03796
1719221574,48.14861,35.37677
1719221575,47.72395,35.08728
1719221576,47.97073,34.83695
1719221577,48.46133,34.93644
1719221578,49.84797,30.30583
1719221579,46.9561,29.78272
1719221580,46.24579,27.68381
1719221581,45.86147,27.30989
1719221582,46.0349,26.09188
1719221583,45.54244,28.25527
1719221584,45.70628,27.02326
1719221585,46.17542,28.11383
1719221586,46.21742,27.45261
1719221587,46.60407,26.66894
1719221588,47.06933,27.00153
1719221589,45.84532,27.34211
1719221590,45.71976,27.36881
1719221591,46.21004,27.82382
1719221592,46.46927,27.21846
1719221593,45.89041,26.93385
1719221594,46.38769,28.40203
1719221595,53.41215,40.55944
1719221596,53.69105,40.35512
1719221597,49.65601,36.06858
1719221598,49.64955,36.09797
1719221599,49.02326,35.92646
1719221600,49.55738,35.91759
1719221601,49.24585,35.40693
1719221602,49.01336,34.76148
1719221603,48.4965,36.38866
1719221604,48.87594,35.46207
1719221605,48.85662,35.30521
1719221606,50.40462,38.49079
1719221607,48.99432,37.96315
1719221608,48.10845,36.51127
1719221609,47.64753,35.89827
1719221610,47.53298,35.3443
1719221611,50.43418,38.65883
1719221612,49.69612,36.68481
1719221613,49.62173,37.04745
1719221614,50.44627,37.29657
1719221615,47.90558,35.76728
1719221616,48.08773,35.57061
1719221617,47.81613,35.71117
1719221618,50.84416,30.45901
1719221619,47.99539,27.71608
1719221620,46.72225,27.65356
1719221621,45.92205,27.04443
1719221622,46.50369,27.22055
1719221623,46.10122,26.78862
1719221624,46.21204,28.05727
1719221625,46.0396,26.78197
1719221626,46.58562,26.98824
1719221627,46.96824,27.92721
1719221628,53.48555,32.55251
1719221629,48.66508,30.01265
1719221630,46.73225,25.88023
1719221631,48.50754,29.82449
1719221632,46.79861,26.63141
1719221633,46.66302,28.52777
1719221634,46.5164,27.83072
1719221635,46.70371,25.65902
1719221636,45.92628,28.0672
1719221637,46.09649,26.21743
1719221638,45.67589,26.78955
1719221639,45.144,25.35622
1719221640,45.18447,25.43723
1719221641,45.32621,24.42243
1719221642,45.45654,23.56242
1719221643,45.16715,24.56327
1719221644,45.1489,25.18551
1719221645,45.5882,23.62298
1719221646,45.43067,23.76252
1719221647,45.39769,25.69305
1719221648,45.21621,25.42484
1719221649,44.72092,24.01143
1719221650,44.92403,26.39607
1719221651,44.95289,24.8922
1719221652,45.29571,23.25406
1719221653,46.15526,26.12308
1719221654,45.8397,27.99914
1719221655,46.02348,25.5874
1719221656,46.36794,27.77443
1719221657,45.51263,26.42683
1719221658,45.08288,25.66935
1719221659,45.79745,26.2076
1719221660,45.28943,28.05683
1719221661,45.1029,26.28755
1719221662,45.93422,25.28478
1719221663,47.54249,29.73774
1719221664,47.16116,30.86818
1719221665,44.75054,29.81216
1719221666,43.2182,28.34744
1719221667,43.60554,28.04593
1719221668,44.27067,28.8427
1719221669,44.10062,27.56497
1719221670,44.16888,27.29342
1719221671,44.34099,28.32714
1719221672,43.91261,27.99451
1719221673,44.15364,27.02067
1719221674,44.13923,28.23533
1719221675,44.43899,28.51795
1719221676,44.56176,27.99271
1719221677,43.79408,27.70462
1719221678,44.3473,26.96055
1719221679,44.41003,28.45381
1719221680,43.9808,26.65427
1719221681,43.71174,26.73223
1719221682,44.41389,25.68885
1719221683,44.56233,27.57674
1719221684,44.16128,28.2471
1719221685,44.05208,26.24913
1719221686,44.77199,27.75977
1719221687,45.04711,28.7661
1719221688,45.27599,30.60521
1719221689,45.04596,27.48899
1719221690,44.05918,27.63851
1719221691,44.50179,27.40443
1719221692,45.58107,29.60523
1719221693,45.58463,27.10575
1719221694,45.1161,28.37055
1719221695,44.03097,26.62078
1719221696,44.01947,26.75268
1719221697,44.25292,27.90687
1719221698,44.13608,27.12973
1719221699,42.69182,27.11187
1719221700,43.40794,27.88324
