et,brisque
1721397802,49.89233
1721397803,51.01668
1721397804,51.77499
1721397805,51.28051
1721397806,51.57398
1721397807,50.71939
1721397808,52.89136
1721397809,52.10728
1721397810,51.25255
1721397811,52.66865
1721397812,51.43423
1721397813,52.28224
1721397814,52.63471
1721397815,51.01279
1721397816,51.50771
1721397817,51.2125
1721397818,51.34044
1721397819,51.28221
1721397820,51.31357
1721397821,51.08313
1721397822,51.42636
1721397823,51.41958
1721397824,51.19696
1721397825,51.24372
1721397826,51.11004
1721397827,50.95245
1721397828,50.61064
1721397829,51.34477
1721397830,50.33532
1721397831,50.82732
1721397832,51.20539
1721397833,51.63779
1721397834,51.3083
1721397835,50.71006
1721397836,51.23743
1721397837,51.10563
1721397838,51.04187
1721397839,51.08713
1721397840,50.54626
1721397841,50.82653
1721397842,50.80104
1721397843,51.35417
1721397844,51.04677
1721397845,50.68323
1721397846,51.14178
1721397847,50.78082
1721397848,50.93541
1721397849,51.03527
1721397850,51.0407
1721397851,50.52436
1721397852,50.4909
1721397853,50.71025
1721397854,51.56127
1721397855,50.85059
1721397856,50.72054
1721397857,50.04786
1721397858,49.40048
1721397859,49.55239
1721397860,50.12962
1721397861,50.16083
1721397862,50.09791
1721397863,50.20427
1721397864,50.99619
1721397865,50.91856
1721397866,50.49982
1721397867,49.85511
1721397868,50.76747
1721397869,49.8187
1721397870,49.69727
1721397871,50.13101
1721397872,49.81171
1721397873,49.77904
1721397874,50.12429
1721397875,49.44146
1721397876,49.81359
1721397877,50.40578
1721397878,50.49222
1721397879,50.85646
1721397880,50.5057
1721397881,50.38174
1721397882,49.72275
1721397883,50.96198
1721397884,50.2295
1721397885,51.94219
1721397886,51.07699
1721397887,50.08393
1721397888,50.07749
1721397889,50.24193
1721397890,50.31221
1721397891,50.49966
1721397892,50.49197
1721397893,50.35705
1721397894,50.60122
1721397895,50.27788
1721397896,50.44387
1721397897,50.88087
1721397898,50.54262
1721397899,50.30389
1721397900,50.13819
1721397901,50.25809
1721397902,50.4296
1721397903,49.95485
1721397904,50.45297
1721397905,50.02721
1721397906,50.05347
1721397907,50.12442
1721397908,50.22053
1721397909,49.73602
1721397910,49.87375
1721397911,49.95542
1721397912,49.80108
1721397913,49.99402
1721397914,49.90106
1721397915,50.39661
1721397916,50.41773
1721397917,50.33091
1721397918,49.50345
1721397919,49.30939
1721397920,49.11884
1721397921,49.22449
1721397922,50.38133
1721397923,50.87795
1721397924,50.34933
1721397925,51.07995
1721397926,51.86242
1721397927,50.89658
1721397928,51.08985
1721397929,50.00458
1721397930,49.99783
1721397931,50.89596
1721397932,51.53137
1721397933,51.45602
1721397934,51.11157
1721397935,51.27819
1721397936,50.41653
1721397937,51.49664
1721397938,51.88501
1721397939,52.03439
1721397940,51.88727
1721397941,52.7892
1721397942,51.06208
1721397943,50.89606
1721397944,49.47322
1721397945,49.55777
1721397946,49.72566
1721397947,50.21744
1721397948,49.14872
1721397949,49.22095
1721397950,49.89529
1721397951,50.26974
1721397952,50.14697
1721397953,49.52048
1721397954,49.66369
1721397955,49.64069
1721397956,49.19013
1721397957,49.26469
1721397958,50.79744
1721397959,50.6996
1721397960,49.81419
1721397961,49.9372
1721397962,48.98802
1721397963,49.39331
1721397964,49.75017
1721397965,51.04948
1721397966,50.30848
1721397967,50.02097
1721397968,50.01788
1721397969,49.84617
1721397970,49.25299
1721397971,49.9476
1721397972,49.97016
1721397973,50.22756
1721397974,48.78807
1721397975,49.0322
1721397976,48.83138
1721397977,50.10166
1721397978,49.99719
1721397979,50.17858
1721397980,50.09015
1721397981,50.10745
1721397982,50.01654
1721397983,50.9671
1721397984,50.6674
1721397985,50.92263
1721397986,50.42159
1721397987,50.71401
1721397988,51.16313
1721397989,51.03067
1721397990,50.49727
1721397991,48.77858
1721397992,48.53649
1721397993,47.52957
1721397994,50.0949
1721397995,51.37645
1721397996,50.45139
1721397997,50.89474
1721397998,50.61045
1721397999,51.79067
1721398000,51.18286
1721398001,51.89238
1721398002,52.00027
1721398003,51.09565
1721398004,51.12059
1721398005,50.85112
1721398006,50.52822
1721398007,50.72485
1721398008,49.99311
1721398009,51.40649
1721398010,51.1206
1721398011,51.4955
1721398012,51.58371
1721398013,51.06057
1721398014,51.47206
1721398015,51.58207
1721398016,51.19993
1721398017,50.54071
1721398018,50.3935
1721398019,50.84867
1721398020,51.58537
1721398021,51.44561
1721398022,51.67292
1721398023,51.48449
1721398024,51.56041
1721398025,51.36344
1721398026,51.08989
1721398027,50.33328
1721398028,49.46465
1721398029,49.66533
1721398030,49.54839
1721398031,49.77341
1721398032,51.04981
1721398033,50.67258
1721398034,50.6585
1721398035,51.52499
1721398036,51.73632
1721398037,51.44748
1721398038,51.43633
1721398039,51.08514
1721398040,50.47676
1721398041,50.39885
1721398042,49.91018
1721398043,51.0499
