et,brisque,piqe
1716735340,45.01227,26.3201
1716735341,45.90771,27.77236
1716735342,45.62362,27.90866
1716735343,46.35584,25.30727
1716735344,46.07901,25.33143
1716735345,45.82119,27.082
1716735346,45.05728,27.05466
1716735347,46.17199,27.27083
1716735348,46.85442,28.92172
1716735349,45.12089,26.3179
1716735350,56.21416,17.56577
1716735351,45.72528,27.11594
1716735352,45.09266,24.93998
1716735353,45.57085,27.12169
1716735354,44.72045,27.05809
1716735355,46.1162,26.41153
1716735356,44.6812,25.96568
1716735357,45.34857,25.86556
1716735358,45.67098,27.55019
1716735359,46.20049,27.87372
1716735360,45.174,25.32519
1716735361,45.09674,26.65444
1716735362,47.43219,25.39739
1716735363,48.15294,26.64122
1716735364,46.08739,28.24135
1716735365,46.32786,26.90046
1716735366,46.27342,28.21832
1716735367,47.6228,28.12542
1716735368,45.64359,27.51943
1716735369,44.99162,24.79402
1716735370,44.12969,26.12695
1716735371,45.93448,26.98998
1716735372,45.73841,25.78062
1716735373,45.29524,27.02395
1716735374,45.14498,28.54383
1716735375,44.51632,27.16964
1716735376,45.81681,27.74517
1716735377,45.84727,28.06994
1716735378,44.74439,26.34904
1716735379,45.83063,28.46837
1716735380,45.42991,28.37333
1716735381,45.7557,27.92956
1716735382,45.92217,25.54792
1716735383,44.95198,26.87249
1716735384,44.9291,25.30818
1716735385,46.47976,27.3087
1716735386,45.04736,28.57636
1716735387,47.2006,25.5781
1716735388,45.67203,26.35083
1716735389,45.2953,25.65671
1716735390,45.15506,25.76808
1716735391,46.03704,26.29011
1716735392,45.15656,26.50538
1716735393,44.72993,25.45737
1716735394,45.95989,28.10302
1716735395,45.20707,25.5444
1716735396,46.15563,27.70864
1716735397,45.23605,27.5353
1716735398,46.26621,26.19505
1716735399,45.47322,26.50529
1716735400,45.06904,27.78681
1716735401,46.73834,28.90574
1716735402,46.35323,27.34802
1716735403,45.34217,26.71628
1716735404,46.57888,26.48998
1716735405,45.80054,25.70983
1716735406,46.15842,25.75231
1716735407,45.84287,28.35964
1716735408,45.68652,25.56227
1716735409,45.26559,25.0937
1716735410,46.35834,26.8411
1716735411,45.90637,28.12151
1716735412,46.52288,26.91817
1716735413,46.66873,28.8896
1716735414,46.1271,27.61158
1716735415,45.86877,25.86672
1716735416,46.25237,26.62332
1716735417,46.56855,28.85079
1716735418,46.00006,26.6419
1716735419,44.81839,25.8373
1716735420,46.4085,27.4072
1716735421,46.36124,26.58122
1716735422,46.32364,26.92744
1716735423,45.85806,28.84957
1716735424,46.39355,29.41675
1716735425,44.77523,25.55759
1716735426,44.89924,26.29377
1716735427,44.87419,26.91293
1716735428,44.62707,25.92489
1716735429,45.46246,27.62474
1716735430,44.82031,26.61164
1716735431,45.67728,26.73493
1716735432,46.70746,28.35025
1716735433,45.65588,27.80187
1716735434,46.25199,28.37349
1716735435,45.38415,26.15477
1716735436,46.81482,27.61246
1716735437,45.79662,29.02663
1716735438,45.38106,27.04352
1716735439,46.11598,27.24281
1716735440,45.41988,25.34336
1716735441,45.14272,27.86634
1716735442,46.49209,28.00036
1716735443,46.49953,28.64539
1716735444,47.00902,28.5427
1716735445,45.49731,26.45556
1716735446,46.74169,28.56366
1716735447,46.29178,24.60838
1716735448,46.00132,26.65293
1716735449,47.2094,28.65906
1716735450,46.96751,26.34304
1716735451,44.4409,25.35294
1716735452,44.4681,24.55767
1716735453,45.09263,27.51987
1716735454,46.75564,28.06226
1716735455,45.58827,25.27317
1716735456,45.02512,25.28996
1716735457,46.88979,27.09498
1716735458,46.0562,26.63911
1716735459,46.07686,24.7822
1716735460,45.4979,24.1869
1716735461,46.27773,26.28269
1716735462,45.67601,27.51908
1716735463,47.14377,27.8505
1716735464,46.77449,26.49712
1716735465,46.05593,26.81556
1716735466,46.56098,26.78094
1716735467,44.47347,28.02799
1716735468,45.36104,27.71747
1716735469,45.25673,27.2329
1716735470,44.58149,26.54706
1716735471,46.64621,28.37733
1716735472,43.98841,24.53235
1716735473,45.38116,26.65654
1716735474,47.05357,28.94011
1716735475,47.46178,27.79522
1716735476,45.49095,24.80784
1716735477,45.1806,27.11113
1716735478,44.50868,25.62496
1716735479,45.79401,28.26396
1716735480,44.58431,26.84706
1716735481,46.31202,27.22629
1716735482,45.19631,27.30036
1716735483,44.77605,27.07373
1716735484,45.63649,28.0712
1716735485,46.06772,27.49505
1716735486,45.67963,27.02338
1716735487,45.41486,26.71391
1716735488,45.185,25.63866
1716735489,46.80622,26.17071
1716735490,45.96934,27.15259
1716735491,45.83829,27.44539
1716735492,46.84639,27.716
1716735493,46.15076,27.14026
1716735494,46.7881,27.6699
1716735495,46.63414,26.27826
1716735496,46.57582,27.26689
1716735497,46.22211,25.20681
1716735498,45.39348,25.40646
1716735499,43.73409,26.17079
1716735500,44.09519,26.06874
1716735501,44.0016,26.01191
1716735502,43.6517,26.14974
1716735503,43.87761,26.41437
1716735504,43.91183,26.27537
1716735505,43.90771,26.57227
1716735506,43.24797,26.48323
1716735507,43.99652,24.96132
1716735508,43.3805,25.46844
1716735509,43.49478,25.9448
1716735510,45.15931,25.85035
1716735511,43.24913,25.96119
1716735512,44.4347,26.54933
1716735513,44.44339,27.08878
1716735514,44.43234,25.76224
1716735515,46.04337,26.25172
1716735516,45.10731,24.03484
1716735517,45.3552,26.05069
1716735518,45.97227,27.27026
1716735519,44.21847,25.63085
1716735520,44.58108,27.88695
1716735521,44.32588,25.67791
1716735522,43.54449,24.91667
1716735523,44.5201,26.79808
1716735524,46.29734,28.20926
1716735525,45.26086,25.71437
1716735526,44.39018,25.62057
1716735527,45.36175,25.68258
1716735528,44.91972,25.06993
1716735529,45.3839,26.08068
1716735530,44.16404,26.11143
1716735531,45.18047,26.21896
1716735532,45.20012,25.89442
1716735533,46.2627,26.55966
1716735534,44.13605,26.42079
1716735535,44.68467,26.70205
1716735536,44.83766,24.71087
1716735537,44.86794,26.64564
1716735538,44.57832,26.04218
1716735539,46.85416,27.94517
1716735540,45.32984,25.61358
1716735541,44.36909,26.66334
1716735542,44.71411,26.01394
1716735543,44.98179,25.5463
1716735544,44.92557,25.09684
1716735545,46.2285,27.34604
1716735546,44.00257,25.55834
1716735547,45.0351,28.37552
1716735548,45.03879,24.15544
1716735549,47.10556,27.12639
1716735550,45.53882,26.93681
1716735551,46.63634,28.47183
1716735552,45.55719,25.51816
1716735553,45.57401,26.57219
1716735554,45.13887,25.4086
1716735555,44.32927,24.88658
1716735556,45.62167,24.41129
1716735557,44.94641,26.77965
1716735558,45.7549,26.86278
1716735559,45.05469,25.22012
1716735560,45.90562,26.90488
1716735561,46.81011,27.77852
1716735562,45.27631,25.42442
1716735563,46.31113,27.91508
1716735564,44.37597,26.38578
1716735565,44.26089,24.74048
1716735566,44.69789,23.17132
1716735567,43.50482,25.14039
1716735568,44.89936,25.44311
1716735569,45.9034,27.57903
1716735570,44.47332,27.0296
1716735571,45.71909,28.05237
1716735572,45.3303,26.49253
1716735573,44.3649,26.18845
1716735574,44.81084,27.02563
1716735575,44.69057,26.24562
1716735576,43.86258,24.54277
1716735577,43.01373,23.89291
1716735578,43.77344,26.51498
1716735579,44.12967,27.15274
1716735580,43.65443,25.63983
1716735581,44.27428,24.91631
