et,brisque,piqe
1719220829,46.16065,27.48311
1719220830,47.32955,29.34299
1719220831,46.19629,26.80895
1719220832,45.62145,26.67639
1719220833,45.54293,24.70971
1719220834,45.55962,27.52842
1719220835,45.48187,26.28529
1719220836,46.43241,27.68236
1719220837,46.40006,25.21258
1719220838,45.01032,26.8957
1719220839,45.17739,27.84611
1719220840,45.16065,26.56148
1719220841,45.42321,26.83417
1719220842,45.82248,26.47365
1719220843,45.08371,25.75183
1719220844,45.46869,26.6089
1719220845,44.85196,25.14159
1719220846,44.93956,25.76965
1719220847,45.33123,27.88092
1719220848,45.77723,27.40431
1719220849,46.29618,29.15482
1719220850,45.52245,27.2198
1719220851,45.819,28.08626
1719220852,50.68291,38.01689
1719220853,49.53398,37.84235
1719220854,49.3703,37.9447
1719220855,49.79932,38.49867
1719220856,51.12245,38.68151
1719220857,51.23171,38.60553
1719220858,53.66924,34.76677
1719220859,50.81209,32.89911
1719220860,48.90127,30.05224
1719220861,47.98486,28.31238
1719220862,47.49162,28.17361
1719220863,46.63282,28.1698
1719220864,46.6412,27.93621
1719220865,46.61945,27.84738
1719220866,53.99931,40.55116
1719220867,49.55954,38.05018
1719220868,49.56052,37.87035
1719220869,49.66489,37.95684
1719220870,50.21682,39.558
1719220871,48.90403,38.98593
1719220872,48.09428,37.56233
1719220873,46.85421,31.32314
1719220874,45.77743,30.73526
1719220875,46.0552,29.33598
1719220876,46.32789,29.79158
1719220877,46.86968,30.95954
1719220878,46.21039,29.07597
1719220879,46.51407,28.01861
1719220880,45.8696,28.28842
1719220881,45.62013,27.16947
1719220882,45.80185,28.03799
1719220883,45.407,27.74386
1719220884,45.9749,28.41317
1719220885,46.69501,28.67488
1719220886,46.90225,27.34529
1719220887,46.72871,29.18904
1719220888,48.05421,30.02703
1719220889,46.91724,27.10913
1719220890,47.66136,28.60802
1719220891,47.04648,28.56417
1719220892,46.76647,28.91215
1719220893,45.94223,28.85727
1719220894,46.29246,27.71905
1719220895,46.51153,27.31338
1719220896,45.82118,28.89896
1719220897,46.00895,27.47062
1719220898,46.68674,28.92034
1719220899,45.97922,28.38497
1719220900,45.86448,29.58161
1719220901,46.44864,28.2278
1719220902,46.38559,26.80424
1719220903,46.53932,27.73275
1719220904,46.5688,27.66411
1719220905,46.36777,29.53886
1719220906,46.71723,28.97821
1719220907,45.90011,29.00576
1719220908,46.31276,29.88911
1719220909,46.75072,27.52044
1719220910,46.76521,28.9235
1719220911,45.87995,28.50828
1719220912,46.71411,27.25082
1719220913,46.177,27.73502
1719220914,46.21088,26.85036
1719220915,46.2026,29.37597
1719220916,47.47331,27.98467
1719220917,45.56045,28.15587
1719220918,45.44096,27.40814
1719220919,44.91804,28.06362
1719220920,44.98074,27.59952
1719220921,45.15856,27.50544
1719220922,45.26506,27.81792
1719220923,44.39857,26.61397
1719220924,47.33502,28.85152
1719220925,46.44535,28.66989
1719220926,46.49251,26.74963
1719220927,47.96144,28.96755
1719220928,47.18704,29.17559
1719220929,47.46971,28.81338
1719220930,47.24083,29.28955
1719220931,47.69556,27.06021
1719220932,47.2063,27.6424
1719220933,47.9301,29.68215
1719220934,47.92639,28.95763
1719220935,47.60631,27.33721
1719220936,47.34618,29.27312
1719220937,47.19956,28.50448
1719220938,47.51313,28.48623
1719220939,47.65463,29.70144
1719220940,47.22488,28.87722
1719220941,47.00645,28.48
1719220942,47.21877,27.7953
1719220943,47.02263,27.52796
1719220944,47.45083,27.80262
1719220945,46.90224,27.16905
1719220946,46.99886,28.25882
1719220947,47.04912,27.87579
1719220948,47.59959,28.29491
1719220949,46.66991,27.21725
1719220950,46.20372,28.14583
1719220951,46.87929,27.83989
1719220952,46.196,26.34608
1719220953,46.12885,28.93972
1719220954,46.84969,29.39263
1719220955,46.94888,30.04445
1719220956,46.17194,27.51697
1719220957,45.98984,28.52945
1719220958,45.78903,26.9809
1719220959,46.22024,28.04051
1719220960,46.18994,27.63238
1719220961,45.85704,25.98917
1719220962,45.82717,27.79131
1719220963,46.30974,25.83551
1719220964,46.53406,27.79636
1719220965,46.36179,28.28035
1719220966,46.68949,27.59224
1719220967,46.95215,27.31841
1719220968,45.66588,27.11722
1719220969,45.22047,26.41551
1719220970,45.23223,27.02314
1719220971,46.07521,27.75316
1719220972,46.57152,27.73902
1719220973,46.27178,27.50726
1719220974,46.49463,27.53145
1719220975,47.01625,27.50386
1719220976,46.19928,29.27375
1719220977,46.28019,27.13378
1719220978,46.89841,27.18387
1719220979,46.20636,26.06559
1719220980,46.5316,27.65905
1719220981,46.45578,26.44886
1719220982,45.97682,26.95559
1719220983,47.25892,27.41744
1719220984,45.96378,27.04455
1719220985,46.55565,26.57022
1719220986,46.52931,26.87416
1719220987,46.82648,27.17998
1719220988,46.7917,28.04518
1719220989,46.73384,27.69525
1719220990,46.0944,27.79624
1719220991,48.54941,31.01067
1719220992,46.98605,27.81116
1719220993,47.48857,28.51038
1719220994,47.02346,28.45091
1719220995,47.34667,26.19517
1719220996,47.67659,28.23204
1719220997,46.4786,28.66423
1719220998,46.38078,25.36342
1719220999,46.79015,27.29227
1719221000,45.95174,28.33279
1719221001,46.47608,27.994
1719221002,45.05938,28.70969
1719221003,45.6654,27.87931
1719221004,47.08176,28.50016
1719221005,46.87934,27.30531
1719221006,47.63702,29.36069
1719221007,45.43013,28.61829
1719221008,45.02943,28.29945
1719221009,44.52775,26.81519
1719221010,44.30176,27.42325
1719221011,44.69864,28.37379
1719221012,45.4001,28.87057
1719221013,45.80724,28.95844
1719221014,45.14788,27.67521
1719221015,45.52568,29.4258
1719221016,46.20499,27.1709
1719221017,50.086,30.83255
1719221018,47.18299,28.67154
1719221019,46.05258,27.90915
1719221020,45.63429,26.1857
1719221021,51.24175,38.77584
1719221022,50.24132,37.41856
1719221023,49.31474,35.64901
1719221024,49.42782,36.60727
1719221025,49.20772,36.60282
1719221026,49.36061,36.46175
1719221027,49.87309,37.75583
1719221028,49.40375,36.18756
1719221029,48.90509,35.94447
1719221030,49.33348,36.87269
1719221031,51.47756,32.29101
1719221032,48.3023,29.55468
1719221033,48.0788,28.06809
1719221034,47.46277,30.12675
1719221035,47.06054,26.69567
1719221036,47.14548,27.9939
1719221037,47.49149,28.05357
1719221038,46.83164,26.87637
1719221039,46.88007,29.43778
1719221040,47.67822,28.22072
1719221041,47.69258,28.39012
1719221042,47.99507,30.68191
1719221043,49.48392,30.77292
1719221044,48.8355,30.48371
1719221045,48.40277,28.1017
1719221046,47.61233,28.69344
1719221047,47.94278,29.83418
1719221048,47.04109,28.38925
1719221049,47.26732,28.7735
1719221050,47.17801,29.2357
1719221051,47.08843,29.19039
1719221052,47.15112,28.22331
1719221053,46.6331,27.73939
1719221054,46.71778,28.51514
1719221055,46.95489,26.92506
1719221056,46.50155,27.42413
1719221057,46.21129,28.23922
1719221058,46.43807,27.73213
1719221059,46.64134,26.80187
1719221060,46.66594,29.63577
1719221061,46.12129,27.77578
1719221062,46.43425,28.87342
1719221063,46.40075,27.97572
1719221064,46.28558,28.7285
1719221065,46.73982,27.8748
1719221066,46.15211,28.18868
1719221067,45.85457,28.87687
1719221068,45.6446,26.958
1719221069,45.8567,26.74298
1719221070,46.26364,28.49704
