fps,et,screenshots_num
14,1718545835,32
16,1718545836,39
17,1718545837,40
17,1718545838,42
16,1718545839,42
15,1718545840,39
13,1718545841,45
14,1718545842,43
15,1718545843,42
15,1718545844,44
11,1718545845,45
9,1718545846,47
10,1718545847,47
12,1718545848,46
15,1718545849,42
17,1718545850,41
16,1718545851,42
16,1718545852,41
17,1718545853,43
16,1718545854,40
17,1718545855,41
17,1718545856,40
15,1718545857,43
15,1718545858,43
15,1718545859,43
15,1718545860,42
11,1718545861,46
10,1718545862,48
8,1718545863,49
15,1718545864,41
17,1718545865,42
16,1718545866,41
16,1718545867,42
16,1718545868,42
17,1718545869,43
16,1718545870,41
16,1718545871,42
15,1718545872,42
15,1718545873,44
15,1718545874,41
14,1718545875,44
12,1718545876,48
8,1718545877,49
15,1718545878,43
17,1718545879,41
16,1718545880,42
17,1718545881,42
16,1718545882,42
16,1718545883,41
16,1718545884,43
13,1718545885,45
15,1718545886,42
14,1718545887,43
12,1718545888,48
10,1718545889,47
12,1718545890,46
15,1718545891,42
16,1718545892,43
16,1718545893,42
17,1718545894,42
16,1718545895,42
16,1718545896,42
16,1718545897,42
15,1718545898,44
15,1718545899,45
15,1718545900,43
15,1718545901,45
11,1718545902,40
12,1718545903,38
10,1718545904,35
15,1718545905,23
15,1718545906,35
17,1718545907,29
17,1718545908,38
16,1718545909,40
17,1718545910,40
13,1718545911,45
15,1718545912,44
15,1718545913,43
14,1718545914,44
10,1718545915,47
8,1718545916,49
14,1718545917,42
17,1718545918,43
16,1718545919,41
16,1718545920,41
17,1718545921,42
17,1718545922,42
16,1718545923,43
16,1718545924,41
15,1718545925,44
15,1718545926,42
14,1718545927,43
12,1718545928,47
11,1718545929,48
8,1718545930,50
14,1718545931,43
17,1718545932,42
16,1718545933,43
17,1718545934,41
15,1718545935,41
17,1718545936,41
17,1718545937,42
15,1718545938,43
15,1718545939,42
16,1718545940,41
16,1718545941,45
15,1718545942,43
11,1718545943,47
9,1718545944,48
10,1718545945,49
16,1718545946,42
16,1718545947,41
17,1718545948,41
16,1718545949,41
16,1718545950,41
17,1718545951,42
16,1718545952,41
16,1718545953,43
14,1718545954,41
16,1718545955,43
15,1718545956,41
15,1718545957,38
13,1718545958,39
9,1718545959,46
9,1718545960,47
15,1718545961,43
16,1718545962,43
16,1718545963,40
16,1718545964,39
17,1718545965,43
17,1718545966,44
16,1718545967,42
17,1718545968,42
15,1718545969,43
15,1718545970,44
15,1718545971,42
14,1718545972,44
16,1718545973,45
11,1718545974,46
10,1718545975,50
7,1718545976,50
15,1718545977,43
16,1718545978,42
16,1718545979,44
16,1718545980,41
17,1718545981,41
16,1718545982,42
17,1718545983,41
16,1718545984,41
15,1718545985,42
15,1718545986,44
15,1718545987,43
15,1718545988,43
13,1718545989,44
10,1718545990,48
10,1718545991,48
13,1718545992,44
16,1718545993,41
17,1718545994,39
16,1718545995,40
17,1718545996,41
16,1718545997,42
16,1718545998,44
17,1718545999,43
15,1718546000,43
16,1718546001,42
14,1718546002,43
15,1718546003,43
14,1718546004,45
10,1718546005,47
9,1718546006,48
12,1718546007,45
16,1718546008,43
17,1718546009,42
16,1718546010,41
17,1718546011,40
16,1718546012,40
17,1718546013,42
16,1718546014,42
16,1718546015,42
15,1718546016,46
15,1718546017,42
15,1718546018,42
16,1718546019,44
10,1718546020,49
9,1718546021,48
13,1718546022,46
16,1718546023,42
16,1718546024,40
16,1718546025,41
16,1718546026,41
17,1718546027,43
16,1718546028,43
17,1718546029,44
12,1718546030,46
16,1718546031,44
15,1718546032,43
14,1718546033,44
12,1718546034,48
10,1718546035,46
8,1718546036,51
15,1718546037,41
16,1718546038,43
16,1718546039,42
17,1718546040,43
17,1718546041,42
16,1718546042,40
16,1718546043,41
17,1718546044,43
16,1718546045,42
15,1718546046,41
16,1718546047,43
15,1718546048,42
12,1718546049,48
11,1718546050,46
10,1718546051,46
12,1718546052,44
17,1718546053,42
16,1718546054,41
17,1718546055,42
16,1718546056,41
17,1718546057,41
16,1718546058,42
17,1718546059,43
15,1718546060,43
15,1718546061,41
15,1718546062,44
16,1718546063,43
13,1718546064,45
10,1718546065,48
8,1718546066,50
14,1718546067,46
16,1718546068,43
16,1718546069,43
16,1718546070,41
16,1718546071,43
17,1718546072,44
15,1718546073,42
15,1718546074,41
16,1718546075,45
16,1718546076,42
