fps,et,screenshots_num
14,1718545249,17
22,1718545250,37
17,1718545251,36
17,1718545252,27
15,1718545253,41
2,1718545254,46
15,1718545255,34
22,1718545256,34
14,1718545257,23
17,1718545258,24
8,1718545259,47
0,1718545260,57
24,1718545261,30
18,1718545262,35
18,1718545263,35
17,1718545264,33
1,1718545265,51
0,1718545266,57
0,1718545267,58
0,1718545268,58
2,1718545269,55
18,1718545270,39
14,1718545271,42
9,1718545272,48
22,1718545273,35
18,1718545274,41
18,1718545275,40
19,1718545276,41
15,1718545277,45
10,1718545278,47
4,1718545279,53
21,1718545280,35
21,1718545281,36
22,1718545282,37
22,1718545283,39
14,1718545284,44
12,1718545285,45
4,1718545286,54
0,1718545287,58
0,1718545288,58
0,1718545289,58
0,1718545290,55
15,1718545291,49
0,1718545292,57
21,1718545293,36
23,1718545294,40
21,1718545295,38
19,1718545296,40
12,1718545297,45
21,1718545298,37
19,1718545299,36
18,1718545300,39
3,1718545301,55
11,1718545302,45
0,1718545303,59
16,1718545304,42
16,1718545305,43
8,1718545306,49
24,1718545307,40
21,1718545308,37
18,1718545309,42
18,1718545310,40
13,1718545311,46
14,1718545312,44
14,1718545313,42
10,1718545314,47
10,1718545315,49
12,1718545316,46
20,1718545317,39
22,1718545318,35
20,1718545319,39
13,1718545320,47
7,1718545321,47
10,1718545322,49
22,1718545323,38
21,1718545324,38
21,1718545325,36
21,1718545326,38
16,1718545327,45
2,1718545328,56
23,1718545329,39
20,1718545330,36
19,1718545331,36
19,1718545332,37
11,1718545333,48
16,1718545334,43
6,1718545335,51
17,1718545336,42
21,1718545337,37
21,1718545338,37
18,1718545339,42
10,1718545340,45
16,1718545341,42
20,1718545342,38
20,1718545343,40
21,1718545344,38
18,1718545345,40
23,1718545346,37
20,1718545347,38
17,1718545348,40
20,1718545349,39
19,1718545350,38
20,1718545351,40
20,1718545352,39
19,1718545353,42
20,1718545354,40
17,1718545355,41
13,1718545356,44
21,1718545357,36
20,1718545358,32
20,1718545359,34
19,1718545360,37
21,1718545361,35
21,1718545362,38
20,1718545363,39
21,1718545364,40
15,1718545365,42
19,1718545366,39
19,1718545367,38
19,1718545368,39
22,1718545369,40
19,1718545370,40
20,1718545371,37
16,1718545372,39
16,1718545373,44
15,1718545374,42
20,1718545375,39
17,1718545376,39
21,1718545377,40
22,1718545378,37
21,1718545379,38
22,1718545380,38
19,1718545381,36
19,1718545382,38
18,1718545383,40
19,1718545384,40
21,1718545385,36
19,1718545386,39
19,1718545387,39
21,1718545388,39
20,1718545389,37
19,1718545390,38
16,1718545391,41
12,1718545392,45
20,1718545393,38
19,1718545394,42
14,1718545395,37
8,1718545396,18
17,1718545397,39
17,1718545398,39
21,1718545399,35
21,1718545400,36
21,1718545401,37
22,1718545402,38
20,1718545403,38
10,1718545404,16
17,1718545405,33
20,1718545406,33
20,1718545407,40
20,1718545408,37
19,1718545409,39
16,1718545410,40
15,1718545411,44
19,1718545412,39
20,1718545413,36
22,1718545414,37
21,1718545415,38
22,1718545416,35
22,1718545417,38
20,1718545418,37
20,1718545419,39
20,1718545420,39
18,1718545421,42
20,1718545422,37
19,1718545423,39
19,1718545424,38
20,1718545425,39
20,1718545426,41
20,1718545427,38
20,1718545428,38
15,1718545429,43
16,1718545430,43
6,1718545431,52
13,1718545432,44
17,1718545433,40
14,1718545434,43
16,1718545435,43
14,1718545436,42
15,1718545437,42
19,1718545438,39
20,1718545439,37
22,1718545440,40
20,1718545441,34
16,1718545442,41
20,1718545443,38
19,1718545444,39
19,1718545445,40
19,1718545446,38
20,1718545447,39
20,1718545448,39
20,1718545449,36
20,1718545450,39
17,1718545451,45
14,1718545452,44
18,1718545453,40
20,1718545454,37
18,1718545455,41
16,1718545456,42
17,1718545457,42
21,1718545458,36
21,1718545459,37
19,1718545460,39
19,1718545461,35
18,1718545462,41
19,1718545463,39
19,1718545464,36
21,1718545465,37
19,1718545466,37
20,1718545467,39
19,1718545468,37
19,1718545469,38
18,1718545470,39
15,1718545471,40
17,1718545472,44
21,1718545473,38
21,1718545474,37
22,1718545475,36
21,1718545476,36
21,1718545477,36
19,1718545478,38
20,1718545479,38
17,1718545480,39
21,1718545481,36
19,1718545482,39
19,1718545483,36
20,1718545484,34
19,1718545485,32
18,1718545486,36
18,1718545487,30
15,1718545488,36
17,1718545489,44
15,1718545490,40
