et,brisque,piqe
1718550441,78.02198,48.95629
1718550442,77.77501,49.0341
1718550443,77.70809,48.28853
1718550444,79.12245,48.47247
1718550445,78.23348,49.23344
1718550446,77.56462,50.65817
1718550447,77.80449,47.89891
1718550448,79.17724,49.63742
1718550449,78.34189,49.93938
1718550450,77.83672,51.08031
1718550451,77.6432,49.07049
1718550452,79.21907,48.48127
1718550453,78.14877,50.26773
1718550454,77.85403,49.50245
1718550455,77.61954,48.9529
1718550456,79.76622,47.95489
1718550457,77.82096,49.77519
1718550458,77.64383,48.64437
1718550459,77.61236,48.06906
1718550460,80.23264,48.18174
1718550461,78.88405,49.56848
1718550462,80.02002,49.12834
1718550463,79.79578,49.75093
1718550464,81.48673,49.41069
1718550465,79.75313,51.27915
1718550466,79.15113,48.92469
1718550467,79.25981,46.53428
1718550468,81.33983,47.37736
1718550469,80.43446,49.06881
1718550470,79.23797,48.45607
1718550471,78.93596,50.30954
1718550472,80.91208,47.83879
1718550473,79.00929,49.20714
1718550474,78.53696,49.21875
1718550475,78.30602,48.58024
1718550476,81.21316,49.37137
1718550477,79.13051,48.33535
1718550478,78.61945,49.69146
1718550479,78.05431,49.03075
1718550480,81.56056,48.14148
1718550481,79.56612,50.41877
1718550482,78.58,46.96608
1718550483,78.30526,48.7893
1718550484,81.54301,50.31158
1718550485,79.07494,48.60003
1718550486,78.14812,49.83247
1718550487,78.2064,49.4745
1718550488,82.13021,48.87559
1718550489,79.26116,50.25312
1718550490,78.30217,47.23968
1718550491,78.2638,49.9407
1718550492,78.08922,48.36215
1718550493,79.2908,50.44869
1718550494,78.9306,50.09911
1718550495,78.4511,48.3914
1718550496,78.52868,48.92603
1718550497,79.99776,49.19464
1718550498,79.13768,49.48064
1718550499,78.89645,48.05927
1718550500,78.81312,48.02682
1718550501,79.96798,50.03203
1718550502,78.55828,48.06003
1718550503,78.50201,47.06546
1718550504,78.21115,47.06464
1718550505,79.76378,47.77323
1718550506,79.0397,48.62046
1718550507,78.52749,46.21214
1718550508,78.30617,46.79881
1718550509,79.89476,51.09996
1718550510,78.28074,49.3618
1718550511,78.34431,50.72491
1718550512,78.36806,52.67037
1718550513,81.26661,51.21572
1718550514,80.58163,51.02905
