fps,et,screenshots_num
6,1718550440,13
15,1718550441,40
14,1718550442,43
15,1718550443,43
14,1718550444,44
16,1718550445,45
13,1718550446,46
16,1718550447,44
14,1718550448,41
15,1718550449,42
16,1718550450,44
14,1718550451,45
16,1718550452,44
14,1718550453,43
16,1718550454,45
15,1718550455,45
14,1718550456,45
16,1718550457,44
14,1718550458,44
16,1718550459,42
15,1718550460,46
14,1718550461,42
16,1718550462,45
14,1718550463,44
15,1718550464,42
14,1718550465,46
15,1718550466,43
15,1718550467,46
16,1718550468,46
15,1718550469,44
15,1718550470,45
15,1718550471,44
15,1718550472,46
15,1718550473,46
15,1718550474,43
14,1718550475,43
15,1718550476,44
15,1718550477,43
16,1718550478,44
14,1718550479,44
16,1718550480,47
15,1718550481,42
14,1718550482,44
16,1718550483,46
15,1718550484,44
14,1718550485,43
16,1718550486,45
15,1718550487,44
15,1718550488,44
15,1718550489,46
14,1718550490,45
16,1718550491,44
14,1718550492,45
16,1718550493,45
15,1718550494,46
15,1718550495,45
14,1718550496,45
16,1718550497,43
15,1718550498,47
14,1718550499,44
16,1718550500,45
14,1718550501,45
16,1718550502,44
15,1718550503,44
15,1718550504,46
15,1718550505,46
15,1718550506,45
15,1718550507,44
14,1718550508,41
14,1718550509,39
15,1718550510,31
15,1718550511,35
15,1718550512,42
16,1718550513,41
14,1718550514,43
16,1718550515,43
14,1718550516,43
15,1718550517,44
15,1718550518,45
15,1718550519,45
15,1718550520,44
15,1718550521,44
15,1718550522,45
15,1718550523,44
15,1718550524,44
14,1718550525,44
15,1718550526,42
16,1718550527,45
14,1718550528,44
15,1718550529,43
14,1718550530,43
16,1718550531,44
15,1718550532,43
15,1718550533,45
14,1718550534,44
15,1718550535,45
16,1718550536,43
14,1718550537,44
16,1718550538,44
14,1718550539,48
16,1718550540,46
14,1718550541,41
15,1718550542,41
16,1718550543,44
14,1718550544,43
16,1718550545,43
14,1718550546,44
15,1718550547,44
16,1718550548,43
14,1718550549,44
16,1718550550,46
14,1718550551,43
15,1718550552,42
15,1718550553,42
15,1718550554,47
16,1718550555,44
15,1718550556,44
15,1718550557,43
14,1718550558,47
16,1718550559,44
15,1718550560,43
14,1718550561,44
15,1718550562,42
15,1718550563,47
15,1718550564,44
15,1718550565,45
15,1718550566,46
15,1718550567,48
15,1718550568,48
14,1718550569,42
16,1718550570,41
15,1718550571,45
15,1718550572,45
15,1718550573,44
15,1718550574,45
14,1718550575,43
16,1718550576,44
15,1718550577,45
15,1718550578,48
15,1718550579,45
15,1718550580,44
15,1718550581,47
15,1718550582,46
15,1718550583,46
14,1718550584,44
15,1718550585,43
16,1718550586,44
15,1718550587,44
15,1718550588,45
14,1718550589,44
16,1718550590,44
14,1718550591,44
16,1718550592,43
15,1718550593,44
14,1718550594,47
16,1718550595,45
14,1718550596,47
16,1718550597,43
15,1718550598,46
14,1718550599,45
16,1718550600,44
15,1718550601,42
15,1718550602,45
15,1718550603,46
15,1718550604,46
15,1718550605,45
15,1718550606,42
15,1718550607,47
15,1718550608,44
15,1718550609,45
14,1718550610,43
16,1718550611,45
15,1718550612,48
15,1718550613,45
14,1718550614,43
15,1718550615,48
16,1718550616,44
15,1718550617,46
15,1718550618,44
15,1718550619,48
14,1718550620,44
15,1718550621,44
15,1718550622,47
15,1718550623,45
15,1718550624,44
15,1718550625,43
15,1718550626,44
14,1718550627,46
15,1718550628,42
16,1718550629,44
14,1718550630,44
16,1718550631,45
14,1718550632,46
16,1718550633,45
15,1718550634,46
15,1718550635,47
15,1718550636,46
15,1718550637,45
15,1718550638,45
15,1718550639,45
15,1718550640,43
15,1718550641,49
15,1718550642,44
15,1718550643,45
15,1718550644,44
15,1718550645,45
15,1718550646,43
15,1718550647,49
15,1718550648,43
15,1718550649,48
15,1718550650,45
15,1718550651,46
15,1718550652,45
14,1718550653,45
15,1718550654,47
16,1718550655,45
14,1718550656,44
16,1718550657,45
14,1718550658,45
16,1718550659,46
15,1718550660,43
15,1718550661,41
15,1718550662,45
14,1718550663,44
16,1718550664,46
15,1718550665,43
15,1718550666,45
14,1718550667,45
16,1718550668,44
15,1718550669,44
15,1718550670,48
15,1718550671,47
15,1718550672,47
15,1718550673,45
14,1718550674,44
16,1718550675,44
15,1718550676,44
14,1718550677,43
15,1718550678,39
16,1718550679,41
15,1718550680,42
14,1718550681,44
