et,brisque,piqe
1718630141,54.67624,39.78763
1718630142,54.81156,39.13722
1718630143,55.15542,39.85365
1718630144,54.89416,39.86807
1718630145,54.08549,39.49124
1718630146,77.03226,55.13137
1718630147,76.26785,54.92534
1718630148,76.10162,53.99059
1718630149,76.35277,53.76044
1718630150,75.98563,55.34354
1718630151,75.49639,54.00939
1718630152,75.19784,55.09639
1718630153,76.10836,53.94902
1718630154,75.2364,56.16812
1718630155,74.87373,54.64382
1718630156,75.26518,54.49482
1718630157,56.0176,41.28188
1718630158,54.1701,40.59325
1718630159,55.29407,41.52246
1718630160,55.86395,42.11456
1718630161,55.31744,41.26383
1718630162,54.65274,40.72426
1718630163,55.02816,40.68388
1718630164,78.44789,52.88869
1718630165,77.20118,55.04528
1718630166,76.87171,55.63915
1718630167,76.46249,54.9319
1718630168,76.12906,56.34233
1718630169,76.09347,55.31517
1718630170,75.64892,54.82519
1718630171,75.57786,55.99142
1718630172,75.7414,54.63903
1718630173,75.02313,55.29781
1718630174,57.68149,43.40639
1718630175,55.9887,41.56489
1718630176,55.2103,41.45251
1718630177,55.36971,41.46098
1718630178,54.54009,41.29958
1718630179,54.65205,40.97782
1718630180,54.67547,40.66757
1718630181,54.74389,39.24255
1718630182,77.33703,54.13815
1718630183,76.75502,54.99912
1718630184,76.64536,56.23611
1718630185,77.01175,54.53043
1718630186,75.29387,54.05097
1718630187,75.14768,56.13901
1718630188,75.0066,55.32618
1718630189,74.98762,55.68407
1718630190,74.80581,55.36966
1718630191,74.64347,56.79022
1718630192,73.95967,55.27418
1718630193,73.86531,55.99451
1718630194,54.39801,41.98008
1718630195,54.31245,42.19385
1718630196,53.65043,41.86384
1718630197,53.61015,42.67546
1718630198,52.30807,41.50438
1718630199,52.30198,40.12346
1718630200,77.25604,55.89971
1718630201,77.05093,56.96189
1718630202,76.03792,54.63817
1718630203,76.91511,53.72681
1718630204,76.65921,54.23377
1718630205,75.99812,54.41349
1718630206,75.51548,54.51438
