fps,et,screenshots_num
11,1718630141,29
16,1718630142,39
12,1718630143,46
11,1718630144,45
11,1718630145,48
12,1718630146,45
15,1718630147,43
17,1718630148,42
17,1718630149,41
16,1718630150,41
16,1718630151,41
17,1718630152,41
16,1718630153,43
16,1718630154,42
16,1718630155,43
13,1718630156,46
14,1718630157,43
16,1718630158,41
14,1718630159,43
16,1718630160,42
12,1718630161,37
10,1718630162,48
9,1718630163,48
13,1718630164,45
16,1718630165,42
16,1718630166,40
17,1718630167,41
16,1718630168,43
17,1718630169,41
16,1718630170,41
15,1718630171,42
17,1718630172,41
16,1718630173,40
14,1718630174,44
15,1718630175,45
15,1718630176,42
14,1718630177,42
13,1718630178,44
11,1718630179,46
10,1718630180,47
9,1718630181,48
15,1718630182,41
16,1718630183,43
16,1718630184,41
17,1718630185,41
15,1718630186,42
17,1718630187,40
16,1718630188,41
17,1718630189,41
16,1718630190,42
17,1718630191,40
15,1718630192,42
15,1718630193,43
13,1718630194,43
15,1718630195,43
16,1718630196,43
14,1718630197,43
13,1718630198,44
10,1718630199,48
10,1718630200,47
15,1718630201,42
17,1718630202,42
17,1718630203,42
16,1718630204,41
16,1718630205,41
17,1718630206,41
16,1718630207,42
17,1718630208,41
15,1718630209,44
12,1718630210,45
14,1718630211,43
15,1718630212,42
15,1718630213,42
16,1718630214,42
13,1718630215,45
10,1718630216,47
10,1718630217,47
9,1718630218,50
14,1718630219,41
16,1718630220,40
15,1718630221,35
17,1718630222,40
16,1718630223,42
16,1718630224,39
17,1718630225,41
16,1718630226,43
17,1718630227,41
15,1718630228,42
17,1718630229,41
12,1718630230,46
14,1718630231,41
15,1718630232,41
16,1718630233,43
11,1718630234,45
11,1718630235,47
10,1718630236,48
15,1718630237,42
17,1718630238,41
17,1718630239,41
17,1718630240,41
15,1718630241,42
16,1718630242,42
17,1718630243,42
15,1718630244,42
12,1718630245,46
16,1718630246,43
15,1718630247,44
14,1718630248,44
12,1718630249,45
11,1718630250,45
11,1718630251,48
16,1718630252,42
16,1718630253,42
16,1718630254,42
17,1718630255,41
17,1718630256,42
16,1718630257,42
15,1718630258,41
16,1718630259,42
11,1718630260,47
16,1718630261,40
15,1718630262,43
14,1718630263,44
16,1718630264,41
13,1718630265,47
10,1718630266,47
9,1718630267,49
16,1718630268,42
16,1718630269,42
17,1718630270,39
16,1718630271,40
16,1718630272,42
17,1718630273,42
16,1718630274,41
17,1718630275,37
14,1718630276,45
16,1718630277,43
12,1718630278,46
14,1718630279,44
16,1718630280,42
14,1718630281,33
11,1718630282,47
12,1718630283,46
9,1718630284,48
13,1718630285,46
16,1718630286,42
16,1718630287,41
17,1718630288,41
15,1718630289,42
17,1718630290,39
16,1718630291,42
16,1718630292,42
17,1718630293,41
16,1718630294,41
12,1718630295,35
16,1718630296,41
15,1718630297,43
15,1718630298,42
15,1718630299,43
12,1718630300,45
11,1718630301,46
10,1718630302,47
12,1718630303,45
16,1718630304,41
17,1718630305,42
16,1718630306,41
17,1718630307,41
16,1718630308,42
17,1718630309,42
16,1718630310,42
17,1718630311,40
15,1718630312,42
16,1718630313,43
14,1718630314,43
12,1718630315,46
16,1718630316,42
15,1718630317,43
14,1718630318,44
10,1718630319,47
10,1718630320,48
9,1718630321,47
15,1718630322,43
16,1718630323,41
17,1718630324,39
16,1718630325,42
17,1718630326,41
15,1718630327,39
16,1718630328,40
17,1718630329,42
16,1718630330,42
17,1718630331,41
14,1718630332,43
14,1718630333,44
16,1718630334,38
14,1718630335,43
11,1718630336,46
11,1718630337,47
10,1718630338,47
16,1718630339,43
16,1718630340,41
17,1718630341,35
17,1718630342,37
16,1718630343,42
16,1718630344,41
17,1718630345,42
16,1718630346,42
16,1718630347,42
12,1718630348,46
15,1718630349,43
15,1718630350,44
15,1718630351,42
15,1718630352,42
12,1718630353,47
11,1718630354,46
9,1718630355,49
15,1718630356,41
17,1718630357,43
17,1718630358,41
16,1718630359,42
17,1718630360,42
16,1718630361,40
17,1718630362,41
16,1718630363,42
15,1718630364,43
15,1718630365,43
12,1718630366,45
14,1718630367,43
16,1718630368,41
14,1718630369,44
16,1718630370,43
11,1718630371,46
11,1718630372,46
8,1718630373,50
15,1718630374,42
17,1718630375,42
16,1718630376,42
16,1718630377,42
17,1718630378,42
17,1718630379,41
16,1718630380,42
16,1718630381,41
17,1718630382,42
