fps,et,screenshots_num
16,1717508655,30
21,1717508656,32
19,1717508657,35
21,1717508658,36
20,1717508659,38
18,1717508660,33
20,1717508661,37
19,1717508662,34
18,1717508663,36
21,1717508664,35
18,1717508665,40
13,1717508666,42
17,1717508667,42
20,1717508668,35
15,1717508669,38
19,1717508670,35
19,1717508671,35
15,1717508672,42
3,1717508673,52
2,1717508674,54
1,1717508675,54
0,1717508676,56
0,1717508677,56
6,1717508678,50
4,1717508679,53
6,1717508680,52
6,1717508681,49
12,1717508682,43
19,1717508683,37
16,1717508684,42
16,1717508685,42
14,1717508686,41
16,1717508687,42
14,1717508688,39
16,1717508689,39
12,1717508690,41
15,1717508691,38
16,1717508692,39
14,1717508693,38
14,1717508694,28
16,1717508695,38
14,1717508696,41
13,1717508697,42
14,1717508698,40
16,1717508699,36
16,1717508700,42
14,1717508701,32
15,1717508702,43
15,1717508703,39
19,1717508704,38
21,1717508705,34
21,1717508706,36
18,1717508707,37
18,1717508708,34
19,1717508709,38
21,1717508710,36
19,1717508711,34
20,1717508712,36
19,1717508713,37
19,1717508714,36
20,1717508715,38
20,1717508716,37
20,1717508717,39
20,1717508718,33
20,1717508719,38
20,1717508720,36
20,1717508721,37
19,1717508722,35
18,1717508723,33
17,1717508724,27
19,1717508725,37
19,1717508726,37
20,1717508727,38
18,1717508728,35
19,1717508729,32
19,1717508730,34
7,1717508731,48
3,1717508732,54
4,1717508733,52
1,1717508734,55
0,1717508735,57
8,1717508736,44
17,1717508737,39
17,1717508738,37
17,1717508739,41
13,1717508740,41
16,1717508741,41
14,1717508742,42
16,1717508743,40
14,1717508744,44
16,1717508745,41
15,1717508746,40
14,1717508747,41
16,1717508748,41
14,1717508749,38
14,1717508750,43
15,1717508751,41
15,1717508752,42
15,1717508753,42
15,1717508754,42
15,1717508755,42
14,1717508756,42
12,1717508757,45
15,1717508758,39
16,1717508759,41
15,1717508760,43
15,1717508761,33
14,1717508762,42
17,1717508763,40
21,1717508764,38
21,1717508765,35
20,1717508766,37
19,1717508767,38
17,1717508768,41
20,1717508769,36
18,1717508770,38
22,1717508771,37
19,1717508772,37
19,1717508773,30
18,1717508774,34
18,1717508775,34
18,1717508776,37
19,1717508777,37
20,1717508778,38
18,1717508779,37
22,1717508780,36
20,1717508781,33
18,1717508782,36
20,1717508783,37
19,1717508784,36
20,1717508785,36
20,1717508786,36
19,1717508787,35
19,1717508788,35
19,1717508789,37
19,1717508790,37
20,1717508791,35
18,1717508792,36
19,1717508793,38
18,1717508794,38
20,1717508795,36
19,1717508796,36
20,1717508797,37
20,1717508798,38
20,1717508799,36
20,1717508800,36
20,1717508801,36
17,1717508802,35
20,1717508803,36
18,1717508804,35
18,1717508805,34
21,1717508806,36
19,1717508807,34
18,1717508808,35
7,1717508809,12
3,1717508810,6
20,1717508811,34
20,1717508812,34
19,1717508813,34
21,1717508814,36
20,1717508815,37
19,1717508816,36
20,1717508817,35
19,1717508818,33
19,1717508819,34
19,1717508820,36
17,1717508821,27
19,1717508822,37
19,1717508823,36
20,1717508824,37
19,1717508825,37
20,1717508826,38
20,1717508827,36
19,1717508828,38
19,1717508829,35
21,1717508830,38
20,1717508831,37
18,1717508832,38
19,1717508833,35
21,1717508834,35
19,1717508835,34
19,1717508836,33
20,1717508837,36
19,1717508838,36
17,1717508839,32
19,1717508840,35
19,1717508841,36
20,1717508842,35
18,1717508843,32
19,1717508844,37
20,1717508845,37
19,1717508846,33
17,1717508847,33
18,1717508848,34
18,1717508849,33
19,1717508850,35
19,1717508851,32
18,1717508852,34
17,1717508853,38
20,1717508854,37
19,1717508855,33
19,1717508856,34
19,1717508857,35
18,1717508858,33
19,1717508859,30
18,1717508860,35
18,1717508861,32
17,1717508862,29
19,1717508863,32
19,1717508864,34
20,1717508865,38
20,1717508866,36
18,1717508867,38
20,1717508868,34
19,1717508869,36
19,1717508870,35
20,1717508871,36
19,1717508872,35
19,1717508873,35
20,1717508874,37
20,1717508875,35
19,1717508876,34
20,1717508877,36
19,1717508878,32
19,1717508879,34
20,1717508880,36
16,1717508881,27
20,1717508882,37
20,1717508883,38
20,1717508884,38
18,1717508885,39
18,1717508886,38
20,1717508887,37
20,1717508888,40
21,1717508889,39
20,1717508890,38
19,1717508891,38
19,1717508892,38
20,1717508893,36
19,1717508894,37
20,1717508895,36
19,1717508896,36
