et,brisque,piqe
1716733846,44.39287,23.87877
1716733847,44.66432,24.06472
1716733848,45.49838,24.55446
1716733849,45.40277,24.63975
1716733850,45.85964,25.41203
1716733851,45.91144,28.58621
1716733852,44.26001,27.55244
1716733853,44.06873,29.81392
1716733854,44.64961,29.17117
1716733855,44.48063,28.73801
1716733856,44.18905,28.53389
1716733857,44.2773,28.89746
1716733858,43.91812,28.64441
1716733859,45.11648,27.84708
1716733860,46.43759,28.42416
1716733861,44.42968,27.45762
1716733862,44.61611,27.08503
1716733863,44.96921,27.22985
1716733864,44.50871,26.77407
1716733865,44.83371,26.05643
1716733866,44.36409,27.10248
1716733867,44.4529,27.31579
1716733868,43.83069,25.69285
1716733869,44.45065,26.87159
1716733870,44.67874,26.99165
1716733871,44.70226,26.1733
1716733872,44.89486,25.59935
1716733873,44.7918,25.73825
1716733874,44.35026,26.33301
1716733875,44.56475,28.21865
1716733876,44.13394,26.55899
1716733877,45.37631,27.11396
1716733878,44.73262,28.08908
1716733879,44.30734,26.32856
1716733880,44.00653,27.47137
1716733881,44.24464,27.06118
1716733882,43.80353,25.91232
1716733883,43.56899,26.64228
1716733884,43.64658,27.6442
1716733885,44.23248,28.34921
1716733886,44.44911,26.98401
1716733887,44.25143,26.78569
1716733888,44.12582,26.30371
1716733889,44.24908,27.13657
1716733890,43.80194,26.26326
1716733891,43.96378,27.41444
1716733892,43.32894,26.85898
1716733893,44.57491,27.19598
1716733894,43.18506,26.93507
1716733895,43.50499,27.29292
1716733896,44.49248,27.78717
1716733897,44.36911,25.94802
1716733898,44.02031,27.28864
1716733899,44.70429,26.93981
1716733900,42.82855,27.82292
1716733901,44.36936,25.94118
1716733902,44.70507,27.63228
1716733903,44.97093,26.6712
1716733904,44.90352,27.16822
1716733905,45.16984,28.3141
1716733906,44.82785,25.98945
1716733907,44.27975,27.32014
1716733908,44.41289,23.79803
1716733909,44.17416,28.3089
1716733910,44.09842,24.24095
1716733911,45.17741,28.52157
