et,brisque
1716733846,44.39287
1716733847,44.66432
1716733848,45.49838
1716733849,45.40277
1716733850,45.85964
1716733851,45.91144
1716733852,44.26001
1716733853,44.06873
1716733854,44.64961
1716733855,44.48063
1716733856,44.18905
1716733857,44.2773
1716733858,43.91812
1716733859,45.11648
1716733860,46.43759
1716733861,44.42968
1716733862,44.61611
1716733863,44.96921
1716733864,44.50871
1716733865,44.83371
1716733866,44.36409
1716733867,44.4529
1716733868,43.83069
1716733869,44.45065
1716733870,44.67874
1716733871,44.70226
1716733872,44.89486
1716733873,44.7918
1716733874,44.35026
1716733875,44.56475
1716733876,44.13394
1716733877,45.37631
1716733878,44.73262
1716733879,44.30734
1716733880,44.00653
1716733881,44.24464
1716733882,43.80353
1716733883,43.56899
1716733884,43.64658
1716733885,44.23248
1716733886,44.44911
1716733887,44.25143
1716733888,44.12582
1716733889,44.24908
1716733890,43.80194
1716733891,43.96378
1716733892,43.32894
1716733893,44.57491
1716733894,43.18506
1716733895,43.50499
1716733896,44.49248
1716733897,44.36911
1716733898,44.02031
1716733899,44.70429
1716733900,42.82855
1716733901,44.36936
1716733902,44.70507
1716733903,44.97093
1716733904,44.90352
1716733905,45.16984
1716733906,44.82785
1716733907,44.27975
1716733908,44.41289
1716733909,44.17416
1716733910,44.09842
1716733911,45.17741
1716733912,45.31635
1716733913,44.87928
1716733914,45.52627
1716733915,44.0883
1716733916,44.64949
1716733917,44.32003
1716733918,44.68764
1716733919,44.29585
1716733920,44.5848
1716733921,45.04891
1716733922,45.11528
1716733923,44.32756
1716733924,43.49186
1716733925,43.8204
1716733926,46.04136
1716733927,48.91707
1716733928,46.14589
1716733929,46.81932
1716733930,44.43905
1716733931,42.29297
1716733932,41.71119
1716733933,41.7094
1716733934,42.79943
1716733935,42.17732
1716733936,44.3263
1716733937,44.27696
1716733938,43.53595
1716733939,43.45945
1716733940,43.16827
1716733941,43.38977
1716733942,43.16298
1716733943,42.79144
1716733944,43.20564
1716733945,43.43585
1716733946,43.31648
1716733947,45.3482
1716733948,44.29859
1716733949,44.12009
1716733950,43.78733
1716733951,42.52829
1716733952,42.377
1716733953,43.11557
1716733954,42.59148
1716733955,43.84795
1716733956,44.31838
1716733957,44.17613
1716733958,47.42669
1716733959,46.67187
1716733960,45.66923
1716733961,45.49735
1716733962,43.86831
1716733963,44.30985
1716733964,45.17607
1716733965,43.68275
1716733966,43.86273
1716733967,43.78031
1716733968,43.48046
1716733969,44.03967
1716733970,44.15186
1716733971,43.35988
1716733972,43.29006
1716733973,44.17395
1716733974,44.02927
1716733975,43.46239
1716733976,43.68217
1716733977,43.33278
1716733978,43.15127
1716733979,45.58125
1716733980,44.28757
1716733981,43.09445
1716733982,43.29958
1716733983,43.3339
1716733984,43.97325
1716733985,44.24993
1716733986,44.58656
1716733987,44.69209
1716733988,45.19465
1716733989,45.07856
1716733990,43.75915
1716733991,44.6054
1716733992,43.23219
1716733993,43.6078
1716733994,44.40787
1716733995,44.95398
1716733996,44.59136
1716733997,44.11758
1716733998,44.15479
1716733999,43.94173
1716734000,44.08414
1716734001,43.61592
1716734002,44.33332
1716734003,43.90707
1716734004,43.91859
1716734005,43.74289
1716734006,44.50898
1716734007,43.91678
1716734008,44.17175
1716734009,44.17102
1716734010,44.65945
1716734011,44.33972
1716734012,44.19044
1716734013,44.2698
1716734014,44.06046
1716734015,44.52562
1716734016,44.04558
1716734017,44.65536
1716734018,44.52589
1716734019,44.42789
1716734020,44.93206
1716734021,44.27201
1716734022,45.35576
1716734023,45.02403
1716734024,45.98516
1716734025,45.86654
1716734026,44.81352
1716734027,45.40872
1716734028,44.00559
1716734029,45.25056
1716734030,45.17693
1716734031,44.42592
1716734032,44.2377
1716734033,44.16059
1716734034,44.19284
1716734035,43.74991
1716734036,43.55931
1716734037,43.63641
1716734038,44.43609
1716734039,45.30104
1716734040,44.91651
1716734041,43.37273
1716734042,45.04089
1716734043,45.47524
1716734044,45.39725
1716734045,44.49747
1716734046,43.36258
1716734047,42.9208
1716734048,44.21782
1716734049,43.3876
1716734050,42.37415
1716734051,42.89905
1716734052,43.19126
1716734053,42.94051
1716734054,43.29216
1716734055,43.23112
1716734056,42.88867
1716734057,42.43306
1716734058,43.58352
1716734059,44.2052
1716734060,43.43356
1716734061,42.97229
1716734062,43.19732
1716734063,43.26751
1716734064,42.32603
1716734065,44.07242
1716734066,42.69257
1716734067,42.62211
1716734068,42.43611
1716734069,43.69605
1716734070,43.30657
1716734071,43.39784
1716734072,42.37709
1716734073,44.18426
1716734074,42.70032
1716734075,43.01363
1716734076,42.7129
1716734077,44.22179
1716734078,42.94699
1716734079,42.94565
1716734080,43.36398
1716734081,42.39257
1716734082,42.51497
1716734083,42.97264
1716734084,42.94427
1716734085,42.74724
1716734086,44.19008
1716734087,43.10046
