et,brisque
1716734972,47.24542
1716734973,46.95426
1716734974,46.95416
1716734975,46.68656
1716734976,47.23669
1716734977,46.22077
1716734978,46.79839
1716734979,47.04746
1716734980,47.49719
1716734981,46.18156
1716734982,46.64674
1716734983,47.72695
1716734984,47.81107
1716734985,47.58278
1716734986,47.82377
1716734987,46.86571
1716734988,46.55941
1716734989,46.02315
1716734990,45.76035
1716734991,45.89377
1716734992,46.4099
1716734993,47.03749
1716734994,49.55681
1716734995,47.45748
1716734996,47.37552
1716734997,47.41295
1716734998,47.7608
1716734999,48.41537
1716735000,48.06621
1716735001,48.79012
1716735002,50.70497
1716735003,46.44568
1716735004,46.80408
1716735005,51.46086
1716735006,50.18321
1716735007,48.50895
1716735008,45.7858
1716735009,46.08042
1716735010,46.39317
1716735011,45.9243
1716735012,45.61567
1716735013,45.94743
1716735014,46.14968
1716735015,46.45506
1716735016,46.31928
1716735017,46.06269
1716735018,45.81878
1716735019,45.98785
1716735020,45.99925
1716735021,45.03856
1716735022,48.30213
1716735023,46.42016
1716735024,46.83529
1716735025,46.54625
1716735026,46.33952
1716735027,46.22783
1716735028,47.18721
1716735029,46.68112
1716735030,50.42407
1716735031,46.79209
1716735032,46.6236
1716735033,47.40582
1716735034,46.71685
1716735035,46.23298
1716735036,47.04793
1716735037,46.9357
1716735038,45.84696
1716735039,49.16853
1716735040,45.035
1716735041,46.12491
1716735042,45.77757
1716735043,45.85782
1716735044,47.65589
1716735045,46.05815
1716735046,46.06661
1716735047,44.85902
1716735048,47.52918
1716735049,45.92728
1716735050,45.91809
1716735051,45.77324
1716735052,46.67975
1716735053,46.69409
1716735054,45.8863
1716735055,46.28074
1716735056,45.42489
1716735057,46.08172
1716735058,45.25618
1716735059,44.86669
1716735060,45.36168
1716735061,45.9593
1716735062,45.30551
1716735063,45.6318
1716735064,45.44089
1716735065,45.3662
1716735066,45.82914
1716735067,45.40121
1716735068,44.98356
1716735069,44.85059
1716735070,46.55341
1716735071,45.37618
1716735072,45.94866
1716735073,45.9215
1716735074,44.8219
1716735075,45.2306
1716735076,44.77631
1716735077,48.82819
1716735078,46.5484
1716735079,46.00843
1716735080,46.09524
1716735081,47.18181
1716735082,46.38765
1716735083,47.75089
1716735084,46.16737
1716735085,46.31525
1716735086,46.32924
1716735087,46.24178
1716735088,46.53205
1716735089,46.37822
1716735090,45.91558
1716735091,45.757
1716735092,45.44423
1716735093,45.537
1716735094,46.12039
1716735095,46.1508
1716735096,47.67856
1716735097,46.28045
1716735098,45.58135
1716735099,45.93345
1716735100,49.03945
1716735101,46.08
1716735102,47.46947
1716735103,46.24158
1716735104,46.70462
1716735105,46.56939
1716735106,46.31495
1716735107,46.19231
1716735108,46.54704
1716735109,46.0563
1716735110,45.4731
1716735111,44.80848
1716735112,45.77725
1716735113,46.17133
1716735114,45.82633
1716735115,45.77169
1716735116,45.94713
1716735117,45.83179
1716735118,46.33935
1716735119,45.99994
1716735120,46.18219
1716735121,45.88418
1716735122,45.37023
1716735123,45.84254
1716735124,45.25882
1716735125,45.13674
1716735126,45.4478
1716735127,45.24398
1716735128,45.19791
1716735129,44.55412
1716735130,44.67223
1716735131,45.03206
1716735132,46.10801
1716735133,45.61116
1716735134,44.74443
1716735135,44.96768
1716735136,45.05297
1716735137,44.4034
1716735138,43.79025
1716735139,46.09119
1716735140,46.82462
1716735141,46.58557
1716735142,45.1762
1716735143,46.16176
1716735144,44.6778
1716735145,45.28905
1716735146,46.15474
1716735147,45.52135
1716735148,45.30106
1716735149,45.24355
1716735150,44.74826
1716735151,45.07347
1716735152,44.94383
1716735153,45.09048
1716735154,44.12894
1716735155,44.03386
1716735156,46.932
1716735157,45.17792
1716735158,46.30604
1716735159,45.95564
1716735160,45.33738
1716735161,44.69323
1716735162,44.03983
1716735163,45.90711
1716735164,45.86737
1716735165,45.73119
1716735166,45.02419
1716735167,44.83792
1716735168,45.01461
1716735169,45.0067
1716735170,45.18175
1716735171,47.02088
1716735172,44.78098
1716735173,44.34423
1716735174,44.52991
1716735175,45.29371
1716735176,45.09184
1716735177,44.71097
1716735178,44.03142
1716735179,45.35787
1716735180,45.02296
1716735181,44.19318
1716735182,45.34131
1716735183,45.87617
1716735184,45.09597
1716735185,45.53605
1716735186,44.83387
1716735187,44.24201
1716735188,44.90208
1716735189,45.92805
1716735190,45.32502
1716735191,44.74178
1716735192,44.37376
1716735193,45.14444
1716735194,46.14772
1716735195,45.23228
1716735196,45.82772
1716735197,44.8147
1716735198,45.58384
1716735199,44.79453
1716735200,45.2097
1716735201,44.50972
1716735202,44.72422
1716735203,44.12954
1716735204,44.94329
1716735205,44.96875
1716735206,45.39678
1716735207,45.40497
1716735208,45.35569
1716735209,45.32857
1716735210,46.68226
1716735211,45.19207
1716735212,45.04771
1716735213,46.22968
