et,brisque,piqe
1716734972,47.24542,28.7336
1716734973,46.95426,26.86027
1716734974,46.95416,26.61294
1716734975,46.68656,27.91126
1716734976,47.23669,27.77835
1716734977,46.22077,26.83826
1716734978,46.79839,27.75557
1716734979,47.04746,27.4073
1716734980,47.49719,25.92488
1716734981,46.18156,26.32463
1716734982,46.64674,28.20952
1716734983,47.72695,27.73834
1716734984,47.81107,27.61058
1716734985,47.58278,29.00422
1716734986,47.82377,27.01046
1716734987,46.86571,26.06766
1716734988,46.55941,25.86646
1716734989,46.02315,27.01164
1716734990,45.76035,26.50706
1716734991,45.89377,27.24006
1716734992,46.4099,26.94806
1716734993,47.03749,26.39606
1716734994,49.55681,27.99332
1716734995,47.45748,25.08657
1716734996,47.37552,27.51934
1716734997,47.41295,27.234
1716734998,47.7608,26.75582
1716734999,48.41537,25.76085
1716735000,48.06621,27.10228
1716735001,48.79012,25.50739
1716735002,50.70497,27.92164
1716735003,46.44568,26.6747
1716735004,46.80408,29.06483
1716735005,51.46086,30.1924
1716735006,50.18321,30.86619
1716735007,48.50895,27.05245
1716735008,45.7858,27.04435
1716735009,46.08042,27.11089
1716735010,46.39317,25.7921
1716735011,45.9243,27.9192
1716735012,45.61567,26.2273
1716735013,45.94743,26.59108
1716735014,46.14968,27.59117
1716735015,46.45506,26.68299
1716735016,46.31928,27.71498
1716735017,46.06269,27.1193
1716735018,45.81878,26.30898
1716735019,45.98785,26.19092
1716735020,45.99925,25.92089
1716735021,45.03856,26.83702
1716735022,48.30213,28.31581
1716735023,46.42016,26.87092
1716735024,46.83529,28.01233
1716735025,46.54625,28.40855
1716735026,46.33952,28.06407
1716735027,46.22783,28.78975
1716735028,47.18721,25.35403
1716735029,46.68112,26.62646
1716735030,50.42407,29.69404
1716735031,46.79209,27.95222
1716735032,46.6236,26.41035
1716735033,47.40582,27.92429
1716735034,46.71685,26.0258
1716735035,46.23298,27.06176
1716735036,47.04793,24.82613
1716735037,46.9357,27.6166
1716735038,45.84696,27.04052
1716735039,49.16853,29.01834
1716735040,45.035,27.19096
1716735041,46.12491,25.92666
1716735042,45.77757,26.87307
1716735043,45.85782,28.10002
1716735044,47.65589,28.04501
1716735045,46.05815,26.74595
1716735046,46.06661,25.82149
1716735047,44.85902,26.5203
1716735048,47.52918,27.98716
1716735049,45.92728,26.88711
1716735050,45.91809,27.21564
1716735051,45.77324,25.98042
1716735052,46.67975,27.86624
1716735053,46.69409,30.70948
1716735054,45.8863,27.34447
1716735055,46.28074,26.805
1716735056,45.42489,26.37199
1716735057,46.08172,26.26055
1716735058,45.25618,25.44556
1716735059,44.86669,25.85674
1716735060,45.36168,25.18925
1716735061,45.9593,26.55735
1716735062,45.30551,26.4266
1716735063,45.6318,26.43356
1716735064,45.44089,25.70504
1716735065,45.3662,27.028
1716735066,45.82914,25.79119
1716735067,45.40121,25.73833
