et,brisque,piqe
1719152560,52.48004,31.42088
1719152561,52.57385,30.777
1719152562,52.68347,31.11105
1719152563,52.97133,29.45895
1719152564,52.59828,30.92598
1719152565,52.66779,30.81036
1719152566,55.80708,30.69474
1719152567,55.2258,31.31193
1719152568,55.18099,31.91141
1719152569,54.67923,31.34822
1719152570,53.89853,29.96617
1719152571,54.07317,30.43207
1719152572,53.6918,31.36771
1719152573,52.8013,31.21191
1719152574,55.35207,32.62843
1719152575,55.21639,32.02794
1719152576,54.62756,32.40214
1719152577,59.53796,43.97215
1719152578,56.53712,41.11801
1719152579,56.00172,41.86106
1719152580,55.92172,40.55656
1719152581,55.79884,41.55627
1719152582,56.0815,41.22757
1719152583,57.77379,33.3545
1719152584,56.91507,34.50735
1719152585,56.01965,33.82595
1719152586,55.4558,32.21516
1719152587,55.10791,31.47529
1719152588,54.96581,32.52048
1719152589,53.55888,33.24627
1719152590,53.02482,32.8638
1719152591,52.58692,31.97903
1719152592,52.84377,32.00654
1719152593,58.22982,44.25767
1719152594,56.97801,42.84391
1719152595,56.00604,42.67214
1719152596,55.73951,41.43785
1719152597,60.24711,37.22586
1719152598,57.81337,35.30422
1719152599,57.18743,36.08571
1719152600,56.30813,34.51889
1719152601,56.18072,34.29848
1719152602,55.78149,33.54703
1719152603,55.13773,34.5757
1719152604,54.55174,32.91057
1719152605,54.72004,33.60173
1719152606,53.31863,32.556
1719152607,52.91247,31.50293
1719152608,53.26936,31.05888
1719152609,54.98799,33.74324
1719152610,53.04291,31.81772
1719152611,53.08082,30.91708
1719152612,53.20888,30.82473
1719152613,52.84701,31.03959
1719152614,52.77357,31.72034
1719152615,52.91655,32.25334
1719152616,52.8842,31.83537
1719152617,52.51216,31.86712
1719152618,53.19894,33.04318
1719152619,52.75812,30.52043
1719152620,52.63575,32.26614
1719152621,52.16731,32.43108
1719152622,52.5363,31.22412
1719152623,52.59228,30.78727
1719152624,52.43261,31.45203
1719152625,52.73772,30.69337
