et,brisque,piqe
1714916885,44.19035,28.02847
1714916886,44.10104,28.09443
1714916887,44.46322,29.06799
1714916888,43.74376,28.52819
1714916889,44.03855,26.95808
1714916890,42.89129,28.20251
1714916891,43.58139,28.13565
1714916892,44.24754,27.34809
1714916893,44.49139,28.15583
1714916894,44.60225,29.29834
1714916895,44.3252,29.75194
1714916896,43.83495,27.86152
1714916897,44.3147,28.00228
1714916898,44.38428,28.21282
1714916899,46.2705,29.9354
1714916900,45.5584,28.48982
1714916901,45.11557,29.42858
1714916902,45.35271,28.14134
1714916903,45.04606,29.43089
1714916904,45.09699,28.18002
1714916905,44.59318,27.62022
1714916906,44.57371,27.27937
1714916907,44.54091,28.05925
1714916908,44.51934,27.95458
1714916909,79.47361,49.23711
1714916910,79.49071,49.42043
1714916911,77.4422,48.23466
1714916912,76.81187,48.80733
1714916913,76.50105,47.82968
1714916914,77.83633,48.29981
1714916915,77.30056,48.41837
1714916916,77.11087,48.86918
1714916917,79.94148,48.28151
1714916918,77.64721,48.3467
1714916919,77.12026,49.71671
1714916920,74.25025,56.42211
1714916921,73.12537,56.7474
1714916922,72.95532,56.00984
1714916923,72.90717,55.84552
1714916924,72.73994,56.77837
1714916925,72.91611,55.88644
1714916926,72.63125,55.95035
1714916927,72.76448,56.00119
1714916928,72.27003,55.50253
1714916929,72.47796,55.5996
1714916930,72.45536,55.48986
1714916931,72.68377,55.32967
1714916932,49.78203,41.15163
1714916933,48.72813,41.1198
1714916934,48.29903,40.79785
1714916935,47.981,40.14809
1714916936,48.6056,39.10507
1714916937,47.67384,40.76267
1714916938,47.95935,39.95915
1714916939,47.81926,40.12361
1714916940,47.87153,39.59539
1714916941,47.53365,38.16859
1714916942,47.6563,41.23998
1714916943,46.9835,31.07116
1714916944,45.28463,29.03607
1714916945,44.28725,29.51476
1714916946,43.98547,29.44407
1714916947,43.83733,28.99167
1714916948,43.90501,28.10486
1714916949,43.46028,28.85274
1714916950,43.82887,28.86355
1714916951,43.70236,27.40961
1714916952,43.36992,29.17084
1714916953,43.3202,29.02764
1714916954,43.63278,27.81323
1714916955,43.34378,26.48233
1714916956,43.55653,28.94602
1714916957,43.72046,27.91274
1714916958,43.98862,28.70198
1714916959,43.40823,27.74237
1714916960,43.84429,30.86114
1714916961,43.39418,28.45911
1714916962,43.95965,29.19424
1714916963,43.35078,27.0099
1714916964,43.656,28.06008
1714916965,43.46734,28.32778
