et,brisque
1714917348,48.77661
1714917349,48.84622
1714917350,52.1025
1714917351,49.611
1714917352,49.83859
1714917353,49.60579
1714917354,49.8298
1714917355,49.80895
1714917356,49.53363
1714917357,49.57571
1714917358,49.56122
1714917359,49.95103
1714917360,49.9461
1714917361,49.0976
1714917362,48.48383
1714917363,48.58477
1714917364,48.45941
1714917365,47.9591
1714917366,48.36862
1714917367,47.86507
1714917368,48.03641
1714917369,47.85545
1714917370,48.03101
1714917371,48.11638
1714917372,47.87364
1714917373,48.08685
1714917374,47.97317
1714917375,47.59483
1714917376,47.52167
1714917377,47.12883
1714917378,47.68504
1714917379,47.71904
1714917380,47.93039
1714917381,47.98659
1714917382,47.81732
1714917383,48.19388
1714917384,48.54848
1714917385,48.6602
1714917386,48.97353
1714917387,79.46329
1714917388,78.72929
1714917389,78.17717
1714917390,80.46784
1714917391,79.22173
1714917392,78.65935
1714917393,78.45558
1714917394,79.88882
1714917395,78.47698
1714917396,78.34679
1714917397,81.27406
1714917398,78.54139
1714917399,78.57229
1714917400,78.17282
1714917401,80.77137
1714917402,75.3953
1714917403,74.59681
1714917404,74.06088
1714917405,73.71688
1714917406,73.65827
1714917407,73.67673
1714917408,73.64292
1714917409,73.36014
1714917410,78.50776
1714917411,77.85526
1714917412,78.17956
1714917413,80.577
1714917414,77.95733
1714917415,77.90824
1714917416,77.12149
1714917417,79.0506
1714917418,77.92274
1714917419,77.55941
1714917420,77.33867
1714917421,80.47533
1714917422,75.08673
1714917423,74.59429
1714917424,74.17597
1714917425,73.84623
1714917426,73.83271
1714917427,73.57486
1714917428,73.90908
1714917429,73.47198
1714917430,73.75064
1714917431,73.77584
1714917432,72.91253
1714917433,51.65455
1714917434,50.48066
1714917435,50.21468
1714917436,49.87649
1714917437,50.2504
1714917438,50.05834
1714917439,49.74539
1714917440,49.47112
1714917441,49.35192
1714917442,49.48829
1714917443,49.28903
1714917444,49.5436
1714917445,49.00597
1714917446,48.96659
1714917447,49.3094
1714917448,49.71392
1714917449,49.32174
1714917450,49.14046
1714917451,50.7534
1714917452,49.65996
1714917453,49.17461
1714917454,49.6173
1714917455,49.6726
1714917456,49.13023
1714917457,49.30836
1714917458,49.40877
1714917459,49.44457
1714917460,49.44067
1714917461,49.60909
1714917462,49.37957
1714917463,49.88195
1714917464,50.02471
1714917465,49.75514
1714917466,49.80042
1714917467,49.4969
1714917468,49.83774
1714917469,49.56701
1714917470,49.83481
1714917471,49.52242
1714917472,49.72931
1714917473,49.43006
1714917474,49.88116
1714917475,49.84527
1714917476,50.00935
1714917477,49.78099
1714917478,50.0146
1714917479,49.44075
1714917480,48.98829
1714917481,48.71091
1714917482,48.5088
1714917483,48.14268
1714917484,48.12532
1714917485,48.21855
1714917486,48.93823
1714917487,48.52994
1714917488,54.32199
1714917489,54.47701
1714917490,53.33811
1714917491,53.32313
1714917492,53.26836
1714917493,79.36946
1714917494,78.78882
1714917495,78.73493
1714917496,81.36762
1714917497,79.37496
1714917498,78.67967
1714917499,79.28325
1714917500,80.58375
1714917501,79.00982
1714917502,78.77748
1714917503,77.90108
1714917504,79.02176
1714917505,78.06749
1714917506,78.31566
1714917507,78.16908
1714917508,76.04001
1714917509,77.14835
1714917510,75.73067
1714917511,74.8586
1714917512,74.76283
1714917513,74.57874
1714917514,74.26113
1714917515,74.24911
1714917516,74.34445
1714917517,80.84765
1714917518,78.36606
1714917519,77.30661
1714917520,77.30156
1714917521,81.48311
1714917522,79.36188
1714917523,76.75348
1714917524,75.89155
1714917525,75.41175
1714917526,74.98965
1714917527,75.04381
1714917528,74.94845
1714917529,75.03485
1714917530,74.75387
1714917531,74.69339
1714917532,74.59563
1714917533,74.29032
1714917534,74.48197
1714917535,74.29439
1714917536,74.18192
1714917537,73.94971
1714917538,73.75997
1714917539,53.03448
1714917540,51.85028
1714917541,52.12339
1714917542,52.0294
1714917543,51.5519
1714917544,51.49291
1714917545,51.15356
1714917546,51.38842
1714917547,51.39405
1714917548,51.24987
1714917549,50.97134
1714917550,50.14749
1714917551,48.57588
1714917552,48.34006
1714917553,49.10977
1714917554,48.18807
1714917555,48.58583
1714917556,48.1469
1714917557,49.47546
1714917558,50.42741
1714917559,50.8397
1714917560,50.20222
1714917561,50.57179
1714917562,50.35071
1714917563,50.28193
1714917564,50.05753
1714917565,50.77491
1714917566,50.31953
1714917567,50.4406
1714917568,50.12432
1714917569,50.34852
1714917570,50.33071
1714917571,50.29405
1714917572,78.12496
1714917573,81.18495
1714917574,78.88898
1714917575,79.33315
1714917576,78.95537
1714917577,80.40907
1714917578,79.69093
1714917579,79.19339
1714917580,82.14051
1714917581,79.29307
1714917582,78.83825
1714917583,78.31383
1714917584,80.80162
1714917585,79.33148
1714917586,76.19231
1714917587,75.03564
1714917588,74.71237
1714917589,74.96698
