et,brisque,piqe
1714917348,48.77661,39.0127
1714917349,48.84622,39.12813
1714917350,52.1025,40.59373
1714917351,49.611,39.66472
1714917352,49.83859,39.4001
1714917353,49.60579,40.22885
1714917354,49.8298,39.50653
1714917355,49.80895,39.61184
1714917356,49.53363,38.51463
1714917357,49.57571,38.42866
1714917358,49.56122,40.62732
1714917359,49.95103,39.5131
1714917360,49.9461,39.22925
1714917361,49.0976,38.64611
1714917362,48.48383,40.0581
1714917363,48.58477,40.22365
1714917364,48.45941,39.26696
1714917365,47.9591,38.7871
1714917366,48.36862,40.78048
1714917367,47.86507,40.14491
1714917368,48.03641,39.97801
1714917369,47.85545,39.77409
1714917370,48.03101,39.44452
1714917371,48.11638,40.47855
1714917372,47.87364,38.27614
1714917373,48.08685,40.37581
1714917374,47.97317,39.47017
1714917375,47.59483,38.15217
1714917376,47.52167,38.52731
1714917377,47.12883,38.97582
1714917378,47.68504,39.18161
1714917379,47.71904,38.64189
1714917380,47.93039,38.3358
1714917381,47.98659,39.19784
1714917382,47.81732,38.75164
1714917383,48.19388,38.69385
1714917384,48.54848,38.34246
1714917385,48.6602,39.71228
1714917386,48.97353,39.40594
1714917387,79.46329,50.32886
1714917388,78.72929,47.2249
1714917389,78.17717,49.13924
1714917390,80.46784,48.46708
1714917391,79.22173,47.77143
1714917392,78.65935,47.88095
1714917393,78.45558,49.14611
1714917394,79.88882,48.82331
1714917395,78.47698,49.85381
1714917396,78.34679,48.40805
1714917397,81.27406,48.28521
1714917398,78.54139,49.21922
1714917399,78.57229,47.03417
1714917400,78.17282,47.74164
1714917401,80.77137,49.233
1714917402,75.3953,56.34742
1714917403,74.59681,55.08508
1714917404,74.06088,55.77281
1714917405,73.71688,54.47007
1714917406,73.65827,55.58482
1714917407,73.67673,54.77263
1714917408,73.64292,54.94693
1714917409,73.36014,54.74993
1714917410,78.50776,47.78969
1714917411,77.85526,48.14212
1714917412,78.17956,47.32459
1714917413,80.577,49.259
1714917414,77.95733,46.7228
1714917415,77.90824,48.69575
1714917416,77.12149,47.64052
1714917417,79.0506,47.96214
1714917418,77.92274,48.30995
1714917419,77.55941,48.04176
1714917420,77.33867,48.01808
1714917421,80.47533,49.88425
1714917422,75.08673,56.35433
1714917423,74.59429,56.61829
1714917424,74.17597,54.75591
1714917425,73.84623,55.59245
1714917426,73.83271,55.89403
1714917427,73.57486,55.74976
1714917428,73.90908,55.13773
