fps,et,screenshots_num
11,1719240632,22
19,1719240633,43
19,1719240634,42
19,1719240635,41
20,1719240636,45
20,1719240637,46
20,1719240638,47
19,1719240639,48
21,1719240640,46
18,1719240641,44
19,1719240642,42
20,1719240643,48
12,1719240644,52
4,1719240645,55
1,1719240646,57
0,1719240647,57
3,1719240648,57
15,1719240649,48
15,1719240650,48
16,1719240651,44
17,1719240652,45
14,1719240653,47
16,1719240654,44
16,1719240655,45
17,1719240656,44
15,1719240657,46
17,1719240658,43
16,1719240659,44
16,1719240660,45
17,1719240661,45
14,1719240662,46
16,1719240663,45
14,1719240664,48
16,1719240665,44
15,1719240666,47
14,1719240667,46
15,1719240668,48
14,1719240669,46
16,1719240670,46
14,1719240671,46
16,1719240672,45
15,1719240673,45
15,1719240674,45
15,1719240675,46
15,1719240676,46
15,1719240677,47
14,1719240678,47
16,1719240679,44
15,1719240680,47
15,1719240681,46
14,1719240682,46
16,1719240683,45
15,1719240684,45
15,1719240685,46
15,1719240686,45
15,1719240687,46
15,1719240688,43
15,1719240689,48
15,1719240690,45
15,1719240691,47
15,1719240692,46
15,1719240693,47
15,1719240694,49
15,1719240695,44
15,1719240696,46
15,1719240697,46
15,1719240698,46
14,1719240699,46
15,1719240700,45
14,1719240701,44
14,1719240702,47
15,1719240703,44
15,1719240704,44
15,1719240705,46
14,1719240706,47
16,1719240707,46
14,1719240708,44
15,1719240709,46
15,1719240710,48
14,1719240711,48
16,1719240712,46
14,1719240713,45
16,1719240714,45
14,1719240715,45
16,1719240716,46
15,1719240717,47
15,1719240718,45
15,1719240719,46
14,1719240720,45
15,1719240721,45
15,1719240722,48
15,1719240723,48
14,1719240724,46
16,1719240725,45
15,1719240726,47
14,1719240727,46
16,1719240728,45
15,1719240729,47
14,1719240730,47
16,1719240731,45
14,1719240732,45
16,1719240733,46
15,1719240734,45
14,1719240735,46
16,1719240736,44
14,1719240737,47
16,1719240738,44
14,1719240739,46
16,1719240740,47
15,1719240741,43
14,1719240742,48
16,1719240743,46
15,1719240744,44
15,1719240745,45
15,1719240746,45
15,1719240747,43
14,1719240748,46
16,1719240749,45
14,1719240750,46
16,1719240751,45
14,1719240752,49
16,1719240753,46
14,1719240754,45
16,1719240755,47
15,1719240756,49
14,1719240757,41
16,1719240758,40
15,1719240759,42
15,1719240760,43
14,1719240761,46
16,1719240762,47
15,1719240763,45
14,1719240764,43
16,1719240765,43
15,1719240766,45
14,1719240767,47
15,1719240768,47
16,1719240769,45
15,1719240770,46
15,1719240771,46
15,1719240772,47
15,1719240773,45
15,1719240774,44
14,1719240775,45
16,1719240776,44
14,1719240777,45
16,1719240778,47
14,1719240779,48
15,1719240780,43
14,1719240781,42
16,1719240782,44
15,1719240783,44
15,1719240784,47
15,1719240785,45
14,1719240786,50
16,1719240787,44
15,1719240788,48
14,1719240789,46
17,1719240790,43
21,1719240791,46
21,1719240792,48
20,1719240793,42
19,1719240794,44
20,1719240795,42
20,1719240796,43
20,1719240797,46
20,1719240798,45
19,1719240799,43
19,1719240800,42
20,1719240801,46
19,1719240802,43
20,1719240803,46
20,1719240804,44
20,1719240805,42
20,1719240806,44
19,1719240807,45
20,1719240808,46
21,1719240809,47
19,1719240810,47
19,1719240811,44
20,1719240812,45
19,1719240813,46
19,1719240814,46
20,1719240815,46
20,1719240816,44
20,1719240817,43
18,1719240818,46
20,1719240819,46
20,1719240820,46
20,1719240821,45
21,1719240822,47
13,1719240823,49
9,1719240824,51
9,1719240825,50
10,1719240826,50
16,1719240827,47
16,1719240828,44
17,1719240829,44
16,1719240830,46
17,1719240831,44
15,1719240832,43
16,1719240833,45
16,1719240834,42
16,1719240835,46
17,1719240836,46
14,1719240837,43
14,1719240838,46
16,1719240839,44
14,1719240840,47
15,1719240841,44
16,1719240842,44
15,1719240843,47
15,1719240844,45
14,1719240845,46
16,1719240846,45
14,1719240847,47
16,1719240848,44
14,1719240849,47
16,1719240850,44
15,1719240851,45
14,1719240852,46
16,1719240853,47
14,1719240854,46
15,1719240855,46
15,1719240856,49
15,1719240857,45
16,1719240858,46
14,1719240859,47
15,1719240860,42
16,1719240861,43
14,1719240862,44
16,1719240863,44
15,1719240864,48
14,1719240865,47
15,1719240866,44
16,1719240867,44
14,1719240868,47
16,1719240869,44
15,1719240870,46
14,1719240871,44
15,1719240872,48
15,1719240873,46
