et,brisque
1719240632,43.26227
1719240633,42.85261
1719240634,43.25982
1719240635,43.11529
1719240636,48.07153
1719240637,45.46648
1719240638,44.90587
1719240639,43.43807
1719240640,44.22213
1719240641,44.03984
1719240642,44.2857
1719240643,44.4649
1719240644,44.08588
1719240645,43.71444
1719240646,43.78168
1719240647,43.76005
1719240648,75.52887
1719240649,78.48691
1719240650,76.61292
1719240651,76.12495
1719240652,75.62504
1719240653,73.03656
1719240654,71.61546
1719240655,71.06495
1719240656,71.42521
1719240657,70.16351
1719240658,69.6485
1719240659,70.26185
1719240660,69.86088
1719240661,69.76153
1719240662,69.95677
1719240663,69.66081
1719240664,69.53965
1719240665,69.51375
1719240666,69.62638
1719240667,69.51603
1719240668,69.44203
1719240669,69.45013
1719240670,71.26716
1719240671,70.30014
1719240672,69.71802
1719240673,68.93767
1719240674,68.99208
1719240675,69.36564
1719240676,69.74085
1719240677,69.82005
1719240678,69.77553
1719240679,70.08006
1719240680,69.49754
1719240681,69.5891
1719240682,70.01391
1719240683,69.77145
1719240684,70.28689
1719240685,69.45392
1719240686,69.74014
1719240687,69.72677
1719240688,69.24326
1719240689,69.56144
1719240690,69.39103
1719240691,69.79113
1719240692,69.64798
1719240693,69.23007
1719240694,69.40384
1719240695,68.9771
1719240696,69.41126
1719240697,69.42337
1719240698,71.79773
1719240699,69.80466
1719240700,69.72988
1719240701,69.63524
1719240702,69.47842
1719240703,49.92494
1719240704,48.93879
1719240705,48.75054
1719240706,48.4341
1719240707,48.75071
1719240708,48.74962
1719240709,48.91712
1719240710,48.51708
1719240711,49.04946
1719240712,48.20726
1719240713,47.41512
1719240714,47.15836
1719240715,47.76059
1719240716,47.95812
1719240717,48.2278
1719240718,47.53872
1719240719,48.24942
1719240720,47.05172
1719240721,47.15648
1719240722,47.66801
1719240723,47.70426
1719240724,48.1678
1719240725,47.73399
1719240726,48.25852
1719240727,48.78451
1719240728,48.59429
1719240729,48.29682
1719240730,47.87486
1719240731,47.70124
1719240732,50.48794
1719240733,48.93185
1719240734,49.23446
1719240735,48.76537
1719240736,48.24643
1719240737,52.08225
1719240738,50.95411
1719240739,50.23992
1719240740,49.48745
1719240741,49.56394
1719240742,50.19755
1719240743,49.06902
1719240744,48.61876
1719240745,48.63243
1719240746,48.85079
1719240747,49.06703
1719240748,48.7674
1719240749,48.69969
1719240750,47.35224
1719240751,47.63417
1719240752,47.63738
1719240753,48.49511
1719240754,48.23543
1719240755,48.27109
1719240756,48.44806
1719240757,48.48654
1719240758,48.49474
1719240759,47.90067
1719240760,48.16338
1719240761,48.28135
1719240762,48.2596
1719240763,49.01397
1719240764,49.33373
1719240765,48.63017
1719240766,49.02956
1719240767,48.30692
1719240768,48.74243
1719240769,48.93464
1719240770,50.79203
1719240771,50.60424
1719240772,49.32809
1719240773,50.43473
1719240774,50.36105
1719240775,50.00596
1719240776,50.24805
1719240777,49.55751
1719240778,49.35341
1719240779,49.33444
1719240780,49.36179
1719240781,49.47299
1719240782,48.91146
1719240783,49.22306
1719240784,49.3025
1719240785,48.79524
1719240786,48.90129
1719240787,49.36143
1719240788,49.25849
1719240789,49.26203
1719240790,48.67519
1719240791,48.91637
1719240792,48.80303
1719240793,48.81783
1719240794,48.48572
1719240795,49.13251
1719240796,48.95022
1719240797,49.01199
1719240798,49.31351
1719240799,49.39208
1719240800,49.23049
1719240801,48.9142
1719240802,49.58433
1719240803,48.63756
1719240804,49.22315
1719240805,49.34164
1719240806,49.18084
1719240807,48.80824
1719240808,48.7146
1719240809,49.12221
1719240810,49.06364
1719240811,49.98846
1719240812,49.2007
1719240813,49.16475
1719240814,49.19411
1719240815,49.07875
1719240816,48.56931
1719240817,49.08471
1719240818,49.37409
1719240819,49.13514
1719240820,49.1533
1719240821,48.69808
1719240822,48.72785
1719240823,50.70164
1719240824,49.05968
1719240825,48.301
1719240826,79.46374
1719240827,78.42478
1719240828,77.15749
1719240829,76.66906
1719240830,77.20062
1719240831,76.87958
1719240832,75.86244
1719240833,72.7829
1719240834,71.92472
1719240835,71.66842
1719240836,71.38734
1719240837,70.65791
1719240838,70.32478
1719240839,70.36169
1719240840,70.76247
1719240841,70.32107
1719240842,69.92348
1719240843,69.70858
1719240844,70.27928
1719240845,69.40543
1719240846,69.5131
1719240847,69.52953
1719240848,69.33789
1719240849,69.2753
1719240850,69.09184
1719240851,68.92646
1719240852,69.06039
1719240853,68.96551
1719240854,70.30056
1719240855,68.88896
1719240856,68.82105
1719240857,68.74981
1719240858,68.75862
1719240859,69.66956
1719240860,70.54761
1719240861,69.71197
1719240862,69.38049
1719240863,69.96184
1719240864,69.1339
1719240865,68.64784
1719240866,68.71533
1719240867,68.79663
1719240868,68.55144
1719240869,68.28439
1719240870,69.02608
1719240871,68.76922
1719240872,68.80908
1719240873,68.19023
