et,brisque
1719222249,42.31285
1719222250,41.93491
1719222251,42.95733
1719222252,43.9658
1719222253,42.3456
1719222254,41.8346
1719222255,42.38475
1719222256,42.35878
1719222257,42.4157
1719222258,45.17212
1719222259,43.41158
1719222260,42.2392
1719222261,43.12966
1719222262,42.30413
1719222263,43.46788
1719222264,43.51777
1719222265,49.87051
1719222266,49.05683
1719222267,48.31837
1719222268,48.07744
1719222269,47.89147
1719222270,48.07928
1719222271,48.0764
1719222272,47.90838
1719222273,48.10526
1719222274,47.58701
1719222275,47.84015
1719222276,48.36476
1719222277,47.18946
1719222278,46.22231
1719222279,46.23974
1719222280,51.84332
1719222281,49.01762
1719222282,48.66796
1719222283,48.29295
1719222284,48.09965
1719222285,48.1132
1719222286,47.93435
1719222287,47.86796
1719222288,47.82973
1719222289,47.56626
1719222290,47.63846
1719222291,51.03542
1719222292,47.8369
1719222293,46.39473
1719222294,46.28255
1719222295,45.98534
1719222296,49.0316
1719222297,49.81997
1719222298,48.17745
1719222299,47.97816
1719222300,48.05174
1719222301,47.48144
1719222302,48.0424
1719222303,47.62619
1719222304,47.50152
1719222305,47.13474
1719222306,46.82167
1719222307,46.31569
1719222308,46.4114
1719222309,46.91109
1719222310,46.19584
1719222311,46.95371
1719222312,45.37055
1719222313,45.36964
1719222314,44.91216
1719222315,44.79223
1719222316,45.46187
1719222317,44.86086
1719222318,44.56094
1719222319,43.3805
1719222320,43.14207
1719222321,43.9324
1719222322,42.78303
1719222323,43.32689
1719222324,43.60094
1719222325,43.85194
1719222326,42.87446
1719222327,43.29109
1719222328,42.54925
1719222329,44.79683
1719222330,45.01501
1719222331,44.21968
1719222332,44.20342
1719222333,43.7881
1719222334,43.29841
1719222335,44.15261
1719222336,43.81129
1719222337,43.97462
1719222338,43.18547
1719222339,43.29854
1719222340,43.39869
1719222341,43.40773
1719222342,43.27026
1719222343,43.35362
1719222344,43.28851
1719222345,43.22102
1719222346,43.06801
1719222347,44.57411
1719222348,44.15742
1719222349,44.72256
1719222350,46.26518
1719222351,44.00032
1719222352,43.2963
1719222353,43.52923
1719222354,42.53842
1719222355,41.79139
1719222356,42.20645
1719222357,43.11265
1719222358,42.55099
1719222359,43.45855
1719222360,43.52875
1719222361,43.11087
1719222362,43.30948
1719222363,43.08252
1719222364,42.69843
1719222365,44.2578
1719222366,43.38094
1719222367,43.40799
1719222368,49.29448
1719222369,47.13604
1719222370,47.82117
1719222371,47.84606
1719222372,47.04173
1719222373,46.87603
1719222374,47.15921
1719222375,47.01908
1719222376,47.12146
1719222377,46.48303
1719222378,47.73201
1719222379,47.47681
1719222380,47.90681
1719222381,46.8947
1719222382,47.15747
1719222383,46.38424
1719222384,46.13291
1719222385,45.80906
1719222386,46.11514
1719222387,45.75296
1719222388,45.86808
1719222389,45.80437
1719222390,46.40502
1719222391,45.99366
1719222392,46.13835
1719222393,45.55133
1719222394,45.63429
1719222395,46.88195
1719222396,46.66024
1719222397,45.80759
1719222398,46.02628
1719222399,45.57644
1719222400,46.16901
1719222401,45.92576
1719222402,45.73742
1719222403,45.07365
1719222404,45.43626
1719222405,45.64013
1719222406,45.66187
1719222407,45.51512
1719222408,46.00205
1719222409,45.67333
1719222410,45.55532
1719222411,45.25962
1719222412,45.58965
1719222413,45.67465
1719222414,45.3431
1719222415,45.48355
1719222416,45.5293
1719222417,46.01354
1719222418,46.03768
1719222419,46.27272
1719222420,45.6764
1719222421,45.45198
1719222422,45.53945
1719222423,45.67109
1719222424,45.99205
1719222425,46.4654
1719222426,46.29389
1719222427,46.37145
1719222428,45.61608
1719222429,46.04009
1719222430,46.01929
1719222431,46.03561
1719222432,46.29061
1719222433,44.63828
1719222434,43.9061
1719222435,44.17229
1719222436,43.82932
1719222437,43.92325
1719222438,43.8117
1719222439,49.10058
1719222440,46.17237
1719222441,44.62545
1719222442,45.23886
1719222443,43.94031
1719222444,43.78129
1719222445,44.03438
1719222446,43.65615
1719222447,44.31882
1719222448,43.46946
1719222449,43.87159
1719222450,43.78916
1719222451,43.79084
1719222452,43.59273
1719222453,43.78594
1719222454,43.22865
1719222455,43.55391
1719222456,43.56064
1719222457,43.52655
1719222458,43.67295
1719222459,43.56302
1719222460,43.54949
1719222461,43.61556
1719222462,43.52653
1719222463,43.39366
1719222464,43.10885
1719222465,42.97722
1719222466,43.1788
1719222467,43.48308
1719222468,43.34449
1719222469,43.15676
1719222470,42.7965
1719222471,42.85188
1719222472,43.37466
1719222473,43.27001
1719222474,42.48367
1719222475,43.24691
1719222476,43.31281
1719222477,43.54687
1719222478,42.99426
1719222479,43.30989
1719222480,44.11334
1719222481,43.13969
1719222482,43.62428
1719222483,43.19696
1719222484,42.59236
1719222485,43.47551
1719222486,43.93798
1719222487,43.33681
1719222488,43.62493
1719222489,43.76398
1719222490,43.75217
