et,brisque,piqe
1719222249,42.31285,23.96852
1719222250,41.93491,24.37493
1719222251,42.95733,24.09019
1719222252,43.9658,24.91625
1719222253,42.3456,24.77156
1719222254,41.8346,24.48937
1719222255,42.38475,25.26712
1719222256,42.35878,24.28687
1719222257,42.4157,25.34147
1719222258,45.17212,26.40932
1719222259,43.41158,23.97785
1719222260,42.2392,21.67238
1719222261,43.12966,22.13294
1719222262,42.30413,22.21647
1719222263,43.46788,24.47608
1719222264,43.51777,25.01232
1719222265,49.87051,38.79067
1719222266,49.05683,39.02968
1719222267,48.31837,37.37454
1719222268,48.07744,36.67353
1719222269,47.89147,38.04842
1719222270,48.07928,35.62938
1719222271,48.0764,36.41512
1719222272,47.90838,37.26788
1719222273,48.10526,37.66655
1719222274,47.58701,36.30222
1719222275,47.84015,36.90997
1719222276,48.36476,29.54209
1719222277,47.18946,30.12177
1719222278,46.22231,29.07806
1719222279,46.23974,28.42327
1719222280,51.84332,39.74371
1719222281,49.01762,38.5268
1719222282,48.66796,38.82223
1719222283,48.29295,38.53772
1719222284,48.09965,37.19515
1719222285,48.1132,38.45704
1719222286,47.93435,37.67337
1719222287,47.86796,38.08213
1719222288,47.82973,37.67814
1719222289,47.56626,37.52828
1719222290,47.63846,37.31477
1719222291,51.03542,30.475
1719222292,47.8369,29.1791
1719222293,46.39473,28.31355
1719222294,46.28255,27.62659
1719222295,45.98534,28.54768
1719222296,49.0316,38.44878
1719222297,49.81997,38.7353
1719222298,48.17745,37.38648
1719222299,47.97816,38.14527
1719222300,48.05174,36.64409
1719222301,47.48144,37.46695
1719222302,48.0424,38.67722
1719222303,47.62619,38.11356
1719222304,47.50152,37.30961
1719222305,47.13474,37.65323
1719222306,46.82167,36.79664
1719222307,46.31569,35.88672
1719222308,46.4114,36.76892
1719222309,46.91109,28.62248
1719222310,46.19584,26.25756
1719222311,46.95371,28.03083
1719222312,45.37055,27.63945
1719222313,45.36964,28.85191
1719222314,44.91216,25.89542
1719222315,44.79223,27.21408
1719222316,45.46187,27.94178
1719222317,44.86086,27.18875
1719222318,44.56094,27.92676
1719222319,43.3805,25.89725
1719222320,43.14207,26.16793
1719222321,43.9324,26.81237
1719222322,42.78303,24.57147
1719222323,43.32689,25.08699
1719222324,43.60094,24.56547
1719222325,43.85194,24.53673
1719222326,42.87446,24.90713
1719222327,43.29109,25.35894
1719222328,42.54925,24.19623
1719222329,44.79683,26.06161
1719222330,45.01501,25.51649
1719222331,44.21968,24.93799
1719222332,44.20342,24.74893
1719222333,43.7881,25.73206
1719222334,43.29841,24.93053
1719222335,44.15261,26.33447
1719222336,43.81129,26.11909
1719222337,43.97462,25.78453
1719222338,43.18547,23.89014
1719222339,43.29854,24.75283
1719222340,43.39869,25.19293
1719222341,43.40773,25.81146
1719222342,43.27026,24.50153
1719222343,43.35362,25.46494
1719222344,43.28851,25.19826
1719222345,43.22102,23.74932
1719222346,43.06801,22.8105
1719222347,44.57411,25.66824
1719222348,44.15742,25.22242
1719222349,44.72256,26.42367
1719222350,46.26518,29.095
1719222351,44.00032,25.80507
1719222352,43.2963,25.08689
1719222353,43.52923,23.41329
1719222354,42.53842,23.41287
1719222355,41.79139,24.65496
1719222356,42.20645,23.38755
1719222357,43.11265,23.88133
1719222358,42.55099,24.4577
1719222359,43.45855,23.1876
1719222360,43.52875,23.94715
1719222361,43.11087,23.7991
1719222362,43.30948,25.88863
1719222363,43.08252,25.80576
1719222364,42.69843,23.7988
1719222365,44.2578,24.61957
1719222366,43.38094,25.26706
1719222367,43.40799,25.02898
1719222368,49.29448,37.72127
1719222369,47.13604,37.31687
1719222370,47.82117,37.0252
1719222371,47.84606,36.55762
1719222372,47.04173,36.8939
1719222373,46.87603,36.72392
1719222374,47.15921,35.47324
1719222375,47.01908,37.01398
1719222376,47.12146,36.49908
1719222377,46.48303,36.78834
1719222378,47.73201,35.53092
1719222379,47.47681,37.96407
1719222380,47.90681,29.312
1719222381,46.8947,27.77943
1719222382,47.15747,28.52965
1719222383,46.38424,26.63795
1719222384,46.13291,26.78521
1719222385,45.80906,27.46588
1719222386,46.11514,27.48858
1719222387,45.75296,26.40438
1719222388,45.86808,26.87498
1719222389,45.80437,26.69544
1719222390,46.40502,28.15096
1719222391,45.99366,26.735
