et,brisque
1716564037,55.79377
1716564038,55.43303
1716564039,54.61753
1716564040,57.14936
1716564041,53.09053
1716564042,51.71124
1716564043,51.86927
1716564044,52.32765
1716564045,52.11002
1716564046,53.37676
1716564047,52.45303
1716564048,52.97811
1716564049,49.92972
1716564050,52.88692
1716564051,52.25986
1716564052,52.23296
1716564053,50.89302
1716564054,52.40159
1716564055,53.00678
1716564056,50.95783
1716564057,51.65032
1716564058,50.06926
1716564059,50.63944
1716564060,50.03984
1716564061,50.24798
1716564062,50.22251
1716564063,49.52827
1716564064,51.09602
1716564065,51.69412
1716564066,50.77477
1716564067,50.65572
1716564068,50.39901
1716564069,50.55905
1716564070,51.1974
1716564071,50.55225
1716564072,50.77484
1716564073,50.67587
1716564074,49.59788
1716564075,50.93841
1716564076,49.70124
1716564077,50.35969
1716564078,50.15743
1716564079,50.17084
1716564080,50.35337
1716564081,49.58714
1716564082,50.12482
1716564083,50.45824
1716564084,50.43844
1716564085,50.36481
1716564086,50.70193
1716564087,49.95693
1716564088,50.41807
1716564089,50.34319
1716564090,50.3569
1716564091,50.74587
1716564092,50.38948
1716564093,49.42346
1716564094,49.50163
1716564095,50.71067
1716564096,50.73506
1716564097,50.80952
1716564098,49.5526
1716564099,49.73779
1716564100,49.52197
1716564101,49.96696
1716564102,49.55737
1716564103,49.96529
1716564104,50.06616
1716564105,50.35134
1716564106,49.56839
1716564107,50.60044
1716564108,49.67121
1716564109,49.68334
1716564110,49.21756
1716564111,49.46601
1716564112,49.16222
1716564113,49.35902
1716564114,49.74898
1716564115,50.85927
1716564116,51.36488
1716564117,50.79472
1716564118,51.30949
1716564119,50.53089
1716564120,50.56038
1716564121,49.77751
1716564122,49.8834
1716564123,49.94722
1716564124,49.52353
1716564125,56.41938
1716564126,51.83057
1716564127,50.5658
1716564128,48.96737
1716564129,48.7368
1716564130,49.71924
1716564131,48.88698
1716564132,48.81074
1716564133,49.45281
1716564134,50.33852
1716564135,49.39577
1716564136,49.18917
1716564137,49.11517
1716564138,49.77028
1716564139,48.93734
1716564140,50.1651
1716564141,50.45458
1716564142,49.29016
1716564143,49.80919
1716564144,48.88657
1716564145,49.89141
1716564146,49.77591
1716564147,52.6201
1716564148,51.01334
1716564149,51.06689
1716564150,52.53964
1716564151,51.09836
1716564152,51.06634
1716564153,56.39162
1716564154,49.8352
1716564155,49.4122
1716564156,50.66803
1716564157,50.51729
1716564158,50.36409
1716564159,49.43073
1716564160,50.35369
1716564161,50.37665
1716564162,49.61289
1716564163,50.33896
1716564164,50.74484
1716564165,50.04457
1716564166,50.24958
1716564167,49.87004
1716564168,49.50327
1716564169,48.92156
1716564170,48.96285
1716564171,50.71327
1716564172,49.97609
1716564173,49.67501
1716564174,49.71653
1716564175,49.73972
1716564176,49.18247
1716564177,48.54404
1716564178,48.51998
1716564179,50.18167
1716564180,50.61169
1716564181,48.97208
1716564182,49.83834
1716564183,50.72795
1716564184,50.56264
1716564185,50.54382
1716564186,49.53917
1716564187,50.12204
1716564188,49.46478
1716564189,50.44863
1716564190,48.16665
1716564191,50.27599
1716564192,49.9083
1716564193,48.47974
1716564194,48.51983
1716564195,49.72435
1716564196,49.59718
1716564197,49.36889
1716564198,48.25907
1716564199,47.64243
1716564200,48.74084
1716564201,48.34638
1716564202,48.47695
1716564203,48.94334
1716564204,47.56352
1716564205,48.26832
1716564206,47.64338
1716564207,47.51464
1716564208,48.34555
1716564209,48.11431
1716564210,105.61188
1716564211,49.3557
1716564212,49.36351
1716564213,51.63654
1716564214,49.636
1716564215,49.27336
1716564216,48.49424
1716564217,48.10721
1716564218,49.69099
1716564219,48.45718
1716564220,48.19381
1716564221,48.4301
1716564222,48.54965
1716564223,47.96185
1716564224,48.33049
1716564225,48.9981
1716564226,48.69044
1716564227,48.63618
1716564228,48.13343
1716564229,50.6462
1716564230,48.6521
1716564231,50.63928
1716564232,50.1764
1716564233,50.73632
1716564234,49.76432
1716564235,47.69486
1716564236,48.64541
1716564237,47.97523
1716564238,48.00123
1716564239,46.61292
1716564240,46.19185
1716564241,46.24965
1716564242,48.2219
1716564243,47.40461
1716564244,47.93399
1716564245,46.68445
1716564246,46.60334
1716564247,46.60666
1716564248,48.66053
1716564249,48.28842
1716564250,48.00886
1716564251,48.64874
1716564252,47.77066
1716564253,48.04427
1716564254,48.06699
1716564255,50.35087
1716564256,50.08885
1716564257,49.76874
1716564258,50.51237
1716564259,48.64249
1716564260,50.60295
1716564261,50.41931
1716564262,54.49287
1716564263,51.76281
1716564264,48.427
1716564265,50.50983
1716564266,49.57444
1716564267,49.74681
1716564268,48.91123
1716564269,49.93315
1716564270,50.05616
1716564271,49.80911
1716564272,48.70553
1716564273,46.40961
1716564274,47.64586
1716564275,47.21207
1716564276,46.13862
1716564277,46.11688
1716564278,46.10769
