bps,et
1072880,1716564037
950480,1716564038
923040,1716564039
1008480,1716564040
1023360,1716564041
1073920,1716564042
1107200,1716564043
1161120,1716564044
1219520,1716564045
1265600,1716564046
1332320,1716564047
1355120,1716564048
1426800,1716564049
1451600,1716564050
1510800,1716564051
1562960,1716564052
1564320,1716564053
1574720,1716564054
1596880,1716564055
1604080,1716564056
1633440,1716564057
1724240,1716564058
1709760,1716564059
173512000,1716564060
1813360,1716564061
1859760,1716564062
1932160,1716564063
1961760,1716564064
2030800,1716564065
1913120,1716564066
1947040,1716564067
1947040,1716564068
1985920,1716564069
1947200,1716564070
1934240,1716564071
1895520,1716564072
1956000,1716564073
1916080,1716564074
1999040,1716564075
1997440,1716564076
1957280,1716564077
1991120,1716564078
1999760,1716564079
2056719,1716564080
1939200,1716564081
1908000,1716564082
1901520,1716564083
1923840,1716564084
1960640,1716564085
1886960,1716564086
1882000,1716564087
1832000,1716564088
1898000,1716564089
1915040,1716564090
1900560,1716564091
1918000,1716564092
1883520,1716564093
1953600,1716564094
1954320,1716564096
1971680,1716564097
1982160,1716564098
1998160,1716564099
1968640,1716564100
1952000,1716564101
1955840,1716564103
1950640,1716564104
1917200,1716564105
1920720,1716564106
1932960,1716564107
1916240,1716564108
1950640,1716564109
1911440,1716564110
1929920,1716564111
1947840,1716564112
1943040,1716564113
1941680,1716564114
1941680,1716564115
1912000,1716564116
1909440,1716564117
1924560,1716564118
1921920,1716564119
1947520,1716564120
1924960,1716564121
1925440,1716564122
1912240,1716564123
1970640,1716564124
1979280,1716564125
1942960,1716564126
1972080,1716564128
1945920,1716564129
1957600,1716564130
1973200,1716564131
1941040,1716564132
1999040,1716564133
1972000,1716564134
1973440,1716564135
1949920,1716564136
1980800,1716564137
1982240,1716564138
1963200,1716564139
1962000,1716564140
1896880,1716564141
1929120,1716564142
1945120,1716564143
1963840,1716564144
1952880,1716564145
1950160,1716564146
1944400,1716564147
1894000,1716564148
1846800,1716564149
1806320,1716564150
1755440,1716564151
1755440,1716564152
1721040,1716564153
1712000,1716564154
1728800,1716564156
1725360,1716564157
1766160,1716564158
1873760,1716564159
1874480,1716564160
1909200,1716564161
1907600,1716564163
1911760,1716564164
1952000,1716564165
1884480,1716564167
1913360,1716564168
1906960,1716564169
1942560,1716564170
1930160,1716564171
1894000,1716564172
1893280,1716564173
1925520,1716564174
1918240,1716564175
1938400,1716564176
1950320,1716564177
1966480,1716564178
1938480,1716564179
1920480,1716564180
1907680,1716564182
1878240,1716564183
1906240,1716564184
1918560,1716564185
1911920,1716564186
1919840,1716564187
1954320,1716564189
1952000,1716564190
1964640,1716564191
1977760,1716564192
1970480,1716564193
1897840,1716564194
1895520,1716564195
1918240,1716564196
1888720,1716564197
1917360,1716564199
1892000,1716564200
1886240,1716564201
1928480,1716564202
1944560,1716564203
1944560,1716564204
1929280,1716564205
1926880,1716564206
1943360,1716564207
1963920,1716564208
1952000,1716564209
1970160,1716564210
1977600,1716564211
1989360,1716564212
2029760,1716564213
1988480,1716564214
1952960,1716564215
1970080,1716564216
1986640,1716564218
1958160,1716564219
1939760,1716564220
1992000,1716564221
1999600,1716564222
2032000,1716564223
2098720,1716564224
1895920,1716564225
1831520,1716564226
1845280,1716564227
1832000,1716564228
1715200,1716564229
1678480,1716564230
1650960,1716564231
1531280,1716564232
1682480,1716564233
1719120,1716564234
1714640,1716564235
1716960,1716564236
1715760,1716564237
1750240,1716564238
1760400,1716564239
1739120,1716564240
1756560,1716564241
1777600,1716564242
1783360,1716564243
1740000,1716564244
1776720,1716564245
1825120,1716564246
1763200,1716564247
1800160,1716564248
1781600,1716564249
1772960,1716564250
1779840,1716564251
1779840,1716564252
1828320,1716564253
1788240,1716564254
1749600,1716564255
1761920,1716564256
1744800,1716564257
1736800,1716564259
1652080,1716564260
1602560,1716564261
1628720,1716564262
1603680,1716564263
1615680,1716564264
1663200,1716564265
1613680,1716564266
1600000,1716564267
1614160,1716564268
1600560,1716564269
1660720,1716564270
1660720,1716564271
1750880,1716564272
1806960,1716564273
1762960,1716564274
1863680,1716564275
1876560,1716564276
1932880,1716564277
1942000,1716564278
