et,brisque,piqe
1716564037,55.79377,32.22269
1716564038,55.43303,32.13643
1716564039,54.61753,32.14634
1716564040,57.14936,34.10988
1716564041,53.09053,30.7795
1716564042,51.71124,30.92083
1716564043,51.86927,30.11035
1716564044,52.32765,31.63128
1716564045,52.11002,31.3425
1716564046,53.37676,29.80968
1716564047,52.45303,31.78058
1716564048,52.97811,32.21841
1716564049,49.92972,30.13598
1716564050,52.88692,31.95781
1716564051,52.25986,30.41479
1716564052,52.23296,30.84421
1716564053,50.89302,31.56952
1716564054,52.40159,30.91982
1716564055,53.00678,31.66163
1716564056,50.95783,31.16224
1716564057,51.65032,32.39974
1716564058,50.06926,30.2989
1716564059,50.63944,30.32965
1716564060,50.03984,30.93471
1716564061,50.24798,31.07129
1716564062,50.22251,31.55957
1716564063,49.52827,30.40181
1716564064,51.09602,30.89033
1716564065,51.69412,31.63613
1716564066,50.77477,30.23911
1716564067,50.65572,31.37097
1716564068,50.39901,31.24191
1716564069,50.55905,30.31766
1716564070,51.1974,29.53786
1716564071,50.55225,28.7922
1716564072,50.77484,31.82042
1716564073,50.67587,30.71624
1716564074,49.59788,29.45233
1716564075,50.93841,29.59803
1716564076,49.70124,30.25621
1716564077,50.35969,31.51944
1716564078,50.15743,30.39398
1716564079,50.17084,30.31579
1716564080,50.35337,29.12291
1716564081,49.58714,28.91527
1716564082,50.12482,31.5556
1716564083,50.45824,31.39559
1716564084,50.43844,30.74988
1716564085,50.36481,31.14574
1716564086,50.70193,31.88438
1716564087,49.95693,30.57197
1716564088,50.41807,31.37403
1716564089,50.34319,31.37282
1716564090,50.3569,31.51178
1716564091,50.74587,30.89884
1716564092,50.38948,30.25919
1716564093,49.42346,30.63317
1716564094,49.50163,30.44156
1716564095,50.71067,31.0093
1716564096,50.73506,30.64957
1716564097,50.80952,30.32654
1716564098,49.5526,29.6329
1716564099,49.73779,30.83399
1716564100,49.52197,30.83628
1716564101,49.96696,31.68562
1716564102,49.55737,30.09247
1716564103,49.96529,29.51814
1716564104,50.06616,30.46838
1716564105,50.35134,30.79801
1716564106,49.56839,29.45048
1716564107,50.60044,32.55166
1716564108,49.67121,32.08187
1716564109,49.68334,32.81165
1716564110,49.21756,30.94536
1716564111,49.46601,30.2779
1716564112,49.16222,30.75956
1716564113,49.35902,30.6893
1716564114,49.74898,31.62906
1716564115,50.85927,32.85398
1716564116,51.36488,32.5581
1716564117,50.79472,31.5659
1716564118,51.30949,31.9575
1716564119,50.53089,32.25916
1716564120,50.56038,32.39061
1716564121,49.77751,31.10713
1716564122,49.8834,29.4055
1716564123,49.94722,30.111
1716564124,49.52353,29.95617
1716564125,56.41938,18.62123
1716564126,51.83057,31.79026
1716564127,50.5658,31.55739
1716564128,48.96737,29.42067
1716564129,48.7368,29.24997
