fps,et,screenshots_num
2,1718547665,5
16,1718547666,40
16,1718547667,41
13,1718547668,47
15,1718547669,43
13,1718547670,46
10,1718547671,47
12,1718547672,47
16,1718547673,42
17,1718547674,41
16,1718547675,42
16,1718547676,42
16,1718547677,44
15,1718547678,42
16,1718547679,43
10,1718547680,47
14,1718547681,46
10,1718547682,50
14,1718547683,44
16,1718547684,42
17,1718547685,43
16,1718547686,44
16,1718547687,43
16,1718547688,43
16,1718547689,41
16,1718547690,43
13,1718547691,47
14,1718547692,45
15,1718547693,43
14,1718547694,44
10,1718547695,47
10,1718547696,49
15,1718547697,42
16,1718547698,42
17,1718547699,42
16,1718547700,42
17,1718547701,43
16,1718547702,41
17,1718547703,42
16,1718547704,42
14,1718547705,46
13,1718547706,48
15,1718547707,42
12,1718547708,47
11,1718547709,49
10,1718547710,48
16,1718547711,42
16,1718547712,43
17,1718547713,41
16,1718547714,42
16,1718547715,43
17,1718547716,43
16,1718547717,42
16,1718547718,43
14,1718547719,44
16,1718547720,44
9,1718547721,47
11,1718547722,47
15,1718547723,43
17,1718547724,43
16,1718547725,41
16,1718547726,43
15,1718547727,43
14,1718547728,43
15,1718547729,46
13,1718547730,45
13,1718547731,46
12,1718547732,46
8,1718547733,49
16,1718547734,43
16,1718547735,43
17,1718547736,43
16,1718547737,41
16,1718547738,43
17,1718547739,41
16,1718547740,42
15,1718547741,45
13,1718547742,44
12,1718547743,46
13,1718547744,45
9,1718547745,49
14,1718547746,44
15,1718547747,43
16,1718547748,40
17,1718547749,44
17,1718547750,42
16,1718547751,42
16,1718547752,41
17,1718547753,43
15,1718547754,44
15,1718547755,44
13,1718547756,44
14,1718547757,38
14,1718547758,38
10,1718547759,45
8,1718547760,49
15,1718547761,44
17,1718547762,43
16,1718547763,43
17,1718547764,42
16,1718547765,43
15,1718547766,41
17,1718547767,43
16,1718547768,42
15,1718547769,45
15,1718547770,43
14,1718547771,46
11,1718547772,46
11,1718547773,47
10,1718547774,50
14,1718547775,46
16,1718547776,43
16,1718547777,43
16,1718547778,42
16,1718547779,43
17,1718547780,44
16,1718547781,40
17,1718547782,43
16,1718547783,42
12,1718547784,48
15,1718547785,42
12,1718547786,48
10,1718547787,51
12,1718547788,47
16,1718547789,42
16,1718547790,44
17,1718547791,41
16,1718547792,41
16,1718547793,43
16,1718547794,42
16,1718547795,45
14,1718547796,41
15,1718547797,48
12,1718547798,46
15,1718547799,43
10,1718547800,49
10,1718547801,49
12,1718547802,50
15,1718547803,42
16,1718547804,43
17,1718547805,41
16,1718547806,45
17,1718547807,43
16,1718547808,40
16,1718547809,43
17,1718547810,40
16,1718547811,30
15,1718547812,39
13,1718547813,45
12,1718547814,46
10,1718547815,47
11,1718547816,48
16,1718547817,42
17,1718547818,43
16,1718547819,43
16,1718547820,42
17,1718547821,42
16,1718547822,41
16,1718547823,44
12,1718547824,46
13,1718547825,44
12,1718547826,48
10,1718547827,48
16,1718547828,42
16,1718547829,43
17,1718547830,41
16,1718547831,44
16,1718547832,41
17,1718547833,41
15,1718547834,43
10,1718547835,50
11,1718547836,47
12,1718547837,45
16,1718547838,42
17,1718547839,43
16,1718547840,41
16,1718547841,41
17,1718547842,42
16,1718547843,45
15,1718547844,44
14,1718547845,45
9,1718547846,51
10,1718547847,48
16,1718547848,44
16,1718547849,42
17,1718547850,41
16,1718547851,41
17,1718547852,44
15,1718547853,43
16,1718547854,43
14,1718547855,44
15,1718547856,43
11,1718547857,46
15,1718547858,44
12,1718547859,46
9,1718547860,49
14,1718547861,44
16,1718547862,43
16,1718547863,42
16,1718547864,41
17,1718547865,43
16,1718547866,43
17,1718547867,41
16,1718547868,42
13,1718547869,44
12,1718547870,46
15,1718547871,44
13,1718547872,45
11,1718547873,47
8,1718547874,48
15,1718547875,42
17,1718547876,42
16,1718547877,42
16,1718547878,42
17,1718547879,42
17,1718547880,41
16,1718547881,41
15,1718547882,42
15,1718547883,44
15,1718547884,43
11,1718547885,47
12,1718547886,47
10,1718547887,48
12,1718547888,47
16,1718547889,43
16,1718547890,43
16,1718547891,41
16,1718547892,43
17,1718547893,43
16,1718547894,40
17,1718547895,41
15,1718547896,45
15,1718547897,42
15,1718547898,45
9,1718547899,48
12,1718547900,48
15,1718547901,40
16,1718547902,40
16,1718547903,40
15,1718547904,42
15,1718547905,44
15,1718547906,45
