et,brisque,piqe
1718547666,76.52477,47.37319
1718547667,76.48662,49.13329
1718547668,78.53636,48.92939
1718547669,72.30976,56.10492
1718547670,71.72867,55.95586
1718547671,71.53145,56.79048
1718547672,78.09328,49.09072
1718547673,76.61599,48.06448
1718547674,75.89177,49.67901
1718547675,76.02081,47.58552
1718547676,78.19328,45.95821
1718547677,77.42179,50.0456
1718547678,76.96203,49.68812
1718547679,76.01664,48.68357
1718547680,72.95821,55.24473
1718547681,72.56633,56.04624
1718547682,72.38382,54.6414
1718547683,77.95212,46.88748
1718547684,76.77014,45.61884
1718547685,76.40558,50.78091
1718547686,76.23731,47.92933
1718547687,77.06884,47.97258
1718547688,76.33559,49.20014
1718547689,75.82756,45.33023
1718547690,78.55349,49.83114
1718547691,73.15486,58.29385
1718547692,72.34731,56.85462
1718547693,72.30026,55.74455
1718547694,71.03176,57.30485
1718547695,70.8727,56.00857
1718547696,78.81909,49.24108
1718547697,77.03141,46.16393
1718547698,77.00151,48.89364
1718547699,76.28576,48.31529
1718547700,79.03023,48.47898
1718547701,77.08562,46.25117
1718547702,76.25493,47.86017
1718547703,75.85201,49.52307
1718547704,77.4995,44.49781
1718547705,76.04533,46.7925
1718547706,75.59039,47.17632
1718547707,72.44919,55.21762
1718547708,71.82253,55.42323
1718547709,71.49691,55.14452
1718547710,78.99974,48.25628
1718547711,76.77965,50.07935
1718547712,76.00922,47.87464
1718547713,75.95861,47.6405
1718547714,78.59216,46.93279
1718547715,78.70631,48.9837
1718547716,77.49402,49.93502
1718547717,76.67108,46.25336
1718547718,77.87983,47.21001
1718547719,76.75455,49.13051
1718547720,76.44575,45.9807
1718547721,73.87572,54.86146
1718547722,79.47783,47.39264
1718547723,78.39907,47.17835
1718547724,77.69787,45.45232
1718547725,77.19481,45.25747
1718547726,79.40764,47.06894
1718547727,77.1695,46.70617
1718547728,77.04042,47.06081
1718547729,76.84832,46.01141
1718547730,73.41321,54.37153
1718547731,72.90713,55.99529
1718547732,72.83016,56.46633
1718547733,72.50677,55.34568
1718547734,78.21511,48.34386
1718547735,77.40875,48.96067
1718547736,77.15951,46.55215
1718547737,80.16146,47.97273
1718547738,77.45217,48.75269
1718547739,76.70353,48.62765
1718547740,76.28916,47.68314
1718547741,78.54834,47.32661
1718547742,76.64328,49.22777
1718547743,73.29652,54.41521
1718547744,72.64592,54.34111
1718547745,72.32321,55.37844
1718547746,78.6054,48.77812
1718547747,77.752,47.98651
1718547748,77.47565,46.93949
1718547749,77.0455,46.84934
1718547750,78.05136,46.07533
1718547751,77.09075,47.02981
1718547752,76.55014,45.72855
1718547753,79.12798,46.99724
1718547754,77.19856,48.72043
1718547755,76.35421,45.84026
1718547756,73.52752,53.10403
1718547757,72.75095,54.23289
1718547758,72.50877,54.99308
1718547759,72.31059,54.88528
1718547760,72.1208,54.99999
1718547761,77.83837,47.93064
1718547762,76.99377,47.17291
1718547763,77.035,46.26474
1718547764,79.91621,47.86546
1718547765,77.56083,50.51469
1718547766,76.57315,47.37849
1718547767,76.1219,46.76721
1718547768,78.53273,46.10401
1718547769,77.10991,46.26131
1718547770,77.2999,45.0134
1718547771,76.56758,47.99909
1718547772,73.51256,54.7785
1718547773,72.59097,54.31246
1718547774,72.59431,56.51488
1718547775,78.20055,49.61886
