et,brisque
1718637376,53.86249
1718637377,54.64936
1718637378,54.45887
1718637379,54.06576
1718637380,54.82291
1718637381,53.96724
1718637382,53.45466
1718637383,53.05415
1718637384,54.6421
1718637385,52.83978
1718637386,52.57028
1718637387,52.57516
1718637388,51.9259
1718637389,51.99623
1718637390,51.9817
1718637391,51.70009
1718637392,55.79213
1718637393,54.60728
1718637394,53.78202
1718637395,53.04816
1718637396,53.58732
1718637397,53.85963
1718637398,53.47657
1718637399,53.96675
1718637400,54.18188
1718637401,52.51796
1718637402,52.56054
1718637403,52.42188
1718637404,52.03173
1718637405,51.31262
1718637406,51.57597
1718637407,55.21832
1718637408,54.0256
1718637409,53.90938
1718637410,53.3647
1718637411,53.04081
1718637412,53.27683
1718637413,53.20664
1718637414,56.38009
1718637415,54.37812
1718637416,54.15124
1718637417,53.70649
1718637418,52.91404
1718637419,52.12103
1718637420,51.71034
1718637421,51.78383
1718637422,55.40002
1718637423,54.1737
1718637424,53.84319
1718637425,53.71598
1718637426,53.38439
1718637427,53.24329
1718637428,52.92536
1718637429,53.15641
1718637430,57.23072
1718637431,53.37541
1718637432,53.54289
1718637433,51.7621
1718637434,51.74349
1718637435,51.24165
1718637436,51.20478
1718637437,55.54848
1718637438,56.47385
1718637439,53.81259
1718637440,53.12552
1718637441,52.70949
1718637442,52.52751
1718637443,52.19189
1718637444,51.6713
1718637445,54.51124
1718637446,51.62827
1718637447,51.06044
1718637448,49.86947
1718637449,49.75582
1718637450,49.7286
1718637451,49.47793
1718637452,53.48537
1718637453,55.26658
1718637454,54.056
1718637455,53.72003
1718637456,53.92065
1718637457,53.3511
1718637458,53.14288
1718637459,53.05099
1718637460,56.13661
1718637461,52.75913
1718637462,51.38373
1718637463,51.56575
1718637464,50.8666
1718637465,50.75381
1718637466,50.53472
1718637467,51.01948
1718637468,54.37332
1718637469,54.13901
1718637470,53.50185
1718637471,53.28005
1718637472,52.72822
1718637473,53.11127
1718637474,52.82359
1718637475,52.85343
1718637476,52.70298
1718637477,52.69548
1718637478,52.41217
1718637479,52.8324
1718637480,53.97123
1718637481,53.28383
1718637482,52.63261
1718637483,51.82528
1718637484,51.52948
1718637485,51.36927
1718637486,56.86507
1718637487,55.3075
1718637488,52.74325
1718637489,53.06399
1718637490,53.47814
1718637491,53.55809
1718637492,53.04808
1718637493,53.26372
1718637494,52.82154
1718637495,53.16927
1718637496,54.07868
1718637497,52.14259
1718637498,51.5996
1718637499,51.43996
1718637500,51.05411
1718637501,51.14333
1718637502,54.35344
1718637503,53.45807
1718637504,53.6852
1718637505,53.56705
1718637506,53.26609
1718637507,52.82792
1718637508,52.53785
1718637509,51.96042
1718637510,53.91633
1718637511,52.17745
1718637512,51.82051
1718637513,51.71661
1718637514,51.29675
1718637515,51.04169
1718637516,50.9768
1718637517,72.15141
1718637518,53.51181
1718637519,53.21382
1718637520,53.30499
1718637521,53.52994
1718637522,53.17125
1718637523,53.23642
1718637524,52.54857
1718637525,53.73827
1718637526,52.39725
1718637527,52.29124
1718637528,51.76067
1718637529,51.23455
1718637530,51.12484
1718637531,55.00069
1718637532,54.23175
1718637533,54.02989
1718637534,53.41121
1718637535,53.12118
1718637536,53.12511
1718637537,53.02546
1718637538,52.72191
1718637539,56.52726
1718637540,53.27635
1718637541,52.69925
1718637542,51.26773
1718637543,51.29905
1718637544,51.5753
1718637545,51.29462
1718637546,56.00007
1718637547,54.97511
1718637548,53.37883
1718637549,53.42015
1718637550,53.44201
1718637551,52.9826
1718637552,52.56257
1718637553,52.59589
1718637554,52.27174
1718637555,53.73736
1718637556,52.54078
1718637557,52.09122
1718637558,51.98938
1718637559,51.47948
1718637560,51.62482
1718637561,51.40842
1718637562,69.95242
1718637563,55.63282
1718637564,55.03744
1718637565,54.43424
1718637566,54.66866
1718637567,54.21881
1718637568,54.39469
1718637569,54.02993
1718637570,58.4427
1718637571,54.56511
1718637572,53.61094
1718637573,53.04477
1718637574,53.28021
1718637575,52.60536
1718637576,52.62082
1718637577,52.53632
1718637578,52.03117
1718637579,51.92404
1718637580,56.44573
1718637581,54.50594
1718637582,54.37088
1718637583,53.84249
1718637584,53.99264
1718637585,53.57856
1718637586,53.55224
1718637587,53.60493
1718637588,53.52377
1718637589,53.30549
1718637590,55.61236
1718637591,53.76924
1718637592,52.86441
1718637593,52.20466
1718637594,52.50913
1718637595,51.99754
1718637596,51.75619
1718637597,57.00216
1718637598,54.78635
1718637599,54.51061
1718637600,54.47829
1718637601,54.43732
1718637602,54.76812
1718637603,53.82332
1718637604,54.1371
1718637605,57.2627
1718637606,53.05597
1718637607,52.59171
1718637608,52.03811
1718637609,51.0026
1718637610,50.81367
1718637611,50.46557
1718637612,55.79066
1718637613,54.89002
1718637614,53.67948
1718637615,53.41057
1718637616,52.8353
1718637617,52.77404
