fps,et,screenshots_num
18,1718637376,26
21,1718637377,33
20,1718637378,34
21,1718637379,36
21,1718637380,34
20,1718637381,36
21,1718637382,38
19,1718637383,38
16,1718637384,41
19,1718637385,38
20,1718637386,34
20,1718637387,38
20,1718637388,37
18,1718637389,40
13,1718637390,43
5,1718637391,51
22,1718637392,38
18,1718637393,40
16,1718637394,41
17,1718637395,41
16,1718637396,39
18,1718637397,39
20,1718637398,36
21,1718637399,38
18,1718637400,40
20,1718637401,37
19,1718637402,38
19,1718637403,38
18,1718637404,36
14,1718637405,43
11,1718637406,45
15,1718637407,44
21,1718637408,35
20,1718637409,36
16,1718637410,41
16,1718637411,40
16,1718637412,39
19,1718637413,37
20,1718637414,38
21,1718637415,36
22,1718637416,35
18,1718637417,37
20,1718637418,35
18,1718637419,40
13,1718637420,44
6,1718637421,32
24,1718637422,35
19,1718637423,36
16,1718637424,41
16,1718637425,41
16,1718637426,41
18,1718637427,39
22,1718637428,36
22,1718637429,36
16,1718637430,42
19,1718637431,36
19,1718637432,34
20,1718637433,38
19,1718637434,37
17,1718637435,41
14,1718637436,43
9,1718637437,47
17,1718637438,39
17,1718637439,40
16,1718637440,40
17,1718637441,42
17,1718637442,39
22,1718637443,34
21,1718637444,35
21,1718637445,36
21,1718637446,36
21,1718637447,35
21,1718637448,36
19,1718637449,37
15,1718637450,40
15,1718637451,42
9,1718637452,47
21,1718637453,39
18,1718637454,38
17,1718637455,39
21,1718637456,36
21,1718637457,35
22,1718637458,35
21,1718637459,36
20,1718637460,36
21,1718637461,37
21,1718637462,35
20,1718637463,38
19,1718637464,36
18,1718637465,38
13,1718637466,44
11,1718637467,46
13,1718637468,47
19,1718637469,37
17,1718637470,41
16,1718637471,41
17,1718637472,41
15,1718637473,42
18,1718637474,39
21,1718637475,36
22,1718637476,36
18,1718637477,37
20,1718637478,38
18,1718637479,40
20,1718637480,37
18,1718637481,28
19,1718637482,33
17,1718637483,41
14,1718637484,42
9,1718637485,47
22,1718637486,35
20,1718637487,38
16,1718637488,40
16,1718637489,41
16,1718637490,42
16,1718637491,42
19,1718637492,37
20,1718637493,37
21,1718637494,34
20,1718637495,35
16,1718637496,41
20,1718637497,38
20,1718637498,37
20,1718637499,38
18,1718637500,38
13,1718637501,42
17,1718637502,43
21,1718637503,36
21,1718637504,35
21,1718637505,35
21,1718637506,35
21,1718637507,36
21,1718637508,36
20,1718637509,36
17,1718637510,39
20,1718637511,38
19,1718637512,36
19,1718637513,38
19,1718637514,38
14,1718637515,44
12,1718637516,45
14,1718637517,46
17,1718637518,39
17,1718637519,40
19,1718637520,37
21,1718637521,35
22,1718637522,35
22,1718637523,37
20,1718637524,34
17,1718637525,41
19,1718637526,38
21,1718637527,36
18,1718637528,37
15,1718637529,43
12,1718637530,46
7,1718637531,50
22,1718637532,34
18,1718637533,40
17,1718637534,42
16,1718637535,41
17,1718637536,41
19,1718637537,38
21,1718637538,36
17,1718637539,40
19,1718637540,36
18,1718637541,29
19,1718637542,35
20,1718637543,38
15,1718637544,38
14,1718637545,42
9,1718637546,49
20,1718637547,36
21,1718637548,35
21,1718637549,36
21,1718637550,35
22,1718637551,35
21,1718637552,34
21,1718637553,37
22,1718637554,35
20,1718637555,38
20,1718637556,37
19,1718637557,37
20,1718637558,38
19,1718637559,38
14,1718637560,43
15,1718637561,43
12,1718637562,46
24,1718637563,34
17,1718637564,41
15,1718637565,39
16,1718637566,43
18,1718637567,39
21,1718637568,36
20,1718637569,36
17,1718637570,38
19,1718637571,39
19,1718637572,36
20,1718637573,38
20,1718637574,36
20,1718637575,38
19,1718637576,37
17,1718637577,41
14,1718637578,41
7,1718637579,46
25,1718637580,36
18,1718637581,35
16,1718637582,40
15,1718637583,41
17,1718637584,40
15,1718637585,40
17,1718637586,42
21,1718637587,36
21,1718637588,34
20,1718637589,38
17,1718637590,39
20,1718637591,36
21,1718637592,38
19,1718637593,36
18,1718637594,39
14,1718637595,43
7,1718637596,51
21,1718637597,39
20,1718637598,37
16,1718637599,41
17,1718637600,42
16,1718637601,31
19,1718637602,38
21,1718637603,35
20,1718637604,37
18,1718637605,39
21,1718637606,38
19,1718637607,38
19,1718637608,38
19,1718637609,38
17,1718637610,39
14,1718637611,44
9,1718637612,48
20,1718637613,34
22,1718637614,37
22,1718637615,35
22,1718637616,36
21,1718637617,34
