et,brisque,piqe
1716565425,48.14818,31.7577
1716565426,48.14934,31.86849
1716565427,48.09111,31.45349
1716565428,48.25684,31.35531
1716565429,48.4338,30.69065
1716565430,48.40008,31.5382
1716565431,49.04812,31.7266
1716565432,48.55316,31.47105
1716565433,49.04306,32.39824
1716565434,48.46885,31.75996
1716565435,50.32143,32.41574
1716565436,49.60885,31.79995
1716565437,49.19345,31.22377
1716565438,49.68614,31.76819
1716565439,50.1252,33.52158
1716565440,49.23351,33.1715
1716565441,48.94873,31.71167
1716565442,49.17845,32.71667
1716565443,49.04348,31.2433
1716565444,48.40457,29.77594
1716565445,48.4633,31.08068
1716565446,48.00476,30.7012
1716565447,48.77783,31.11039
1716565448,48.1952,30.28359
1716565449,47.96633,29.65368
1716565450,48.3136,30.30053
1716565451,48.26339,30.30036
1716565452,47.72786,31.12914
1716565453,48.06695,31.3144
1716565454,48.10023,31.66586
1716565455,48.92734,30.07196
1716565456,48.69665,30.87636
1716565457,48.8133,30.59875
1716565458,47.96832,30.23165
1716565459,48.39039,30.4477
1716565460,48.34463,29.39376
1716565461,48.99106,31.33725
1716565462,48.3201,31.96327
1716565463,48.23613,31.00877
1716565464,48.63595,31.37202
1716565465,49.1042,32.46381
1716565466,49.28994,32.6812
1716565467,49.46541,32.06448
1716565468,50.04426,32.64705
1716565469,51.07059,32.54102
1716565470,50.82008,32.00878
1716565471,53.41584,33.00386
1716565472,52.13469,31.80888
1716565473,50.97261,32.49807
1716565474,51.06642,31.50536
1716565475,50.73055,31.26531
1716565476,50.54427,30.03013
1716565477,50.83108,31.03853
1716565478,50.50607,31.11727
1716565479,50.80904,32.17909
1716565480,52.10277,31.82813
1716565481,49.22188,30.69243
1716565482,49.05257,31.26932
1716565483,48.93001,31.44239
1716565484,48.59253,31.79066
1716565485,48.87125,29.44692
1716565486,49.38363,30.53053
1716565487,49.42582,31.83175
1716565488,49.30925,32.14272
1716565489,49.42878,31.20309
1716565490,50.00653,32.99665
1716565491,48.84795,31.46615
1716565492,50.09565,31.90336
1716565493,49.67391,31.21911
1716565494,49.93045,30.85405
1716565495,49.11742,30.54135
1716565496,49.71425,32.85905
1716565497,49.8145,30.09555
1716565498,50.18502,32.38159
1716565499,49.08399,31.13655
1716565500,48.9501,31.37195
1716565501,48.59828,31.9314
1716565502,48.73855,30.09984
1716565503,48.28916,30.25076
1716565504,48.54417,30.61813
1716565505,48.71131,31.48488
1716565506,48.6488,31.38756
1716565507,50.6193,33.59076
1716565508,50.08421,31.13493
1716565509,49.02333,32.25958
1716565510,49.21474,32.26891
1716565511,48.74673,31.50108
1716565512,49.3482,31.86136
1716565513,50.13819,34.87946
1716565514,47.91578,30.33329
1716565515,48.77613,31.59108
1716565516,48.43012,31.68881
1716565517,48.60193,30.19592
1716565518,48.32081,31.33238
1716565519,47.9134,30.30738
1716565520,48.4038,29.93862
1716565521,50.75712,29.17175
1716565522,51.58173,32.63431
