bps,et
2027680,1716565424
2023840,1716565425
2023840,1716565426
2021360,1716565427
2020960,1716565428
2017040,1716565429
2013520,1716565430
2015120,1716565431
2015040,1716565432
2008880,1716565433
2017840,1716565434
2016240,1716565435
2013680,1716565436
2017440,1716565437
2017680,1716565438
2018160,1716565439
2025440,1716565440
2026560,1716565441
2011920,1716565442
2023920,1716565443
2011440,1716565444
2017840,1716565445
2028800,1716565446
2025120,1716565447
2009840,1716565448
2013520,1716565449
2022560,1716565450
2011360,1716565451
2016000,1716565452
2015200,1716565453
1998480,1716565454
2010400,1716565455
2013600,1716565456
2009200,1716565457
2007440,1716565458
2006560,1716565459
2010480,1716565460
2004960,1716565461
1994560,1716565462
2010560,1716565463
2013840,1716565464
2013840,1716565465
2013600,1716565466
2021200,1716565467
2021200,1716565468
2016880,1716565469
2023600,1716565470
2038400,1716565471
2038400,1716565472
2034160,1716565473
2015280,1716565474
2023600,1716565475
2027600,1716565476
2016480,1716565477
2022560,1716565478
2014720,1716565479
2016560,1716565480
1996960,1716565481
2012640,1716565482
2012080,1716565483
2015680,1716565484
2018000,1716565485
2013200,1716565486
2017440,1716565487
2013520,1716565488
2022800,1716565489
2017440,1716565490
2023760,1716565491
2021680,1716565492
2022160,1716565493
2021120,1716565494
2015280,1716565495
2023200,1716565496
2011360,1716565497
2018000,1716565498
2000640,1716565499
2007680,1716565500
2000480,1716565501
2005600,1716565502
2016800,1716565503
2012400,1716565504
2006720,1716565505
2010800,1716565506
2010640,1716565507
2010960,1716565508
2011280,1716565509
2013680,1716565510
2004960,1716565511
2004960,1716565512
2006480,1716565513
2017360,1716565514
2013120,1716565515
2016080,1716565516
2016800,1716565517
2013520,1716565518
2010880,1716565519
2010640,1716565520
2010240,1716565521
2004320,1716565522
2005280,1716565523
2003280,1716565524
2016320,1716565525
2004560,1716565526
2004960,1716565527
2014240,1716565528
2016880,1716565529
2017600,1716565530
2041040,1716565531
2020080,1716565532
2019280,1716565533
2024320,1716565534
2031120,1716565535
2016880,1716565536
2026160,1716565537
2019040,1716565538
2005280,1716565539
2023120,1716565540
2013520,1716565541
2023200,1716565542
2013600,1716565543
2031680,1716565544
2014160,1716565545
2020640,1716565546
2006880,1716565547
2016160,1716565548
2016160,1716565549
2013200,1716565550
2020640,1716565551
2020640,1716565552
2000880,1716565553
2000880,1716565554
2014000,1716565555
2010880,1716565556
2019280,1716565557
2004560,1716565558
2014800,1716565559
2015040,1716565560
2004800,1716565561
2014480,1716565562
2007440,1716565563
2018240,1716565564
2008160,1716565565
2025120,1716565566
2010320,1716565567
2016880,1716565568
2023040,1716565569
2016080,1716565570
2025840,1716565571
2014960,1716565572
2023680,1716565573
2019520,1716565574
2024320,1716565575
2024080,1716565576
2026160,1716565577
2023520,1716565578
2013840,1716565579
2015680,1716565580
2018000,1716565581
2005520,1716565582
2017040,1716565583
2008400,1716565584
1998480,1716565585
2004640,1716565586
2006560,1716565587
2008080,1716565588
1998880,1716565589
2017760,1716565590
1978160,1716565591
1951440,1716565592
1971440,1716565593
2007200,1716565594
2014240,1716565595
2012080,1716565596
2027520,1716565597
2013120,1716565598
2052880,1716565599
2082239,1716565600
2082239,1716565601
2069199,1716565602
2031040,1716565603
2032000,1716565604
2028480,1716565605
2021360,1716565606
2017600,1716565607
2012640,1716565608
2013440,1716565609
2011200,1716565610
2018480,1716565611
2007920,1716565612
2014960,1716565613
2011360,1716565614
2023760,1716565615
2020800,1716565616
2012080,1716565617
2013600,1716565618
2006000,1716565619
2010800,1716565620
2008160,1716565621
2010000,1716565622
2005200,1716565623
2002160,1716565624
2007920,1716565625
2000000,1716565626
2011840,1716565627
2010160,1716565628
2015360,1716565629
2015120,1716565630
2012000,1716565631
2016800,1716565632
2021920,1716565633
2022080,1716565634
2016160,1716565635
2010080,1716565636
2006720,1716565637
2002960,1716565638
2007680,1716565639
2006080,1716565640
2009840,1716565641
2011200,1716565642
2009200,1716565643
2013200,1716565644
2010960,1716565645
2019680,1716565646
2019680,1716565647
2006480,1716565648
2012400,1716565649
2002160,1716565650
2008880,1716565651
2008880,1716565652
2013120,1716565653
2007920,1716565654
2019360,1716565655
2011920,1716565656
2017360,1716565657
2015360,1716565658
2024560,1716565659
2027520,1716565660
2014640,1716565661
2025840,1716565662
2016080,1716565663
2018080,1716565664
2022000,1716565665
