et,brisque
1719226631,43.152
1719226632,42.85623
1719226633,42.94662
1719226634,42.86314
1719226635,43.04343
1719226636,43.21217
1719226637,42.43093
1719226638,43.40346
1719226639,42.52785
1719226640,43.30512
1719226641,43.56905
1719226642,43.39945
1719226643,42.803
1719226644,43.97639
1719226645,43.71471
1719226646,43.45117
1719226647,43.37647
1719226648,44.05172
1719226649,43.34722
1719226650,43.1641
1719226651,43.09679
1719226652,43.08822
1719226653,43.65263
1719226654,43.10997
1719226655,43.25113
1719226656,43.40031
1719226657,43.40249
1719226658,43.01986
1719226659,43.44776
1719226660,44.20204
1719226661,43.69456
1719226662,43.92768
1719226663,43.54228
1719226664,44.26034
1719226665,47.23364
1719226666,47.36108
1719226667,47.31631
1719226668,71.69381
1719226669,69.81411
1719226670,69.58675
1719226671,69.69194
1719226672,69.2633
1719226673,69.06692
1719226674,68.91719
1719226675,68.80569
1719226676,70.25102
1719226677,51.08322
1719226678,50.89668
1719226679,50.01594
1719226680,49.72361
1719226681,50.91732
1719226682,49.10912
1719226683,48.66258
1719226684,48.02101
1719226685,47.48018
1719226686,47.03362
1719226687,48.18932
1719226688,48.55926
1719226689,48.32635
1719226690,47.63411
1719226691,47.72026
1719226692,48.1038
1719226693,47.54786
1719226694,47.76692
1719226695,47.77084
1719226696,48.22939
1719226697,47.8161
1719226698,49.11015
1719226699,47.96368
1719226700,49.07129
1719226701,48.79935
1719226702,48.90737
1719226703,48.62275
1719226704,47.74782
1719226705,48.38553
1719226706,48.238
1719226707,48.11332
1719226708,48.45868
1719226709,48.37558
1719226710,48.43826
1719226711,47.91216
1719226712,48.1847
1719226713,48.1185
1719226714,48.50945
1719226715,48.27605
1719226716,47.92326
1719226717,47.79039
1719226718,47.86257
1719226719,48.17855
1719226720,47.78068
1719226721,47.89022
1719226722,48.25347
1719226723,47.8428
1719226724,47.64425
1719226725,47.89571
1719226726,48.24217
1719226727,47.3631
1719226728,47.59208
1719226729,48.05817
1719226730,47.18295
1719226731,47.63478
1719226732,47.80212
1719226733,47.77612
1719226734,47.65822
1719226735,47.74042
1719226736,52.0915
1719226737,49.34435
1719226738,48.42393
1719226739,48.63745
1719226740,48.26103
1719226741,48.44702
1719226742,47.86704
1719226743,48.28071
1719226744,48.32725
1719226745,47.76734
1719226746,48.09029
1719226747,47.86753
1719226748,47.7162
1719226749,47.80283
1719226750,47.4702
1719226751,47.86787
1719226752,47.76937
1719226753,47.95959
1719226754,48.25927
1719226755,48.26211
1719226756,47.71896
1719226757,48.22119
1719226758,48.20485
1719226759,48.04601
1719226760,48.17371
1719226761,47.97356
1719226762,48.37413
1719226763,48.43488
1719226764,48.25397
1719226765,48.49351
1719226766,48.23009
1719226767,48.57503
1719226768,48.08398
1719226769,48.20948
1719226770,47.8096
1719226771,47.63624
1719226772,47.8607
1719226773,48.14741
1719226774,48.0043
1719226775,47.37552
1719226776,48.02909
1719226777,48.17538
1719226778,47.80508
1719226779,47.98614
1719226780,48.27083
1719226781,47.98448
1719226782,48.20391
1719226783,48.14871
1719226784,48.16551
1719226785,48.16116
1719226786,47.76492
1719226787,48.29445
1719226788,48.45284
1719226789,48.16369
1719226790,48.05635
1719226791,48.28223
1719226792,47.66105
1719226793,47.62062
1719226794,47.64668
1719226795,47.84278
1719226796,47.96154
1719226797,48.29702
1719226798,47.58488
1719226799,47.78893
1719226800,47.99002
1719226801,48.08643
1719226802,49.29694
1719226803,48.5008
1719226804,48.42853
1719226805,47.68424
1719226806,48.11969
1719226807,47.86892
1719226808,48.15758
1719226809,48.11908
1719226810,47.97921
1719226811,47.3375
1719226812,48.06656
1719226813,47.87642
1719226814,47.56827
1719226815,47.7591
1719226816,47.51365
1719226817,47.80342
1719226818,47.62298
1719226819,47.57725
1719226820,47.76212
1719226821,47.86514
1719226822,47.83503
1719226823,47.96845
1719226824,47.9187
1719226825,47.63326
1719226826,47.65709
1719226827,47.52008
1719226828,48.11687
1719226829,47.56329
1719226830,47.73527
1719226831,47.54348
1719226832,48.04245
1719226833,47.8822
1719226834,47.62315
1719226835,47.82679
1719226836,47.29073
1719226837,47.69964
1719226838,47.42214
1719226839,47.11856
1719226840,47.26528
1719226841,47.229
1719226842,47.46025
1719226843,47.58654
1719226844,47.55333
1719226845,48.69888
1719226846,47.56481
1719226847,46.81037
1719226848,46.94106
1719226849,46.50786
1719226850,71.87927
1719226851,71.35445
1719226852,70.8343
1719226853,70.86283
1719226854,70.78557
1719226855,70.23248
1719226856,70.17676
1719226857,70.36745
1719226858,70.25618
1719226859,69.80288
1719226860,70.00412
1719226861,70.21048
1719226862,70.56877
1719226863,51.73616
1719226864,50.07209
1719226865,48.99397
1719226866,48.74044
1719226867,49.07734
1719226868,48.6152
1719226869,48.825
1719226870,49.45677
1719226871,49.52914
1719226872,49.54842
