et,brisque,piqe
1719226631,43.152,25.05529
1719226632,42.85623,23.11814
1719226633,42.94662,22.7341
1719226634,42.86314,22.65359
1719226635,43.04343,24.11043
1719226636,43.21217,23.55626
1719226637,42.43093,22.395
1719226638,43.40346,22.63927
1719226639,42.52785,22.37954
1719226640,43.30512,21.58353
1719226641,43.56905,24.2662
1719226642,43.39945,23.74
1719226643,42.803,22.73872
1719226644,43.97639,22.52846
1719226645,43.71471,22.27885
1719226646,43.45117,23.53036
1719226647,43.37647,24.81906
1719226648,44.05172,21.95234
1719226649,43.34722,22.52786
1719226650,43.1641,21.82812
1719226651,43.09679,23.23336
1719226652,43.08822,23.54005
1719226653,43.65263,23.13282
1719226654,43.10997,22.9974
1719226655,43.25113,23.23249
1719226656,43.40031,22.9172
1719226657,43.40249,24.37867
1719226658,43.01986,24.14384
1719226659,43.44776,21.75451
1719226660,44.20204,21.9129
1719226661,43.69456,23.34805
1719226662,43.92768,23.13006
1719226663,43.54228,23.23385
1719226664,44.26034,27.01236
1719226665,47.23364,29.41785
1719226666,47.36108,29.24745
1719226667,47.31631,28.67459
1719226668,71.69381,57.22356
1719226669,69.81411,56.83161
1719226670,69.58675,57.3264
1719226671,69.69194,56.73233
1719226672,69.2633,56.44106
1719226673,69.06692,57.92209
1719226674,68.91719,55.90352
1719226675,68.80569,58.23276
1719226676,70.25102,55.93608
1719226677,51.08322,38.69649
1719226678,50.89668,39.04517
1719226679,50.01594,38.0535
1719226680,49.72361,37.73863
1719226681,50.91732,39.40768
1719226682,49.10912,39.49675
1719226683,48.66258,37.24968
1719226684,48.02101,38.49207
1719226685,47.48018,36.77267
1719226686,47.03362,35.36878
1719226687,48.18932,37.61654
1719226688,48.55926,37.96568
1719226689,48.32635,37.18423
1719226690,47.63411,37.43149
1719226691,47.72026,37.8463
1719226692,48.1038,36.16223
1719226693,47.54786,37.08051
1719226694,47.76692,35.41908
1719226695,47.77084,36.88608
1719226696,48.22939,36.73884
1719226697,47.8161,36.26828
1719226698,49.11015,36.75564
1719226699,47.96368,37.9632
1719226700,49.07129,36.72781
1719226701,48.79935,37.05849
1719226702,48.90737,35.36431
1719226703,48.62275,37.02154
1719226704,47.74782,36.01491
1719226705,48.38553,36.86101
1719226706,48.238,34.94875
1719226707,48.11332,35.6102
1719226708,48.45868,34.8922
1719226709,48.37558,36.59939
1719226710,48.43826,35.68274
1719226711,47.91216,37.87968
1719226712,48.1847,36.07
1719226713,48.1185,35.49004
1719226714,48.50945,35.21873
1719226715,48.27605,35.58523
1719226716,47.92326,36.99665
1719226717,47.79039,35.59471
1719226718,47.86257,36.1721
1719226719,48.17855,36.31376
1719226720,47.78068,35.75266
1719226721,47.89022,37.12066
1719226722,48.25347,35.54308
1719226723,47.8428,35.21707
1719226724,47.64425,36.7783
1719226725,47.89571,36.31722
1719226726,48.24217,35.7484
1719226727,47.3631,35.78625
1719226728,47.59208,35.8857
1719226729,48.05817,36.40789
1719226730,47.18295,36.3501
