et,brisque,piqe
1716561946,52.32731,43.83716
1716561947,48.70415,40.9915
1716561948,48.52868,41.16662
1716561949,47.59613,41.36626
1716561950,47.75613,41.17669
1716561951,53.24567,34.16732
1716561952,49.23682,31.00942
1716561953,49.65993,31.8117
1716561954,49.54086,31.58906
1716561955,48.60803,30.11624
1716561956,48.56684,32.00208
1716561957,48.04118,31.8996
1716561958,47.59701,31.28792
1716561959,48.12133,30.57408
1716561960,48.07887,30.81788
1716561961,48.19777,30.35262
1716561962,48.11446,32.02952
1716561963,48.4631,31.66335
1716561964,48.32523,31.54924
1716561965,48.03622,30.41916
1716561966,48.491,31.8405
1716561967,50.73903,32.37037
1716561968,50.60795,32.56901
1716561969,48.57096,32.07189
1716561970,47.63455,30.74416
1716561971,47.51549,30.19262
1716561972,47.44445,31.35011
1716561973,47.41757,29.92973
1716561974,48.11736,31.35148
1716561975,48.14637,30.00647
1716561976,48.34763,31.6187
1716561977,47.96041,30.43553
1716561978,48.24034,29.87981
1716561979,47.01537,29.17981
1716561980,48.67873,30.14718
1716561981,49.30876,31.20016
1716561982,49.43297,31.35759
1716561983,49.85217,31.72967
1716561984,50.27177,30.9462
1716561985,49.60647,29.9345
1716561986,48.69179,31.83649
1716561987,49.873,31.65611
1716561988,48.25387,29.88453
1716561989,49.56255,31.21879
1716561990,49.82213,30.91045
1716561991,49.07146,31.56847
1716561992,49.60924,30.5583
1716561993,49.67929,29.81003
1716561994,49.95378,31.808
1716561995,51.72381,31.12381
1716561996,50.1973,31.29968
1716561997,51.19837,32.8282
1716561998,49.48356,32.61674
1716561999,48.87517,30.68999
1716562000,49.07714,31.66211
1716562001,50.84637,31.73513
1716562002,50.21579,30.28052
1716562003,50.85434,31.16899
1716562004,50.6962,30.14191
1716562005,49.94498,31.76387
1716562006,50.27733,33.38635
1716562007,50.06497,32.53501
1716562008,50.49054,32.40595
1716562009,49.76026,29.84545
1716562010,50.2361,31.1213
1716562011,49.16841,31.48332
1716562012,51.36247,33.11022
