et,brisque
1716562566,46.85842
1716562567,47.23113
1716562568,48.08695
1716562569,47.62088
1716562570,47.96979
1716562571,47.62838
1716562572,47.90668
1716562573,47.53768
1716562574,46.35353
1716562575,48.17771
1716562576,46.76965
1716562577,47.08199
1716562578,47.5898
1716562579,46.9823
1716562580,47.00331
1716562581,47.9215
1716562582,47.24712
1716562583,46.8998
1716562584,47.61686
1716562585,47.1183
1716562586,48.23891
1716562587,46.84028
1716562588,46.73502
1716562589,47.06388
1716562590,47.19391
1716562591,47.53646
1716562592,47.09538
1716562593,45.39499
1716562594,46.98614
1716562595,45.45027
1716562596,46.03698
1716562597,45.30287
1716562598,45.08116
1716562599,45.63773
1716562600,46.55852
1716562601,45.72508
1716562602,47.09399
1716562603,45.97797
1716562604,46.13121
1716562605,45.88745
1716562606,46.98902
1716562607,45.88434
1716562608,48.46808
1716562609,49.38337
1716562610,49.31752
1716562611,49.32986
1716562612,49.26917
1716562613,49.27113
1716562614,49.28297
1716562615,49.2783
1716562616,49.30542
1716562617,52.17157
1716562618,49.80142
1716562619,49.14585
1716562620,47.86449
1716562621,48.73883
1716562622,47.35532
1716562623,46.63618
1716562624,46.23417
1716562625,46.35146
1716562626,46.47614
1716562627,46.6039
1716562628,45.72686
1716562629,51.9148
1716562630,48.63653
1716562631,49.16161
1716562632,47.77138
1716562633,48.68234
1716562634,48.10932
1716562635,47.87356
1716562636,46.79879
1716562637,48.66108
1716562638,48.64007
1716562639,47.57405
1716562640,46.47206
1716562641,45.05957
1716562642,46.20522
1716562643,45.59679
1716562644,45.3064
1716562645,45.14177
1716562646,46.63884
1716562647,47.55981
1716562648,45.49371
1716562649,47.26181
1716562650,46.75907
1716562651,45.21528
1716562652,46.03408
1716562653,45.40247
1716562654,45.33044
1716562655,47.33554
1716562656,47.66685
1716562657,47.11339
1716562658,48.05742
1716562659,46.98752
1716562660,45.61091
1716562661,45.47665
1716562662,45.34519
1716562663,45.60853
1716562664,44.94408
1716562665,45.65487
1716562666,46.05543
1716562667,46.9447
1716562668,45.70546
1716562669,45.8696
1716562670,45.40634
1716562671,45.57755
1716562672,48.64679
1716562673,49.22177
1716562674,54.49406
1716562675,50.60375
1716562676,49.65673
1716562677,48.81547
1716562678,50.5365
1716562679,49.38122
1716562680,48.85318
1716562681,48.7451
1716562682,46.46558
1716562683,46.63274
1716562684,46.96183
1716562685,46.79023
1716562686,47.01568
1716562687,46.61726
1716562688,46.57119
1716562689,47.31227
1716562690,47.07631
1716562691,47.42746
1716562692,46.484
1716562693,46.40272
1716562694,45.82979
1716562695,45.83947
1716562696,45.48786
1716562697,44.79887
1716562698,45.86353
1716562699,46.00852
1716562700,46.49711
1716562701,46.15791
1716562702,45.75899
1716562703,45.94711
1716562704,46.45847
1716562705,46.48645
1716562706,45.44923
1716562707,46.28262
1716562708,46.29863
1716562709,46.71514
1716562710,46.26821
1716562711,45.94233
1716562712,45.76693
1716562713,45.92015
1716562714,46.12629
1716562715,46.30767
1716562716,45.93523
1716562717,46.03295
1716562718,45.94446
1716562719,46.20723
1716562720,46.60691
1716562721,46.11565
1716562722,47.53072
1716562723,47.73419
1716562724,47.87998
1716562725,49.87461
1716562726,49.10825
1716562727,48.7551
1716562728,48.28994
1716562729,48.39417
1716562730,48.19243
1716562731,48.82495
1716562732,47.52879
1716562733,47.69126
1716562734,49.49497
1716562735,47.99473
1716562736,48.02538
1716562737,47.19178
1716562738,47.91572
1716562739,47.11421
1716562740,47.57048
1716562741,46.806
1716562742,48.42295
1716562743,48.36945
1716562744,48.02506
1716562745,48.95978
1716562746,46.90845
1716562747,47.15838
1716562748,47.18195
1716562749,46.22823
1716562750,47.46377
1716562751,48.0014
1716562752,46.00466
1716562753,46.58943
1716562754,45.15659
1716562755,46.44447
1716562756,47.90119
1716562757,46.77427
1716562758,47.0345
1716562759,46.18185
1716562760,46.08794
1716562761,45.78572
1716562762,45.30697
1716562763,45.05345
1716562764,45.585
1716562765,44.98633
1716562766,45.33939
1716562767,45.9481
1716562768,45.5756
1716562769,46.62631
1716562770,46.49086
1716562771,46.29866
1716562772,45.3384
1716562773,45.77759
1716562774,47.26235
1716562775,46.20508
1716562776,45.59613
1716562777,45.5707
1716562778,47.38392
1716562779,46.65304
1716562780,47.18371
1716562781,46.65862
1716562782,49.62309
1716562783,47.23455
1716562784,46.29553
1716562785,48.0712
1716562786,47.285
1716562787,46.19785
1716562788,46.03324
1716562789,47.2438
1716562790,46.7166
1716562791,45.5266
1716562792,46.57246
1716562793,45.3944
1716562794,45.72532
1716562795,45.86816
1716562796,44.93248
1716562797,45.02756
1716562798,45.6035
1716562799,46.22019
1716562800,46.79249
1716562801,46.80984
1716562802,46.16684
1716562803,46.04052
1716562804,45.86673
1716562805,45.35214
1716562806,47.05535
1716562807,46.42791
