et,brisque,piqe
1716562566,46.85842,28.47993
1716562567,47.23113,29.62534
1716562568,48.08695,29.95547
1716562569,47.62088,27.71654
1716562570,47.96979,29.48286
1716562571,47.62838,28.65259
1716562572,47.90668,29.46784
1716562573,47.53768,28.86722
1716562574,46.35353,29.04083
1716562575,48.17771,30.54772
1716562576,46.76965,29.01888
1716562577,47.08199,28.71339
1716562578,47.5898,29.76054
1716562579,46.9823,28.65078
1716562580,47.00331,28.05258
1716562581,47.9215,30.80321
1716562582,47.24712,29.38872
1716562583,46.8998,30.19447
1716562584,47.61686,29.788
1716562585,47.1183,28.2459
1716562586,48.23891,28.8509
1716562587,46.84028,28.94832
1716562588,46.73502,29.47351
1716562589,47.06388,31.31631
1716562590,47.19391,28.18617
1716562591,47.53646,29.04201
1716562592,47.09538,29.75813
1716562593,45.39499,28.6655
1716562594,46.98614,29.94452
1716562595,45.45027,28.53659
1716562596,46.03698,30.04858
1716562597,45.30287,28.02611
1716562598,45.08116,29.00017
1716562599,45.63773,29.5146
1716562600,46.55852,27.03269
1716562601,45.72508,29.03365
1716562602,47.09399,28.31357
1716562603,45.97797,29.54352
1716562604,46.13121,28.71777
1716562605,45.88745,27.51253
1716562606,46.98902,29.26796
1716562607,45.88434,28.78729
1716562608,48.46808,30.40821
1716562609,49.38337,32.16111
1716562610,49.31752,32.21384
1716562611,49.32986,32.19285
1716562612,49.26917,31.87587
1716562613,49.27113,32.18792
1716562614,49.28297,32.34075
1716562615,49.2783,32.1842
1716562616,49.30542,32.0323
1716562617,52.17157,42.28628
1716562618,49.80142,41.67396
1716562619,49.14585,41.83382
1716562620,47.86449,40.83283
1716562621,48.73883,41.5281
1716562622,47.35532,39.99922
1716562623,46.63618,41.2817
1716562624,46.23417,41.54295
1716562625,46.35146,41.15061
1716562626,46.47614,39.77836
1716562627,46.6039,40.76925
1716562628,45.72686,41.13909
1716562629,51.9148,32.37211
1716562630,48.63653,29.63502
1716562631,49.16161,30.25803
1716562632,47.77138,31.22947
1716562633,48.68234,29.01342
1716562634,48.10932,29.85164
1716562635,47.87356,29.75062
1716562636,46.79879,28.61798
1716562637,48.66108,29.13881
1716562638,48.64007,33.26248
1716562639,47.57405,30.2714
1716562640,46.47206,30.35034
1716562641,45.05957,27.46828
1716562642,46.20522,29.17955
1716562643,45.59679,27.56079
1716562644,45.3064,30.04035
1716562645,45.14177,30.03441
1716562646,46.63884,27.44388
1716562647,47.55981,30.20633
1716562648,45.49371,28.58771
1716562649,47.26181,30.90131
1716562650,46.75907,30.10411
1716562651,45.21528,28.9359
1716562652,46.03408,28.61557
1716562653,45.40247,28.43155
1716562654,45.33044,31.12578
1716562655,47.33554,30.12188
1716562656,47.66685,27.91367
1716562657,47.11339,27.10108
1716562658,48.05742,29.52794
1716562659,46.98752,28.60996
1716562660,45.61091,26.78084
1716562661,45.47665,28.18673
1716562662,45.34519,27.59989
1716562663,45.60853,28.30205
1716562664,44.94408,29.28288
1716562665,45.65487,27.82497
1716562666,46.05543,28.73517
1716562667,46.9447,29.10224
1716562668,45.70546,27.86322
1716562669,45.8696,29.06423
1716562670,45.40634,29.57321
1716562671,45.57755,28.27064
1716562672,48.64679,29.71573
1716562673,49.22177,32.60185
1716562674,54.49406,33.10748
1716562675,50.60375,30.94849
1716562676,49.65673,30.10956
1716562677,48.81547,32.16603
1716562678,50.5365,31.99334
1716562679,49.38122,29.05614
1716562680,48.85318,29.05255
1716562681,48.7451,30.05927
1716562682,46.46558,27.78492
1716562683,46.63274,29.62793
1716562684,46.96183,27.72707
1716562685,46.79023,30.58376
1716562686,47.01568,29.17986
1716562687,46.61726,29.89949
1716562688,46.57119,28.17809
1716562689,47.31227,30.96255
1716562690,47.07631,29.00123
