fps,et,screenshots_num
7,1718546132,29
10,1718546133,47
12,1718546134,46
16,1718546135,41
16,1718546136,41
17,1718546137,42
16,1718546138,43
17,1718546139,44
16,1718546140,43
16,1718546141,43
13,1718546142,46
15,1718546143,44
12,1718546144,46
4,1718546145,54
7,1718546146,53
15,1718546147,44
12,1718546148,47
16,1718546149,43
17,1718546150,40
16,1718546151,41
16,1718546152,43
16,1718546153,41
17,1718546154,42
16,1718546155,43
16,1718546156,44
14,1718546157,46
12,1718546158,47
10,1718546159,48
10,1718546160,47
15,1718546161,41
17,1718546162,42
16,1718546163,44
16,1718546164,41
17,1718546165,42
16,1718546166,43
17,1718546167,47
14,1718546168,45
12,1718546169,44
10,1718546170,48
9,1718546171,50
15,1718546172,44
16,1718546173,42
17,1718546174,43
16,1718546175,40
17,1718546176,43
17,1718546177,43
16,1718546178,43
16,1718546179,42
17,1718546180,43
12,1718546181,46
15,1718546182,43
12,1718546183,47
10,1718546184,48
11,1718546185,46
15,1718546186,42
17,1718546187,44
16,1718546188,41
17,1718546189,41
15,1718546190,40
16,1718546191,41
17,1718546192,42
16,1718546193,42
11,1718546194,48
13,1718546195,44
10,1718546196,50
12,1718546197,45
16,1718546198,42
16,1718546199,43
16,1718546200,42
17,1718546201,43
16,1718546202,42
17,1718546203,42
16,1718546204,43
16,1718546205,30
15,1718546206,38
13,1718546207,45
13,1718546208,44
10,1718546209,49
10,1718546210,49
16,1718546211,46
15,1718546212,43
17,1718546213,41
17,1718546214,43
16,1718546215,42
16,1718546216,42
17,1718546217,42
16,1718546218,41
13,1718546219,47
14,1718546220,47
10,1718546221,46
8,1718546222,49
16,1718546223,42
16,1718546224,41
16,1718546225,43
16,1718546226,43
17,1718546227,40
17,1718546228,44
16,1718546229,43
17,1718546230,41
13,1718546231,45
15,1718546232,44
10,1718546233,48
9,1718546234,49
13,1718546235,44
16,1718546236,41
17,1718546237,39
17,1718546238,42
16,1718546239,43
16,1718546240,43
16,1718546241,41
14,1718546242,45
15,1718546243,44
11,1718546244,47
10,1718546245,48
11,1718546246,50
16,1718546247,42
16,1718546248,41
17,1718546249,42
15,1718546250,43
16,1718546251,42
16,1718546252,45
17,1718546253,43
15,1718546254,44
11,1718546255,46
12,1718546256,49
9,1718546257,48
13,1718546258,44
17,1718546259,42
16,1718546260,43
17,1718546261,42
16,1718546262,41
16,1718546263,43
17,1718546264,42
16,1718546265,41
14,1718546266,47
14,1718546267,45
10,1718546268,47
9,1718546269,50
16,1718546270,43
16,1718546271,42
17,1718546272,41
16,1718546273,41
17,1718546274,43
16,1718546275,41
13,1718546276,44
15,1718546277,45
10,1718546278,49
10,1718546279,47
16,1718546280,42
16,1718546281,41
17,1718546282,43
16,1718546283,43
17,1718546284,43
14,1718546285,44
17,1718546286,42
16,1718546287,44
13,1718546288,45
12,1718546289,45
9,1718546290,51
15,1718546291,43
17,1718546292,40
16,1718546293,43
16,1718546294,41
17,1718546295,42
16,1718546296,41
15,1718546297,48
13,1718546298,45
15,1718546299,43
13,1718546300,44
10,1718546301,49
10,1718546302,50
15,1718546303,44
17,1718546304,41
16,1718546305,43
16,1718546306,42
17,1718546307,41
16,1718546308,42
16,1718546309,42
17,1718546310,44
16,1718546311,43
11,1718546312,47
15,1718546313,43
12,1718546314,48
10,1718546315,47
11,1718546316,47
16,1718546317,46
16,1718546318,41
17,1718546319,41
16,1718546320,42
16,1718546321,41
17,1718546322,42
17,1718546323,42
12,1718546324,45
15,1718546325,44
13,1718546326,46
10,1718546327,47
9,1718546328,46
16,1718546329,43
16,1718546330,37
17,1718546331,42
16,1718546332,41
17,1718546333,44
16,1718546334,44
16,1718546335,41
15,1718546336,44
15,1718546337,43
11,1718546338,48
9,1718546339,50
13,1718546340,44
16,1718546341,41
16,1718546342,42
17,1718546343,43
16,1718546344,43
17,1718546345,43
16,1718546346,41
13,1718546347,47
15,1718546348,42
13,1718546349,45
10,1718546350,50
12,1718546351,46
16,1718546352,43
17,1718546353,46
16,1718546354,43
16,1718546355,42
17,1718546356,42
16,1718546357,42
14,1718546358,45
14,1718546359,47
13,1718546360,45
11,1718546361,48
10,1718546362,51
15,1718546363,44
16,1718546364,42
16,1718546365,40
17,1718546366,42
15,1718546367,43
17,1718546368,42
16,1718546369,44
12,1718546370,47
14,1718546371,44
11,1718546372,47
9,1718546373,49
