fps,et,screenshots_num
20,1718544837,35
20,1718544838,38
21,1718544839,39
19,1718544840,40
19,1718544841,36
17,1718544842,41
16,1718544843,40
21,1718544844,38
24,1718544845,32
21,1718544846,36
21,1718544847,38
19,1718544848,40
19,1718544849,37
18,1718544850,40
21,1718544851,39
20,1718544852,39
19,1718544853,38
19,1718544854,39
21,1718544855,39
20,1718544856,38
19,1718544857,39
20,1718544858,38
20,1718544859,38
19,1718544860,39
21,1718544861,38
19,1718544862,39
20,1718544863,39
21,1718544864,38
19,1718544865,37
20,1718544866,39
20,1718544867,38
18,1718544868,39
19,1718544869,39
21,1718544870,40
20,1718544871,38
19,1718544872,39
19,1718544873,38
20,1718544874,35
20,1718544875,39
20,1718544876,37
19,1718544877,38
20,1718544878,40
21,1718544879,40
19,1718544880,38
20,1718544881,40
19,1718544882,38
21,1718544883,37
20,1718544884,39
20,1718544885,39
20,1718544886,40
20,1718544887,39
19,1718544888,39
20,1718544889,39
20,1718544890,39
19,1718544891,39
19,1718544892,39
21,1718544893,37
18,1718544894,36
20,1718544895,37
20,1718544896,37
20,1718544897,38
19,1718544898,37
19,1718544899,38
18,1718544900,38
19,1718544901,39
20,1718544902,37
18,1718544903,42
20,1718544904,38
20,1718544905,37
18,1718544906,40
19,1718544907,39
20,1718544908,37
21,1718544909,39
20,1718544910,38
19,1718544911,37
19,1718544912,38
20,1718544913,39
20,1718544914,40
19,1718544915,39
20,1718544916,39
20,1718544917,38
20,1718544918,40
19,1718544919,37
20,1718544920,38
21,1718544921,39
20,1718544922,38
19,1718544923,38
18,1718544924,38
20,1718544925,40
19,1718544926,39
20,1718544927,40
19,1718544928,38
19,1718544929,39
19,1718544930,39
20,1718544931,38
20,1718544932,41
20,1718544933,39
20,1718544934,39
20,1718544935,38
19,1718544936,38
20,1718544937,37
18,1718544938,39
20,1718544939,38
19,1718544940,37
20,1718544941,38
20,1718544942,40
20,1718544943,39
19,1718544944,39
20,1718544945,39
20,1718544946,40
20,1718544947,37
20,1718544948,41
20,1718544949,40
20,1718544950,39
20,1718544951,37
18,1718544952,40
20,1718544953,38
20,1718544954,38
18,1718544955,41
20,1718544956,37
20,1718544957,39
20,1718544958,37
20,1718544959,39
19,1718544960,39
21,1718544961,36
20,1718544962,39
18,1718544963,37
21,1718544964,39
19,1718544965,37
20,1718544966,40
20,1718544967,38
19,1718544968,40
20,1718544969,40
19,1718544970,37
20,1718544971,36
20,1718544972,40
19,1718544973,39
19,1718544974,39
21,1718544975,41
19,1718544976,40
13,1718544977,46
10,1718544978,50
14,1718544979,44
18,1718544980,39
18,1718544981,38
22,1718544982,36
26,1718544983,33
21,1718544984,36
22,1718544985,36
22,1718544986,37
19,1718544987,40
21,1718544988,37
20,1718544989,38
20,1718544990,37
20,1718544991,38
19,1718544992,38
19,1718544993,40
20,1718544994,38
20,1718544995,38
19,1718544996,41
19,1718544997,39
20,1718544998,38
20,1718544999,38
20,1718545000,40
20,1718545001,38
19,1718545002,40
20,1718545003,38
19,1718545004,39
19,1718545005,38
20,1718545006,39
20,1718545007,37
20,1718545008,36
19,1718545009,37
20,1718545010,39
20,1718545011,38
20,1718545012,38
19,1718545013,41
19,1718545014,38
19,1718545015,39
20,1718545016,37
18,1718545017,38
19,1718545018,39
21,1718545019,38
19,1718545020,38
20,1718545021,38
20,1718545022,40
19,1718545023,38
19,1718545024,39
19,1718545025,38
19,1718545026,40
17,1718545027,39
19,1718545028,39
16,1718545029,42
18,1718545030,39
18,1718545031,39
20,1718545032,36
14,1718545033,45
16,1718545034,42
17,1718545035,40
19,1718545036,37
21,1718545037,35
20,1718545038,39
20,1718545039,39
19,1718545040,39
20,1718545041,40
20,1718545042,38
20,1718545043,38
19,1718545044,40
19,1718545045,39
19,1718545046,38
19,1718545047,39
20,1718545048,39
20,1718545049,37
19,1718545050,39
20,1718545051,38
20,1718545052,38
19,1718545053,38
18,1718545054,37
20,1718545055,39
20,1718545056,39
19,1718545057,38
20,1718545058,39
19,1718545059,36
19,1718545060,40
19,1718545061,38
20,1718545062,38
19,1718545063,39
20,1718545064,39
21,1718545065,37
18,1718545066,39
20,1718545067,37
20,1718545068,40
20,1718545069,37
21,1718545070,41
19,1718545071,39
19,1718545072,37
18,1718545073,34
19,1718545074,31
18,1718545075,36
20,1718545076,37
20,1718545077,38
20,1718545078,41
