fps,et,screenshots_num
10,1718613017,25
16,1718613018,43
17,1718613019,40
16,1718613020,39
16,1718613021,42
15,1718613022,42
16,1718613023,42
15,1718613024,43
15,1718613025,43
13,1718613026,43
10,1718613027,50
10,1718613028,45
11,1718613029,48
15,1718613030,43
16,1718613031,41
17,1718613032,41
16,1718613033,43
17,1718613034,43
15,1718613035,41
16,1718613036,43
16,1718613037,42
16,1718613038,42
16,1718613039,41
14,1718613040,44
11,1718613041,49
10,1718613042,47
10,1718613043,48
15,1718613044,42
16,1718613045,41
16,1718613046,41
17,1718613047,40
15,1718613048,33
16,1718613049,38
16,1718613050,40
16,1718613051,43
15,1718613052,42
16,1718613053,41
15,1718613054,43
11,1718613055,48
11,1718613056,46
14,1718613057,43
16,1718613058,41
16,1718613059,40
17,1718613060,42
16,1718613061,36
17,1718613062,40
16,1718613063,43
16,1718613064,41
13,1718613065,44
15,1718613066,43
16,1718613067,43
12,1718613068,44
11,1718613069,47
10,1718613070,48
11,1718613071,46
16,1718613072,43
17,1718613073,42
16,1718613074,41
17,1718613075,40
16,1718613076,40
16,1718613077,42
15,1718613078,42
16,1718613079,42
16,1718613080,40
14,1718613081,45
16,1718613082,42
12,1718613083,47
10,1718613084,48
9,1718613085,48
15,1718613086,42
15,1718613087,42
16,1718613088,40
17,1718613089,41
17,1718613090,41
16,1718613091,39
17,1718613092,41
13,1718613093,43
15,1718613094,45
16,1718613095,44
14,1718613096,44
14,1718613097,38
10,1718613098,44
10,1718613099,43
10,1718613100,42
16,1718613101,36
17,1718613102,37
16,1718613103,38
17,1718613104,42
16,1718613105,40
16,1718613106,39
16,1718613107,41
17,1718613108,41
15,1718613109,41
16,1718613110,42
16,1718613111,41
15,1718613112,43
12,1718613113,45
11,1718613114,46
8,1718613115,49
16,1718613116,43
15,1718613117,44
17,1718613118,41
17,1718613119,41
15,1718613120,42
16,1718613121,36
15,1718613122,43
14,1718613123,43
16,1718613124,42
15,1718613125,43
12,1718613126,46
10,1718613127,50
10,1718613128,48
12,1718613129,44
16,1718613130,44
17,1718613131,41
17,1718613132,45
16,1718613133,42
17,1718613134,43
16,1718613135,46
17,1718613136,42
15,1718613137,44
16,1718613138,42
14,1718613139,43
12,1718613140,47
10,1718613141,49
10,1718613142,49
15,1718613143,41
16,1718613144,44
17,1718613145,42
16,1718613146,43
16,1718613147,41
17,1718613148,40
15,1718613149,33
16,1718613150,41
16,1718613151,42
15,1718613152,46
15,1718613153,41
15,1718613154,45
15,1718613155,42
12,1718613156,45
14,1718613157,41
13,1718613158,44
13,1718613159,43
13,1718613160,45
13,1718613161,45
12,1718613162,44
14,1718613163,46
9,1718613164,48
0,1718613165,58
0,1718613166,58
4,1718613167,55
18,1718613168,42
12,1718613169,45
14,1718613170,45
1,1718613171,57
8,1718613172,52
0,1718613173,58
4,1718613174,55
0,1718613175,58
16,1718613176,42
19,1718613177,41
15,1718613178,43
6,1718613179,52
0,1718613180,58
0,1718613181,42
0,1718613182,57
0,1718613183,58
0,1718613184,57
0,1718613185,57
15,1718613186,46
7,1718613187,51
15,1718613188,44
1,1718613189,57
0,1718613190,59
13,1718613191,45
8,1718613192,50
6,1718613193,52
8,1718613194,49
14,1718613195,43
13,1718613196,44
0,1718613197,59
0,1718613198,58
0,1718613199,58
0,1718613200,58
7,1718613201,50
22,1718613202,38
16,1718613203,40
13,1718613204,47
0,1718613205,58
3,1718613206,55
0,1718613207,58
10,1718613208,47
11,1718613209,48
12,1718613210,46
0,1718613211,58
0,1718613212,58
5,1718613213,53
19,1718613214,40
0,1718613215,58
0,1718613216,58
5,1718613217,51
16,1718613218,43
11,1718613219,46
7,1718613220,52
15,1718613221,42
1,1718613222,56
0,1718613223,58
16,1718613224,43
14,1718613225,46
13,1718613226,45
9,1718613227,49
0,1718613228,58
18,1718613229,41
0,1718613230,58
0,1718613231,57
3,1718613232,55
15,1718613233,42
12,1718613234,43
10,1718613235,48
16,1718613236,41
13,1718613237,44
9,1718613238,50
0,1718613239,58
0,1718613240,57
1,1718613241,44
0,1718613242,58
13,1718613243,44
2,1718613244,57
0,1718613245,56
0,1718613246,58
2,1718613247,56
16,1718613248,42
0,1718613249,58
0,1718613250,57
0,1718613251,58
17,1718613252,40
3,1718613253,56
0,1718613254,58
5,1718613255,53
16,1718613256,45
6,1718613257,50
5,1718613258,54
