et,brisque,piqe
1716744887,46.66809,30.35033
1716744888,46.67516,31.64445
1716744889,45.22573,30.75433
1716744890,44.38466,30.83217
1716744891,44.36798,30.59563
1716744892,47.61408,32.02273
1716744893,45.44242,31.78981
1716744894,45.40634,31.1744
1716744895,46.21134,32.12619
1716744896,44.70493,30.95098
1716744897,46.43245,33.04347
1716744898,46.84146,32.56552
1716744899,45.90628,31.75781
1716744900,45.925,31.64833
1716744901,46.63644,32.14357
1716744902,46.5506,31.95587
1716744903,46.57213,31.96227
1716744904,46.62348,31.84114
1716744905,47.07649,31.67395
1716744906,46.50351,32.56209
1716744907,46.51036,32.45427
1716744908,46.5192,32.86723
1716744909,46.31023,31.65171
1716744910,46.50928,33.44649
1716744911,44.60036,31.7671
1716744912,44.54165,31.97778
1716744913,45.96582,30.96606
1716744914,48.26444,32.74413
1716744915,46.99446,32.729
1716744916,47.1787,32.06111
1716744917,45.80786,31.9061
1716744918,46.09055,31.0437
1716744919,46.86879,30.71656
1716744920,44.51015,30.52465
1716744921,43.75932,30.14177
1716744922,43.68842,30.3557
1716744923,44.78998,31.16917
1716744924,44.78141,31.4219
1716744925,44.82795,30.85728
1716744926,45.88385,32.28819
1716744927,44.24583,30.55769
1716744928,43.76814,29.34726
1716744929,45.9698,31.12305
1716744930,44.29625,29.79052
1716744931,47.15953,31.88578
1716744932,48.86378,31.98984
1716744933,45.96891,31.75524
1716744934,46.46674,31.42661
1716744935,45.92721,32.63647
1716744936,45.92487,32.8699
1716744937,45.00087,29.75983
1716744938,47.28407,32.43385
1716744939,47.24916,32.4571
1716744940,45.81617,32.05698
1716744941,43.90628,30.65624
1716744942,43.9203,30.23141
1716744943,43.91593,30.31002
1716744944,44.36127,30.15526
1716744945,44.3949,30.4794
1716744946,44.36966,30.52187
1716744947,44.40206,30.2259
1716744948,47.69345,31.06453
1716744949,45.58897,30.79382
1716744950,46.15376,31.24431
1716744951,46.73851,33.39284
1716744952,45.67243,30.92529
1716744953,45.63758,30.97496
1716744954,45.52712,30.88253
1716744955,47.06717,31.06073
1716744956,44.93517,28.7397
1716744957,46.88042,31.25252
1716744958,46.90709,32.40765
1716744959,46.9789,31.88925
1716744960,46.96013,32.01621
1716744961,44.39784,29.09799
1716744962,44.38569,30.66979
1716744963,44.33419,30.4728
1716744964,48.6598,32.44105
1716744965,44.30785,28.87941
1716744966,44.33538,29.27676
1716744967,48.22344,33.83766
1716744968,46.1675,30.45099
1716744969,44.2461,29.35994
1716744970,43.84579,29.44714
1716744971,44.71255,31.52977
1716744972,44.635,31.01858
1716744973,47.85084,32.37803
1716744974,46.62523,32.89153
1716744975,45.88776,31.57022
1716744976,45.76068,31.84011
1716744977,45.72871,29.84992
1716744978,44.31154,31.65938
1716744979,45.82339,32.24153
1716744980,44.53078,29.77049
1716744981,44.0876,29.98563
1716744982,46.29119,31.13244
1716744983,45.31991,30.52381
1716744984,44.39506,30.82128
1716744985,48.54456,32.75644
1716744986,44.84668,29.94686
1716744987,43.52007,30.70333
1716744988,43.73898,28.86747
1716744989,46.80961,31.96385
1716744990,43.52898,30.38372
1716744991,44.08616,30.93596
1716744992,44.96565,31.77657
1716744993,55.19762,18.67866
1716744994,42.98947,31.01488
1716744995,43.07977,31.03474
1716744996,43.06225,31.3835
1716744997,44.08545,29.28309
1716744998,42.99176,30.82439
1716744999,43.05597,29.35058
1716745000,42.47858,28.14656
1716745001,42.50368,28.70039
1716745002,42.48545,28.10415
1716745003,46.97684,32.5375
1716745004,46.22859,31.81129
1716745005,44.79704,30.43801
1716745006,49.35888,32.12278
1716745007,45.75391,30.91602
1716745008,45.84183,30.32291
1716745009,46.01515,30.21473
1716745010,44.6786,31.2315
1716745011,44.43366,31.01822
1716745012,46.2379,30.96726
1716745013,44.19417,28.65517
1716745014,45.74024,31.00425
1716745015,44.8131,30.30118
1716745016,43.76285,28.29638
1716745017,47.96965,32.73677
1716745018,47.29615,30.7968
1716745019,47.47836,31.87538
1716745020,46.71814,32.09892
1716745021,46.7113,32.32733
1716745022,46.7118,32.4119
1716745023,46.25953,31.14956
1716745024,44.57012,29.04815
1716745025,46.33831,30.80803
1716745026,46.39933,30.66856
1716745027,46.81631,32.20317
1716745028,46.48191,30.88799
1716745029,47.83174,31.59385
1716745030,49.55661,33.39207
1716745031,50.05919,32.14984
1716745032,47.17855,31.49002
1716745033,46.85337,30.16364
1716745034,48.92925,31.78832
1716745035,45.98478,29.72194
1716745036,45.94333,32.39127
1716745037,77.84113,19.50626
1716745038,46.34184,32.48103
1716745039,44.67347,29.98274
1716745040,45.07825,30.68905
1716745041,43.8103,29.56537
1716745042,44.5853,31.55819
1716745043,46.44272,33.44724
1716745044,44.98077,28.75054
1716745045,45.4585,29.50631
1716745046,46.20179,32.15
1716745047,44.15301,29.07655
1716745048,44.13273,28.6999
1716745049,47.15576,32.58521
1716745050,45.56853,31.63368
1716745051,45.35285,31.61642
1716745052,44.79629,29.38684
1716745053,46.33169,32.48444
1716745054,44.96501,30.37316
1716745055,49.14447,35.05089
1716745056,46.28161,31.0936
1716745057,45.5058,30.61688
1716745058,49.74568,34.42099
1716745059,48.95344,33.15262
1716745060,46.26069,31.66551
1716745061,45.72555,30.94038
1716745062,45.75208,30.68288
1716745063,48.28555,32.5674
1716745064,46.12159,31.39621
1716745065,47.73612,33.43001
1716745066,47.67184,33.04572
1716745067,45.09668,30.54818
1716745068,47.12184,32.26116
1716745069,45.78283,31.37398
1716745070,46.17247,32.33571
1716745071,47.36051,33.60187
1716745072,44.39046,30.55545
1716745073,44.43881,30.49992
1716745074,45.67394,32.07226
1716745075,46.65082,31.96761
1716745076,46.37555,31.91467
1716745077,46.06119,31.84447
1716745078,47.33798,32.5067
1716745079,44.89782,30.96212
1716745080,44.8579,31.06138
1716745081,44.86995,31.39
1716745082,48.01935,32.55421
1716745083,46.66163,32.72551
1716745084,45.27386,31.36846
1716745085,44.46808,28.43957
1716745086,44.63396,29.51116
1716745087,46.07117,31.36883
1716745088,44.69213,31.09083
1716745089,44.33485,29.46324
1716745090,44.82151,30.43832
1716745091,44.76872,30.22308
1716745092,44.80476,30.08648
1716745093,45.04146,30.97265
1716745094,43.87497,29.74903
1716745095,43.55051,28.3747
1716745096,44.34477,32.23136
1716745097,46.40575,31.56309
1716745098,46.08749,32.16135
1716745099,45.29578,31.49634
1716745100,45.03829,30.39395
1716745101,43.89573,29.37222
1716745102,43.49639,29.64947
1716745103,46.5139,31.48628
1716745104,49.84066,33.97618
1716745105,46.6005,32.84228
1716745106,50.16927,35.36889
1716745107,46.60085,31.42212
1716745108,49.2675,34.04017
1716745109,46.58506,33.15607
1716745110,45.22424,31.47732
1716745111,44.84766,30.90842
1716745112,44.85918,30.64439
1716745113,44.16318,29.57494
1716745114,44.39114,31.04533
1716745115,44.61206,28.75105
1716745116,46.27177,32.03065
1716745117,44.96919,31.64587
1716745118,45.00168,30.22651
1716745119,44.54597,30.72389
1716745120,44.57741,31.22911
1716745121,45.21725,30.38196
1716745122,45.30186,30.73006
1716745123,46.0029,30.48665
1716745124,44.73493,30.50114
1716745125,44.58749,30.46639
1716745126,46.96179,32.64971
1716745127,44.99234,30.5558
1716745128,45.00992,29.4964
