et,brisque,piqe
1718550744,83.985,46.67622
1718550745,81.12345,49.38447
1718550746,80.21299,46.8946
1718550747,79.76482,48.13632
1718550748,82.50002,48.3054
1718550749,80.39293,47.45428
1718550750,80.24126,49.26122
1718550751,80.35411,48.97161
1718550752,84.10217,47.58409
1718550753,82.67217,47.23133
1718550754,81.5531,50.41477
1718550755,81.65114,47.75585
1718550756,83.06091,49.01701
1718550757,84.85191,47.64856
1718550758,82.22779,46.52254
1718550759,80.88467,46.56423
1718550760,80.93252,48.47859
1718550761,84.39616,47.7011
1718550762,83.68997,47.36163
1718550763,82.84206,47.93967
1718550764,82.29742,47.43629
1718550765,83.1058,46.96081
1718550766,82.06894,48.12217
1718550767,81.65478,46.75551
1718550768,81.34976,49.62331
1718550769,84.25368,45.03289
1718550770,82.77968,47.64972
1718550771,82.44694,49.63285
1718550772,82.24627,45.65546
1718550773,84.16498,47.1115
1718550774,82.53061,47.30039
1718550775,82.64165,45.17169
1718550776,81.62998,46.5403
1718550777,83.16649,46.71616
1718550778,81.45495,47.42301
1718550779,81.75649,44.77481
1718550780,81.62919,48.35016
1718550781,84.64803,46.62005
1718550782,82.76097,45.57233
1718550783,82.25995,46.6186
1718550784,81.82589,47.69042
1718550785,83.52645,45.7649
1718550786,81.64887,45.80899
1718550787,80.89338,47.3574
1718550788,80.36982,45.85411
1718550789,80.28074,46.10704
1718550790,82.30407,45.60677
1718550791,82.27084,46.72144
1718550792,81.89507,46.61814
1718550793,82.35286,46.87972
1718550794,82.69762,45.72199
1718550795,81.7809,44.20102
1718550796,81.64831,47.35103
1718550797,83.70046,45.97526
1718550798,82.46836,46.22365
1718550799,80.81271,46.02743
1718550800,80.91656,44.90608
1718550801,80.97571,48.35377
1718550802,83.23041,45.35338
1718550803,81.73286,46.50028
1718550804,81.06149,44.8883
1718550805,83.89443,48.33176
1718550806,81.17247,49.14132
1718550807,81.05599,44.27778
1718550808,81.30094,46.04797
1718550809,80.73559,48.57653
1718550810,81.43684,47.74405
1718550811,84.32438,45.1148
1718550812,83.15653,44.63155
1718550813,83.53886,43.44492
1718550814,83.94309,44.09238
1718550815,82.16188,46.00687
1718550816,82.64745,45.20417
1718550817,84.1806,46.5607
1718550818,82.8342,48.06203
1718550819,81.26127,42.17594
1718550820,80.82746,44.98238
1718550821,82.28854,45.2972
1718550822,80.96846,45.36257
1718550823,81.11788,46.16486
1718550824,81.21303,48.38376
1718550825,83.86136,44.07329
1718550826,81.61136,46.15866
1718550827,80.85991,45.25594
1718550828,80.24245,44.51408
1718550829,81.26892,47.34556
1718550830,79.27277,44.63143
1718550831,79.56606,46.89942
1718550832,79.90287,44.6069
1718550833,79.7006,45.58137
1718550834,83.98791,45.9396
1718550835,81.99602,45.44614
1718550836,80.81483,46.85736
1718550837,80.83173,47.7248
1718550838,82.86457,46.76015
1718550839,80.59759,47.63737
1718550840,80.104,45.42724
1718550841,79.99541,44.81761
1718550842,81.96298,45.08682
1718550843,79.77324,44.68328
1718550844,79.35885,46.44921
1718550845,79.22879,46.0936
1718550846,84.53799,49.55513
1718550847,82.33695,48.24829
1718550848,81.57821,45.09263
1718550849,81.25146,46.59212
1718550850,82.62942,44.60754
1718550851,81.45306,45.44238
1718550852,79.98981,43.4329
1718550853,79.54018,45.70919
1718550854,80.78135,43.65818
1718550855,79.34767,46.22739
1718550856,79.08475,45.48485
1718550857,79.14766,46.12847
1718550858,79.35788,44.26419
1718550859,85.10448,43.81948
1718550860,83.77797,42.60499
1718550861,81.99457,45.40309
1718550862,84.14045,45.08221
1718550863,82.31282,42.78753
1718550864,80.84265,45.93707
1718550865,79.90532,43.25396
1718550866,81.63401,46.50193
1718550867,79.68155,42.67855
1718550868,79.42213,46.79219
1718550869,79.30373,44.99356
1718550870,79.47174,44.41014
1718550871,82.26391,44.45988
1718550872,80.53416,45.70036
1718550873,80.01529,44.78649
1718550874,82.9434,45.89087
1718550875,80.69952,44.54001
1718550876,79.819,46.54426
1718550877,79.16914,47.34257
1718550878,79.0446,45.51815
1718550879,83.13289,46.12419
1718550880,80.66532,46.09012
1718550881,80.30355,45.47202
1718550882,80.32454,45.19953
1718550883,82.56542,44.14669
1718550884,80.81111,47.70288
1718550885,80.00666,45.30953
1718550886,80.32913,47.47538
1718550887,81.75795,45.18186
1718550888,80.4511,47.93731
1718550889,80.42101,46.6113
1718550890,79.91107,47.49284
1718550891,80.40437,47.98139
1718550892,79.62468,44.41043
1718550893,79.65202,44.79615
1718550894,79.4233,47.17363
1718550895,78.95368,47.44802
1718550896,83.58883,43.63687
1718550897,81.46694,45.77375
1718550898,79.81935,44.0781
1718550899,82.98406,45.41498
1718550900,80.75002,46.38107
1718550901,79.74144,47.13075
1718550902,79.31489,46.65787
1718550903,80.50988,42.44387
1718550904,78.21795,44.33712
1718550905,77.57567,47.36077
1718550906,77.3342,43.84176
1718550907,77.57516,45.47656
1718550908,81.50409,44.91053
1718550909,80.54321,43.95645
1718550910,79.3839,42.42549
1718550911,82.06709,45.97116
1718550912,79.72449,44.61793
1718550913,79.41899,44.39201
1718550914,78.63761,46.00031
1718550915,78.10717,45.38269
1718550916,79.67093,46.19302
1718550917,79.7612,45.58178
1718550918,79.77871,45.61504
1718550919,79.46593,42.31528
1718550920,81.92877,45.74304
1718550921,80.85199,45.29003
1718550922,80.23663,46.50644
1718550923,82.6292,45.48909
1718550924,79.81734,44.28855
1718550925,78.68899,45.1447
1718550926,78.05772,46.04374
1718550927,78.23877,45.14523
1718550928,79.54731,46.0616
1718550929,78.15681,45.69108
1718550930,78.53599,44.808
1718550931,78.79946,46.3634
1718550932,82.42108,44.52504
1718550933,80.41692,47.24115
1718550934,79.25647,44.64406
1718550935,79.06325,46.11399
1718550936,81.4001,44.5529
1718550937,80.66963,44.17446
1718550938,79.26336,46.12001
1718550939,79.05825,45.291
1718550940,79.96845,45.28311
1718550941,79.80814,47.12125
1718550942,80.08242,44.20771
1718550943,79.77436,46.59388
1718550944,79.99812,45.94935
1718550945,79.41724,45.79287
1718550946,78.79776,45.67111
1718550947,79.04732,46.51286
1718550948,82.01456,44.37953
1718550949,80.7623,45.53464
1718550950,79.68014,45.17663
1718550951,79.3925,43.08786
1718550952,80.68938,46.0911
1718550953,79.03092,41.96917
1718550954,78.57366,43.68418
1718550955,78.60473,44.57656
1718550956,80.36438,42.80507
1718550957,80.22978,45.24042
1718550958,79.98346,45.66737
1718550959,80.09091,46.33754
1718550960,82.24443,45.3641
1718550961,80.42886,45.04072
1718550962,80.10945,44.73761
1718550963,79.33971,45.94036
1718550964,79.96105,47.12073
1718550965,78.56317,46.36361
1718550966,78.13573,46.43984
1718550967,78.43119,42.81689
1718550968,78.86445,44.653
1718550969,83.38,46.05171
1718550970,81.46373,44.53872
1718550971,80.28299,45.46094
1718550972,83.16223,46.71943
1718550973,80.21444,45.43128
1718550974,79.35287,45.80118
1718550975,78.91278,47.76275
1718550976,81.73788,46.87916
1718550977,80.54425,45.12061
1718550978,80.54939,47.15898
1718550979,79.89493,44.27546
1718550980,83.79,46.38316
1718550981,81.45247,46.30175
1718550982,80.93099,47.28762
1718550983,80.25888,46.94395
1718550984,81.9896,43.70807
1718550985,80.03532,45.25241
