fps,et,screenshots_num
10,1718550743,25
17,1718550744,41
17,1718550745,41
16,1718550746,39
15,1718550747,44
9,1718550748,49
12,1718550749,47
16,1718550750,42
17,1718550751,43
16,1718550752,41
17,1718550753,43
16,1718550754,42
16,1718550755,42
14,1718550756,44
13,1718550757,45
10,1718550758,47
14,1718550759,43
17,1718550760,42
16,1718550761,45
16,1718550762,42
17,1718550763,43
16,1718550764,42
17,1718550765,42
15,1718550766,45
12,1718550767,46
9,1718550768,50
13,1718550769,44
16,1718550770,44
17,1718550771,45
16,1718550772,43
17,1718550773,45
17,1718550774,42
16,1718550775,42
15,1718550776,43
12,1718550777,48
10,1718550778,50
17,1718550779,42
16,1718550780,43
16,1718550781,40
17,1718550782,44
16,1718550783,43
17,1718550784,42
16,1718550785,42
15,1718550786,42
14,1718550787,45
9,1718550788,50
8,1718550789,54
16,1718550790,44
16,1718550791,44
16,1718550792,42
17,1718550793,42
16,1718550794,42
17,1718550795,42
16,1718550796,42
17,1718550797,43
16,1718550798,43
10,1718550799,50
14,1718550800,44
16,1718550801,42
17,1718550802,43
16,1718550803,42
17,1718550804,44
16,1718550805,44
17,1718550806,41
15,1718550807,43
11,1718550808,47
10,1718550809,50
12,1718550810,48
16,1718550811,41
17,1718550812,45
16,1718550813,44
17,1718550814,45
16,1718550815,42
16,1718550816,45
16,1718550817,47
16,1718550818,44
16,1718550819,42
15,1718550820,42
12,1718550821,48
13,1718550822,45
17,1718550823,42
16,1718550824,42
17,1718550825,42
16,1718550826,45
14,1718550827,44
15,1718550828,44
16,1718550829,45
12,1718550830,47
10,1718550831,51
8,1718550832,50
17,1718550833,42
13,1718550834,46
17,1718550835,45
16,1718550836,44
17,1718550837,43
16,1718550838,42
17,1718550839,43
16,1718550840,43
17,1718550841,44
16,1718550842,43
12,1718550843,47
11,1718550844,48
15,1718550845,43
14,1718550846,44
16,1718550847,43
17,1718550848,42
16,1718550849,43
17,1718550850,42
16,1718550851,43
16,1718550852,43
15,1718550853,46
15,1718550854,44
9,1718550855,51
8,1718550856,52
15,1718550857,44
16,1718550858,47
17,1718550859,42
16,1718550860,44
16,1718550861,44
17,1718550862,43
16,1718550863,43
16,1718550864,41
16,1718550865,43
15,1718550866,42
15,1718550867,44
10,1718550868,49
14,1718550869,45
15,1718550870,43
17,1718550871,43
16,1718550872,43
17,1718550873,44
15,1718550874,43
16,1718550875,41
13,1718550876,45
11,1718550877,47
12,1718550878,48
14,1718550879,44
17,1718550880,43
16,1718550881,43
15,1718550882,43
17,1718550883,43
15,1718550884,43
17,1718550885,42
16,1718550886,43
16,1718550887,45
17,1718550888,45
14,1718550889,45
16,1718550890,42
14,1718550891,46
16,1718550892,43
11,1718550893,48
8,1718550894,52
11,1718550895,49
17,1718550896,42
16,1718550897,42
16,1718550898,43
17,1718550899,45
16,1718550900,44
16,1718550901,41
17,1718550902,45
16,1718550903,44
14,1718550904,46
9,1718550905,51
13,1718550906,48
15,1718550907,43
17,1718550908,46
15,1718550909,42
17,1718550910,43
16,1718550911,44
17,1718550912,44
15,1718550913,43
12,1718550914,48
10,1718550915,52
13,1718550916,45
17,1718550917,44
17,1718550918,46
16,1718550919,47
16,1718550920,43
17,1718550921,45
16,1718550922,44
16,1718550923,42
17,1718550924,45
14,1718550925,45
14,1718550926,46
7,1718550927,53
12,1718550928,50
11,1718550929,48
16,1718550930,43
17,1718550931,42
17,1718550932,44
16,1718550933,40
16,1718550934,42
17,1718550935,46
17,1718550936,43
16,1718550937,42
17,1718550938,44
15,1718550939,45
16,1718550940,43
16,1718550941,43
15,1718550942,47
13,1718550943,46
13,1718550944,48
11,1718550945,48
16,1718550946,43
17,1718550947,41
16,1718550948,44
16,1718550949,43
17,1718550950,42
16,1718550951,46
16,1718550952,43
14,1718550953,44
14,1718550954,48
11,1718550955,48
12,1718550956,46
16,1718550957,44
16,1718550958,43
17,1718550959,45
16,1718550960,44
17,1718550961,42
16,1718550962,44
15,1718550963,46
11,1718550964,49
9,1718550965,52
12,1718550966,50
15,1718550967,43
17,1718550968,46
16,1718550969,42
17,1718550970,44
16,1718550971,43
17,1718550972,43
16,1718550973,44
17,1718550974,43
14,1718550975,46
11,1718550976,48
14,1718550977,46
16,1718550978,42
17,1718550979,42
16,1718550980,41
17,1718550981,43
17,1718550982,45
15,1718550983,45
15,1718550984,44
